databaseId	name	imageUrl	cardBack	type	action	clues	cluesFixed	code	concealed	concealedId	cost	deckbuilderQuantity	doom	encounterNumber	encounterSet	enemyDamage	enemyEvade	enemyFight	enemyHorror	exceptional	faction	free	hasBonded	health	healthPerInvestigator	myriad	numberInPack	packName	parallelContent	permanent	reaction	sanity	setUuid	shroud	side	skillAgility	skillCombat	skillIntellect	skillWild	skillWillpower	stage	starting	subtype	tabooId	tabooName	tabooXp	text	traits	unique	uses	vengeance	victoryPoints	xp
07175a	Deep One Grotto	arkham-horror-living-card-game/devil-reef/ArkhamHorrorLivingCardGame-DevilReef-DeepOneGrotto.webp	multi_sided	Location	0	1	0	07175a	0			0		14	Devil Reef					0	Mythos.	1	0		0	0	175	Devil Reef	0	0	0		def	4	A							0		0	None	0	<b>Forced</b> - After this location is revealed: Increase its flood level. Place the set-aside purple key on it.  [fast] If investigators at this location control both the red key and the blue key and spend 2 [per_investigator] clues, as a group: Take control of the purple key and read <b>Flashback IX</b> in the Campaign Guide.	Cave. Y'ha-nthlei.	0				
07175a	Unfathomable Depths	arkham-horror-living-card-game/devil-reef/ArkhamHorrorLivingCardGame-DevilReef-UnfathomableDepths.webp	multi_sided	Location	0		0	07175a	0			0		14	Devil Reef					0	Mythos.	0	0		0	0	175	Devil Reef	0	0	0		def		B							0		0	None	0		Cave. Y'ha-nthlei.	0				
07175b	Deep One Grotto	arkham-horror-living-card-game/devil-reef/ArkhamHorrorLivingCardGame-DevilReef-DeepOneGrotto-2.webp	multi_sided	Location	0	2	0	07175b	0			0		15	Devil Reef					0	Mythos.	1	0		0	0	175	Devil Reef	0	0	0		def	2	A							0		0	None	0	<b>Forced</b> - After this location is revealed: Increase its flood level. Place the set-aside purple key on it.  [fast] If investigators at this location control both the green key and the yellow key and spend 3 [per_investigator] clues, as a group: Take control of the purple key and read <b>Flashback IX</b> in the Campaign Guide.	Cave. Y'ha-nthlei.	0				
07175b	Unfathomable Depths	arkham-horror-living-card-game/devil-reef/ArkhamHorrorLivingCardGame-DevilReef-UnfathomableDepths-2.webp	multi_sided	Location	0		0	07175b	0			0		15	Devil Reef					0	Mythos.	0	0		0	0	175	Devil Reef	0	0	0		def		B							0		0	None	0		Cave. Y'ha-nthlei.	0				
07176a	Cyclopean Ruins	arkham-horror-living-card-game/devil-reef/ArkhamHorrorLivingCardGame-DevilReef-CyclopeanRuins.webp	multi_sided	Location	0	1	0	07176a	0			0		16	Devil Reef					0	Mythos.	1	0		0	0	176	Devil Reef	0	0	0		def	3	A							0		0	None	0	<b>Forced</b> - After this location is revealed: It becomes fully flooded. Place the set-aside white key on it.  [fast] If investigators at this location control both the red key and the yellow key and spend 2 [per_investigator] clues, as a group: Take control of the white key and read <b>Flashback X</b> in the Campaign Guide.	Cave. Y'ha-nthlei.	0				
07176a	Unfathomable Depths	arkham-horror-living-card-game/devil-reef/ArkhamHorrorLivingCardGame-DevilReef-UnfathomableDepths-3.webp	multi_sided	Location	0		0	07176a	0			0		16	Devil Reef					0	Mythos.	0	0		0	0	176	Devil Reef	0	0	0		def		B							0		0	None	0		Cave. Y'ha-nthlei.	0				
07176b	Cyclopean Ruins	arkham-horror-living-card-game/devil-reef/ArkhamHorrorLivingCardGame-DevilReef-CyclopeanRuins-2.webp	multi_sided	Location	0	2	0	07176b	0			0		17	Devil Reef					0	Mythos.	1	0		0	0	176	Devil Reef	0	0	0		def	1	A							0		0	None	0	<b>Forced</b> - After this location is revealed: It becomes fully flooded. Place the set-aside white key on it.  [fast] If investigators at this location control both the blue key and the green key and spend 3 [per_investigator] clues, as a group: Take control of the white key and read <b>Flashback X</b> in the Campaign Guide.	Cave. Y'ha-nthlei.	0				
07176b	Unfathomable Depths	arkham-horror-living-card-game/devil-reef/ArkhamHorrorLivingCardGame-DevilReef-UnfathomableDepths-4.webp	multi_sided	Location	0		0	07176b	0			0		17	Devil Reef					0	Mythos.	0	0		0	0	176	Devil Reef	0	0	0		def		B							0		0	None	0		Cave. Y'ha-nthlei.	0				
07177a	Temple of the Union	arkham-horror-living-card-game/devil-reef/ArkhamHorrorLivingCardGame-DevilReef-TempleOfTheUnion.webp	multi_sided	Location	0	1	0	07177a	0			0		18	Devil Reef					0	Mythos.	1	0		0	0	177	Devil Reef	0	0	0		def	5	A							0		0	None	0	<b>Forced</b> - After this location is revealed: Place the set-aside black key on it.  [fast] If investigators at this location control both the red key and the green key and spend 2 [per_investigator] clues, as a group: Take control of the black key and read <b>Flashback XI</b> in the Campaign Guide.	Cave. Y'ha-nthlei.	0				
07177a	Unfathomable Depths	arkham-horror-living-card-game/devil-reef/ArkhamHorrorLivingCardGame-DevilReef-UnfathomableDepths-5.webp	multi_sided	Location	0		0	07177a	0			0		18	Devil Reef					0	Mythos.	0	0		0	0	177	Devil Reef	0	0	0		def		B							0		0	None	0		Cave. Y'ha-nthlei.	0				
07177b	Temple of the Union	arkham-horror-living-card-game/devil-reef/ArkhamHorrorLivingCardGame-DevilReef-TempleOfTheUnion-2.webp	multi_sided	Location	0	2	0	07177b	0			0		19	Devil Reef					0	Mythos.	1	0		0	0	177	Devil Reef	0	0	0		def	3	A							0		0	None	0	<b>Forced</b> - After this location is revealed: Place the set-aside black key on it.  [fast] If investigators at this location control both the blue key and the yellow key and spend 3 [per_investigator] clues, as a group: Take control of the black key and read <b>Flashback XI</b> in the Campaign Guide.	Cave. Y'ha-nthlei.	0				
07177b	Unfathomable Depths	arkham-horror-living-card-game/devil-reef/ArkhamHorrorLivingCardGame-DevilReef-UnfathomableDepths-6.webp	multi_sided	Location	0		0	07177b	0			0		19	Devil Reef					0	Mythos.	0	0		0	0	177	Devil Reef	0	0	0		def		B							0		0	None	0		Cave. Y'ha-nthlei.	0				
07178	Fishing Vessel	arkham-horror-living-card-game/devil-reef/ArkhamHorrorLivingCardGame-DevilReef-FishingVessel.webp	Encounter Card	Asset	1		0	07178	0			0		20	Devil Reef					0	Neutral.	0	0		0	0	178	Devil Reef	0	0	0		def									0		0	None	0	Vehicle.  While you are in this vehicle, treat your location as if it were unflooded.  [action]: Move Fishing Vessel to a connecting [[Ocean]] location.	Vehicle.	0				
07179	Waveworn Idol	arkham-horror-living-card-game/devil-reef/ArkhamHorrorLivingCardGame-DevilReef-WavewornIdol.webp	Player Card	Asset	0		0	07179	0		1	1		21	Devil Reef					0	Neutral.	0	0		0	0	179	Devil Reef	0	0	1	2	def					1	1			0		0	None	0	[reaction] After your location's flood level changes, or after a [[Deep One]] enemy spawns at your location, exhaust Waveworn Idol: Immediately take an action as if it were your turn (this action does not count toward the number of actions you can take each turn).	Item. Relic.	0				
07180	Awakened Mantle	arkham-horror-living-card-game/devil-reef/ArkhamHorrorLivingCardGame-DevilReef-AwakenedMantle.webp	Player Card	Asset	0		0	07180	0		1	1		22	Devil Reef					0	Neutral.	1	0	2	0	0	180	Devil Reef	0	0	0		def			1			1			0		0	None	0	[fast] If your location is flooded, exhaust Awakened Mantle: Move to a connecting location that is also flooded.	Item. Relic. Clothing.	0				
07181	Headdress of Y'ha-nthlei	arkham-horror-living-card-game/devil-reef/ArkhamHorrorLivingCardGame-DevilReef-HeaddressOfYhaNthlei.webp	Player Card	Asset	0		0	07181	0		1	1		23	Devil Reef					0	Neutral.	0	0	1	0	0	181	Devil Reef	0	0	0	1	def						1	1		0		0	None	0	You get +1 skill value while investigating a flooded location or while attacking or evading an enemy at a flooded location.	Item. Relic.	0				
07182	Deep One Predator	arkham-horror-living-card-game/devil-reef/ArkhamHorrorLivingCardGame-DevilReef-DeepOnePredator.webp	Encounter Card	Enemy	0		0	07182	0			0		24	Devil Reef		2	4	1	0	Mythos.	0	0	2	0	0	182	Devil Reef	0	0	0		def									0		0	None	0	Hunter.  <b>Forced</b> - After Deep One Predator engages you: Move 1 of your clues or keys to Deep One Predator.  <b>Forced</b> - When you defeat or evade Deep One Predator: Take control of all of its clues and keys.	Humanoid. Monster. Deep One.	0				
07183	Hunting Deep One	arkham-horror-living-card-game/devil-reef/ArkhamHorrorLivingCardGame-DevilReef-HuntingDeepOne.webp	Encounter Card	Enemy	0		0	07183	0			0		26	Devil Reef	1	3	3	1	0	Mythos.	0	0	3	0	0	183	Devil Reef	0	0	0		def									0		0	None	0	Hunter.  While Hunting Deep One is engaged with you, you cannot enter vehicles or gain resources.  <b>Forced</b> - After Hunting Deep One engages you: If you are not in a vehicle, lose 2 resources. If you are in a vehicle, leave your vehicle.	Humanoid. Monster. Deep One.	0				
07184	Shapes in the Water	arkham-horror-living-card-game/devil-reef/ArkhamHorrorLivingCardGame-DevilReef-ShapesInTheWater.webp	Encounter Card	Treachery	0		0	07184	0			0		28	Devil Reef					0	Mythos.	0	0		0	0	184	Devil Reef	0	0	0		def									0		0	None	0	<b>Revelation</b> - Test [willpower] (2). If you fail, take 2 horror. This test gets +1 difficulty if your location is flooded (+2 difficulty instead if it is fully flooded).	Terror.	0				
07185	Aquatic Ambush	arkham-horror-living-card-game/devil-reef/ArkhamHorrorLivingCardGame-DevilReef-AquaticAmbush.webp	Encounter Card	Treachery	0		0	07185	0			0		30	Devil Reef					0	Mythos.	0	0		0	0	185	Devil Reef	0	0	0		def									0		0	None	0	<b>Revelation</b> - Put Aquatic Ambush into play next to the agenda deck.  <b>Forced</b> - When you reveal a chaos token while attacking an enemy at a flooded location: Reveal an additional chaos token. (Max once per test.)  <b>Forced</b> - At the end of the round: Discard 1 copy of Aquatic Ambush from play. (Max once per round.)	Scheme.	0				
07186	Horrors from the Deep	arkham-horror-living-card-game/devil-reef/ArkhamHorrorLivingCardGame-DevilReef-HorrorsFromTheDeep.webp	Encounter Card	Treachery	0		0	07186	0			0		32	Devil Reef					0	Mythos.	0	0		0	0	186	Devil Reef	0	0	0		def									0		0	None	0	<b>Revelation</b> - Test [agility] (2). If you fail, take 2 damage. This test gets +1 difficulty if your location is flooded (+2 difficulty instead if it is fully flooded).	Terror.	0				
07187	Stowaway	arkham-horror-living-card-game/devil-reef/ArkhamHorrorLivingCardGame-DevilReef-Stowaway.webp	Encounter Card	Treachery	0		0	07187	0			0		34	Devil Reef					0	Mythos.	0	0		0	0	187	Devil Reef	0	0	0		def									0		0	None	0	<b>Revelation</b> - If no investigators are in a vehicle, Stowaway gains surge. Otherwise, each investigator in a vehicle must either take 1 damage and 1 horror or leave that vehicle. Each investigator who left a vehicle cannot enter that vehicle for the remainder of the round.	Scheme.	0				
07188	Dragged Under	arkham-horror-living-card-game/devil-reef/ArkhamHorrorLivingCardGame-DevilReef-DraggedUnder.webp	Encounter Card	Treachery	1		0	07188	0			0		36	Devil Reef					0	Mythos.	0	0		0	0	188	Devil Reef	0	0	0		def									0		0	None	0	<b>Revelation</b> - Put Dragged Under into play in your threat area. If you are in a vehicle, leave it.  You cannot enter vehicles.  [action]: Test [combat] (3) or [agility] (3). If you succeed, discard Dragged Under.	Scheme. Terror.	0				
07189	Enchanted Armor	arkham-horror-living-card-game/horror-in-high-gear/ArkhamHorrorLivingCardGame-HorrorInHighGear-EnchantedArmor.webp	Player Card	Asset	0		0	07189	0		1	2								0	Guardian.	0	0	-3	0	0	189	Horror in High Gear	0	0	0	-3	hhg			1				1		0		0	None	0	Play Enchanted Armor under the control of any investigator at your location.  <b>Forced</b> - After damage and/or horror is placed on Enchanted Armor: The owner of Enchanted Armor tests [willpower] (X), where X is the total amount of damage and horror on it. If the test fails, discard Enchanted Armor and assign the damage and/or horror just placed on it elsewhere.	Ritual. Armor.	0				2
07190	Blessing of Isis	arkham-horror-living-card-game/horror-in-high-gear/ArkhamHorrorLivingCardGame-HorrorInHighGear-BlessingOfIsis.webp	Player Card	Asset	0		0	07190	0		2	2								0	Guardian.	0	0		0	0	190	Horror in High Gear	0	0	1		hhg						1			0		0	None	0	[reaction] When a second [bless] token is revealed during a single skill test at your location, exhaust Blessing of Isis: Cancel that token and treat it as if it were a [elder_sign] token instead. Return both of those tokens to the chaos bag after this test ends.	Ritual. Blessed.	0				3
07191	Cryptic Grimoire: Text of the Elder Herald	arkham-horror-living-card-game/horror-in-high-gear/ArkhamHorrorLivingCardGame-HorrorInHighGear-CrypticGrimoireTextOfTheElderHerald.webp	Player Card	Asset	0		0	07191	0		3	2								0	Seeker.	0	0		0	0	191	Horror in High Gear	0	0	1		hhg			1		1				0		0	None	0	Researched.  [reaction] After you resolve 1 or more [curse] tokens during a skill test: Place that many secrets on Cryptic Grimoire.  [reaction] When you play an [[Insight]] event during your turn, spend 2 secrets: That event gains fast. Reduce its cost by 1.	Item. Tome. Cursed.	0				4
07192	Cryptic Grimoire: Text of the Elder Guardian	arkham-horror-living-card-game/horror-in-high-gear/ArkhamHorrorLivingCardGame-HorrorInHighGear-CrypticGrimoireTextOfTheElderGuardian.webp	Player Card	Asset	0		0	07192	0		3	2								0	Seeker.	0	0		0	0	192	Horror in High Gear	0	0	1		hhg					1		1		0		0	None	0	Researched.  [reaction] After you resolve 1 or more [curse] tokens during a skill test: Place that many secrets on Cryptic Grimoire.  [reaction] When you would draw the top card of the encounter deck, spend 5 secrets: Draw a card from your deck instead.	Item. Tome. Blessed.	0				4
07193	Ríastrad	arkham-horror-living-card-game/horror-in-high-gear/ArkhamHorrorLivingCardGame-HorrorInHighGear-RAstrad.webp	Player Card	Event	0		0	07193	0		0	2								0	Rogue.	0	0		0	0	193	Horror in High Gear	0	0	0		hhg				2					0		0	None	0	<b>Fight.</b> When you initiate this attack, add up to 3 [curse] tokens to the chaos bag. For each [curse] token added to the chaos bag in this way, you get +1 [combat] and deal +1 damage for this attack.	Spell. Spirit. Cursed.	0				1
07194	Tristan Botley: Fixer for Hire	arkham-horror-living-card-game/horror-in-high-gear/ArkhamHorrorLivingCardGame-HorrorInHighGear-TristanBotleyFixerForHire.webp	Player Card	Asset	0		0	07194	0		5	2								0	Rogue.	0	0	3	0	0	194	Horror in High Gear	0	0	1	2	hhg						1			0		0	None	0	[reaction] After your turn begins: Choose two skills. Until the start of your next turn, you get +1 to each of those skills.  [reaction] After any skill test ends in which a total of 3 or more [curse] or [bless] tokens were revealed: Play Tristan Botley from your hand, at no cost.	Ally. Criminal. Cursed.	1				2
07195	Curse of Aeons	arkham-horror-living-card-game/horror-in-high-gear/ArkhamHorrorLivingCardGame-HorrorInHighGear-CurseOfAeons.webp	Player Card	Asset	0		0	07195	0		2	2								0	Mystic.	0	0		0	0	195	Horror in High Gear	0	0	1		hhg						1			0		0	None	0	[reaction] When a second [curse] token is revealed during a single skill test at your location, exhaust Curse of Aeons: Cancel that token and treat it as if it were a [skull] token instead. You may choose to remove both of those tokens from the chaos bag after the test ends.	Ritual. Cursed.	0				3
07196	Unrelenting	arkham-horror-living-card-game/horror-in-high-gear/ArkhamHorrorLivingCardGame-HorrorInHighGear-Unrelenting.webp	Player Card	Skill	0		0	07196	0			2								0	Survivor.	0	0		0	0	196	Horror in High Gear	0	0	0		hhg						1			0		0	None	0	Max 1 committed per test.  After you commit Unrelenting to a skill test, search the chaos bag for up to 3 non-[auto_fail] chaos tokens of your choice, and seal them on Unrelenting. If all 3 tokens sealed on Unrelenting are "+1,", "0," [bless], and/or [elder_sign] tokens, draw 2 cards. Release all tokens sealed here after this test ends.	Practiced.	0				1
07197	Signum Crucis	arkham-horror-living-card-game/horror-in-high-gear/ArkhamHorrorLivingCardGame-HorrorInHighGear-SignumCrucis.webp	Player Card	Skill	0		0	07197	0			2								0	Survivor.	0	0		0	0	197	Horror in High Gear	0	0	0		hhg						1			0		0	None	0	Commit only to a skill test you are performing, and only if the difficulty of that test is higher than your base skill value.  After you commit Signum Crucis to a skill test, add X [bless] tokens to the chaos bag. X is the difference between the test's difficulty and your base skill value.	Practiced. Blessed.	0				2
07197-5	Signum Crucis	arkham-horror-living-card-game/horror-in-high-gear/ArkhamHorrorLivingCardGame-HorrorInHighGear-SignumCrucis-2.webp	Player Card	Skill	0		0	07197	0			0								0	Survivor.	0	0		0	0	197	Horror in High Gear	0	0	0		hhg						1			0		5	2.0	-2	Commit only to a skill test you are performing, and only if the difficulty of that test is higher than your base skill value.  After you commit Signum Crucis to a skill test, add X [bless] tokens to the chaos bag. X is the difference between the test's difficulty and your base skill value.	Practiced. Blessed.	0				2
07198	Horror in High Gear	arkham-horror-living-card-game/horror-in-high-gear/ArkhamHorrorLivingCardGame-HorrorInHighGear-HorrorInHighGear.webp	multi_sided	Scenario	0		0	07198	0			0		1	Horror in High Gear					0	Mythos.	0	0		0	0	198	Horror in High Gear	0	0	0		hhg		A							0		0	None	0	Easy / Standard  [skull]: -1 (-3 instead if there are 6 or fewer locations remaining in the Road deck).  [cultist]: -1. For each point you fail by, an investigator in your vehicle places 1 of their clues on your location.  [tablet]: -2. For each point you fail by, an investigator in your vehicle loses 1 resource.  [elder_thing]: -4. If you fail, resolve the hunter keyword on each enemy in play.		0				
07198	Horror in High Gear	arkham-horror-living-card-game/horror-in-high-gear/ArkhamHorrorLivingCardGame-HorrorInHighGear-HorrorInHighGear-2.webp	multi_sided	Scenario	0		0	07198	0			0		1	Horror in High Gear					0	Mythos.	0	0		0	0	198	Horror in High Gear	0	0	0		hhg		B							0		0	None	0	Hard / Expert  [skull]: -2 (-4 instead if there are 6 or fewer locations remaining in the Road deck).  [cultist]: -2. For each point you fail by, an investigator in your vehicle places 1 of their clues on your location.  [tablet]: -3. For each point you fail by, an investigator in your vehicle loses 1 resource.  [elder_thing]: -4. Resolve the hunter keyword on each enemy in play.		0				
07199	The Chase is On! (v. I)	arkham-horror-living-card-game/horror-in-high-gear/ArkhamHorrorLivingCardGame-HorrorInHighGear-TheChaseIsOnVI.webp	multi_sided	Agenda	0		0	07199	0			0	8	2	Horror in High Gear					0	Mythos.	0	0		0	0	199	Horror in High Gear	0	0	0		hhg		A						1	0		0	None	0	As an additional cost for you to move while not in a vehicle, you must spend 2 actions.  <b>Forced</b> - At the end of the round: Starting with the rearmost location, set each location with no vehicles, enemies, or investigators aside, out of play (or add it to the victory display if it has <b>Victory X</b> and has no clues on it). Stop when you reach a location with at least 1 vehicle, enemy, or investigator; or the location behind the rearmost investigator.		0				
