databaseId	name	imageUrl	cardBack	type	subtype	side	uniqueness	packName	rarity	destiny	deploy	power	ability	armor	maneuver	hyperspeed	landspeed	forfeit	politics	icons	cardTypes	lore	text
211_29	Make Ten Men Feel Like A Hundred	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-MakeTenMenFeelLikeAHundred.gif	Light	EFFECT	NORMAL	LIGHT	UNIQUE	Virtual Set 11	V	5										VIRTUAL_SET_11, EFFECT	EFFECT		If Stardust on table, deploy on table. Nightfall is canceled. Saw is a spy. Rebel spies deploy -1 to Scarif. Once per battle, if you just drew a Rebel spy for destiny, may retrieve 1 Force. [Immune to Alter.]
211_3	Lady Proxima	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-LadyProxima.gif	Dark	CHARACTER		DARK	UNIQUE	Virtual Set 11	V	2	4	2	4				1	6	0	VIRTUAL_SET_11, ALIEN	ALIEN	Female Grindalid. Gangster. Leader.	Lost if at an exterior site. While with two of your other aliens, adds one battle destiny. During your control phase, may reveal the top three cards of your Reserve Deck, take one alien into hand (if possible), and shuffle your Reserve Deck.
211_30	Rendezvous Point On Tatooine	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-RendezvousPointOnTatooine.gif	Light	INTERRUPT	LOST_OR_STARTING	LIGHT	UNRESTRICTED	Virtual Set 11	V	4										CLOUD_CITY, VIRTUAL_SET_11, INTERRUPT	INTERRUPT	'When we find Jabba the Hutt and that bounty hunter, we'll contact you.'	LOST: [download] a Tatooine battleground.STARTING: If your Jabba's Palace site on table, deploy Seeking An Audience and up to 2 Effects that deploy on table and are always immune to Alter. Place Interrupt in hand.
211_31	Beldon's Eye & All My Urchins	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-BeldonsEyeAllMyUrchins.gif	Light	EFFECT	NORMAL	LIGHT	UNIQUE	Virtual Set 11	V	3										VIRTUAL_SET_11, EFFECT	EFFECT		Deploy on table. Once per game, if Quiet Mining Colony on table, may search your hand and/or Reserve Deck and reveal an [Independent] starfighter and matching pilot; place both in hand, reshuffle; they each deploy -1 this turn. Once per game, if a battle just initiated at Bespin system while Executor there, may cancel that battle unless opponent uses 15 Force. [Immune to Alter.]
211_32	Yavin 4	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-Yavin4.gif	Light	LOCATION	SYSTEM	LIGHT	UNIQUE	Virtual Set 11	V	0	0									VIRTUAL_SET_11, DARK_FORCE, LIGHT_FORCE x2, PLANET	LOCATION		Light: If Haven is canceled, place it in your Used Pile. / Dark: Unless you control, you may not deploy Effects on related locations.
211_33	Jedi Lightsaber	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-JediLightsaber.gif	Light	WEAPON	CHARACTER	LIGHT	UNRESTRICTED	Virtual Set 11	V	2										VIRTUAL_SET_11, WEAPON, EPISODE_I	WEAPON	Multifaceted jewels focus light into a deadly blade. Projects a meter-long beam of pure energy. A lightsaber is constructed personally by a Jedi as a part of training.	Deploy on a character of ability > 4 or a Padawan. May add 1 to Force drain where present. May target a character or creature for free. Draw two destiny. Target hit, and may not be used to satisfy attrition, if total destiny > defense value.
211_34	Libertine	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-Libertine.gif	Light	STARSHIP	STARFIGHTER	LIGHT	UNIQUE	Virtual Set 11	V	2	2	2			4	5		5		VIRTUAL_SET_11, STARSHIP, NAV_COMPUTER, EPISODE_VII, INDEPENDENT, SCOMP_LINK	STARSHIP		May add 2 pilots and 2 passengers. During your deploy phase, may relocate your character of ability < 4 at a related exterior site aboard. While BB-8, DJ, or Rose aboard, immune to attrition < 5.
211_35	Tallie Lintra In Blue 1	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-TallieLintraInBlue1.gif	Light	STARSHIP	STARFIGHTER	LIGHT	UNIQUE	Virtual Set 11	V	3	3	4			5	4		5		VIRTUAL_SET_11, RESISTANCE, STARSHIP, NAV_COMPUTER, PILOT, EPISODE_VII, SCOMP_LINK	STARSHIP		Permanent pilot is •Tallie, who provides ability of 2. May move as a 'react' to same location as your [Episode VII] character. Characters here may not have their forfeit increased beyond their printed value.
211_36	The Galaxy May Need A Legend	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-TheGalaxyMayNeedALegend.png	multi_sided	OBJECTIVE		LIGHT		Virtual Set 11	V	0										VIRTUAL_SET_11, OBJECTIVE, EPISODE_VII	OBJECTIVE		Deploy Ahch-To system and any [Episode VII] battleground. For remainder of game, Luke deploys only to Ahch-To. You may not Force drain on Ahch-To. You may not deploy Jedi while a Jedi on table. You may not deploy [Episode I] locations or non-[Episode VII] Luke. Once per game, may take any one card into hand from Force Pile; reshuffle. While this side up, once per turn, may use 1 Force to [download] an Ahch-To location or [Episode VII] battleground. May flip this card if Luke on Ahch-To and a battle was just initiated involving a Resistance character.
211_36	The Galaxy May Need A Legend (Back)	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-TheGalaxyMayNeedALegendBack.png	multi_sided	OBJECTIVE		LIGHT		Virtual Set 11	V	0										VIRTUAL_SET_11, OBJECTIVE, EPISODE_VII	OBJECTIVE		Deploy Ahch-To system and any [Episode VII] battleground. For remainder of game, Luke deploys only to Ahch-To. You may not Force drain on Ahch-To. You may not deploy Jedi while a Jedi on table. You may not deploy [Episode I] locations or non-[Episode VII] Luke. Once per game, may take any one card into hand from Force Pile; reshuffle. While this side up, once per turn, may use 1 Force to [download] an Ahch-To location or [Episode VII] battleground. May flip this card if Luke on Ahch-To and a battle was just initiated involving a Resistance character.
211_36_BACK	We Need Luke Skywalker	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-TheGalaxyMayNeedALegendBack.png	Light	OBJECTIVE		LIGHT		Virtual Set 11	V	7										VIRTUAL_SET_11, OBJECTIVE, EPISODE_VII	OBJECTIVE		Immediately place Luke out of play (ignore [Death Star II] objective restrictions, if any). For remainder of battle, weapons may not be fired. While this side up, opponent's immunity to attrition is limited to < 6. Once during your turn, may peek at the top card of your Force Pile and Reserve Deck; place both cards (in any order) on top of one of those piles. Where you have two unique (•) Resistance characters, your Force drains are +1 and, once per turn during battle, may cancel an opponent's just drawn destiny to cause a redraw.
211_37	Takodana	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-Takodana.gif	Light	LOCATION	SYSTEM	LIGHT	UNIQUE	Virtual Set 11	V	0	0									VIRTUAL_SET_11, DARK_FORCE, LIGHT_FORCE x2, PLANET, EPISODE_VII	LOCATION		Light: During your deploy phase, if you just deployed a Maz's Castle location, may draw top card of Reserve Deck. / Dark: If you just deployed a starship here, may shuffle any Deck or Pile.
211_38	Takodana: Maz's Castle	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-TakodanaMazsCastle.gif	Light	LOCATION	SITE	LIGHT	UNIQUE	Virtual Set 11	V	0	0									VIRTUAL_SET_11, DARK_FORCE, EXTERIOR_SITE, LIGHT_FORCE x2, PLANET, EPISODE_VII	LOCATION		Light: Oce per turn, may [download] a Maz's Castle site. / Dark: If you control, opponent must use 1 Force to use their Takodana: Maz's Castle game text.
211_39	Maz's Castle: Hidden Recess	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-MazsCastleHiddenRecess.gif	Light	LOCATION	SITE	LIGHT	UNIQUE	Virtual Set 11	V	0	0									VIRTUAL_SET_11, INTERIOR_SITE, LIGHT_FORCE, PLANET, UNDERGROUND, EPISODE_VII	LOCATION		Light: Once per game, if you control, may retrieve a weapon or device into hand / Dark: Instead of Force draining here, may retrieve a weapon or device
211_4	Lt. Poldin Lehuse	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-LtPoldinLehuse.gif	Dark	CHARACTER		DARK	UNIQUE	Virtual Set 11	V	2	2	2	2				1	4	0	VIRTUAL_SET_11, FIRST_ORDER, PILOT, EPISODE_VII	FIRST_ORDER		[Pilot] 2. During battle, if piloting a [First Order] TIE, may target an opponent's capital starship at same system. Draw destiny. If destiny > 2, choose one pilot character aboard target to be forfeit = 0 for remainder of battle.
211_40	Maz's Castle: Antechamber	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-MazsCastleAntechamber.gif	Light	LOCATION	SITE	LIGHT	UNIQUE	Virtual Set 11	V	0	0									VIRTUAL_SET_11, DARK_FORCE, INTERIOR_SITE, LIGHT_FORCE x2, PLANET, EPISODE_VII	LOCATION		Light: Once per game, may [download] an [Episode VII] alien here. / Dark: For drain -1 here.  While you control, Dobra Doompa is suspended.
211_41	Kamino: Clone Training Center	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-KaminoCloneTrainingCenter.gif	Light	LOCATION	SITE	LIGHT	UNIQUE	Virtual Set 11	V	0	0									VIRTUAL_SET_11, DARK_FORCE, INTERIOR_SITE, LIGHT_FORCE x2, PLANET, EPISODE_I, SCOMP_LINK	LOCATION		Light: If you control, your non-unique clone troopers are power and forfeit + 1. / Dark: Fetts deploy -1 here.
211_42	Kamino: Clone Birthing Center	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-KaminoCloneBirthingCenter.gif	Light	LOCATION	SITE	LIGHT	UNIQUE	Virtual Set 11	V	0	0									VIRTUAL_SET_11, INTERIOR_SITE, LIGHT_FORCE x2, PLANET, EPISODE_I, SCOMP_LINK	LOCATION		Light: During your deploy phase, your clone here may move to a battleground you occupy for free. / Dark: If you initiate battle here, add one battle destiny.  Fetts may move to and from here for free
211_43	Kamino	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-Kamino.gif	Light	LOCATION	SYSTEM	LIGHT	UNIQUE	Virtual Set 11	V	0	0									VIRTUAL_SET_11, DARK_FORCE x2, LIGHT_FORCE x2, PLANET, EPISODE_I	LOCATION		Light: Once per turn, may use 1 Force to [download] a Kamino site / Dark: If opponent has two clones on table, Force drain -1 here.
211_44	Ahch-To: Luke's Hut	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-AhchToLukesHut.gif	Light	LOCATION	SITE	LIGHT	UNIQUE	Virtual Set 11	V	0	0									VIRTUAL_SET_11, EXTERIOR_SITE, LIGHT_FORCE, PLANET, EPISODE_VII	LOCATION		Light: While Luke here or out of play, you lose no Force to [Reflections II] objectives. / Dark: When deployed, may play a Defensive Shield from under your Starting Effect as if from hand.
211_45	Ahch-To: Jedi Village	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-AhchToJediVillage.gif	Light	LOCATION	SITE	LIGHT	UNIQUE	Virtual Set 11	V	0	0									VIRTUAL_SET_11, EXTERIOR_SITE, LIGHT_FORCE, PLANET, EPISODE_VII	LOCATION		Light: While Luke here, opponent must first use 1 Force to fire a weapon anywhere. / Dark: While Luke here, destiny draws for Alter and Sense are +2.
211_46	Ahch-To: Jedi Temple	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-AhchToJediTemple.gif	Light	LOCATION	SITE	LIGHT	UNIQUE	Virtual Set 11	V	0	0									VIRTUAL_SET_11, DARK_FORCE, EXTERIOR_SITE, INTERIOR_SITE, LIGHT_FORCE x2, PLANET, EPISODE_VII	LOCATION		Light: Once during your turn, if Luke alone here, may draw top card of Force Pile. / Dark: Unless your battleground on table, you generate no Force here.
211_47	Ahch-To: Cliffs	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-AhchToCliffs.gif	Light	LOCATION	SITE	LIGHT	UNIQUE	Virtual Set 11	V	0	0									VIRTUAL_SET_11, DARK_FORCE, EXTERIOR_SITE, LIGHT_FORCE x2, PLANET, EPISODE_VII	LOCATION		Light: If Luke here or out of play, Force Projection is [Immune to Sense]. / Dark: While Luke here, attrition against you everywhere is +1.
211_48	Ahch-To	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-AhchTo.gif	Light	LOCATION	SYSTEM	LIGHT	UNIQUE	Virtual Set 11	V	0	0									VIRTUAL_SET_11, DARK_FORCE, LIGHT_FORCE x2, PLANET, EPISODE_VII	LOCATION		Light: Once during any deploy phase, may use 1 Force to relocate Luke between any two Ahch-To sites. / Dark: While you occupy an Ahch-To site, its game text is canceled. Players may not Force drain here.
211_5	Ree-Yees	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-ReeYees.gif	Dark	CHARACTER		DARK	UNIQUE	Virtual Set 11	V	3	3	3	3				1	3	0	JABBAS_PALACE, VIRTUAL_SET_11, ALIEN, WARRIOR	ALIEN	Gran convicted of murder. Exiled from his homeworld. Smuggler and bounty hunter. Slowly going insane. Fond of making things explode. Plotting to kill Jabba.	Non-[Maintenance] Bounty hunters here may not be targeted by Rebel Barrier or Clash of Sabers. Whenever you draw a destiny of 3, may choose: activate 1 Force, draw bottom card of Used Pile, or place a card from hand on top of Used Pile.
211_50	Where's Han?	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-WheresHan.gif	Light	INTERRUPT	USED_OR_LOST	LIGHT	UNIQUE	Virtual Set 11	V	4										VIRTUAL_SET_11, INTERRUPT, EPISODE_VII	INTERRUPT		USED: [Upload] Han's Dice or non-[Maintenance] Han. LOST: If you just lost a gambler, take that gambler into hand. OR Once per game, exchange a card in hand with a Resistance Agent or [Episode VII] Skywalker in Lost Pile.
211_51	Force Projection	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-ForceProjection.gif	Light	INTERRUPT	USED_OR_LOST	LIGHT	UNIQUE	Virtual Set 11	V	5										JABBAS_PALACE, VIRTUAL_SET_11, INTERRUPT	INTERRUPT		USED: If [Episode VII] Luke at a site, target all your characters at one other site. They are defense value = 5 this turn. LOST: Once per game, if opponent just drew battle destiny and Luke is out of play, draw destiny and subtract that amount from opponent's total battle destiny.
211_52	Squadron Assignments	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-SquadronAssignments.gif	Light	EFFECT	NORMAL	LIGHT	UNIQUE	Virtual Set 11	V	5										DEATH_STAR_II, VIRTUAL_SET_11, EFFECT	EFFECT	Rebel starfighter squadrons take great pride in their proficiency and dedication. Alliance pilots train relentlessly until man and machine function as one.	Deploy on table. During your deploy phase, may reveal one unpiloted Red or Rogue squadron starfighter (or vehicle) from hand to take its matching pilot character (or vice versa) from Reserve Deck and deploy both simultaneously; reshuffle. (Immune to Alter.)
211_53	Cloning Cylinders	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-CloningCylinders.gif	Light	EFFECT	NORMAL	LIGHT	UNIQUE	Virtual Set 11	V	4										VIRTUAL_SET_11, EFFECT, EPISODE_I	EFFECT		Use 4 Force to deploy on table. During your draw phase, may stack a non-unique clone from your Lost Pile here face down. At the start of your turn, turn all cards here face up. You may deploy any face up card stacked here (as if from hand). [Immune to Alter]
211_54	Cyborg Construct	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-CyborgConstruct.gif	Light	DEVICE		LIGHT	UNIQUE	Virtual Set 11	V	4										CLOUD_CITY, VIRTUAL_SET_11, DEVICE	DEVICE	Biotech's latest model, the Aj ^ g, boasts greater storage capacity than all other models combined. Advertised as, "Artificial Intelligence worth shaving your head for."	Deploy on an alien of ability < 3. While at a Scomp link, Computer Interface is a Used Interrupt, and once per turn may use 1 Force to [upload] Computer Interface. Once per turn, if on Lobot, may [download] a trooper here.
211_55	Vice Admiral Holdo	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-ViceAdmiralHoldo.gif	Light	CHARACTER		LIGHT	UNIQUE	Virtual Set 11	V	2	3	1	3				1	5	1	VIRTUAL_SET_11, RESISTANCE, PILOT, WARRIOR, EPISODE_VII	RESISTANCE	Female leader.	[Pilot] 2: any capital starship. During battle, if piloting a capital starship, may place it and Holdo out of play to add X to your total battle destiny, where X is that starship's armor + hyperspeed.
211_56	Rebel Trooper Reinforcements	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-RebelTrooperReinforcements.gif	Light	CHARACTER		LIGHT	RESTRICTED_3	Virtual Set 11	V	3	4	3	2	4			1	5	0	VIRTUAL_SET_11, REBEL, WARRIOR	REBEL	Rebels rely on hidden 'cells' of undercover operatives. Striking from hidden bases, troops or starfighters can arrive in a battle zone at any time.	May deploy as a 'react' to a site. Deploys -2 to a site where opponent has more characters than you. Ambush is a Used Interrupt.
211_57	Maz Kanata	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-MazKanata.gif	Light	CHARACTER		LIGHT	UNIQUE	Virtual Set 11	V	2	2	2	4				1	4	0	VIRTUAL_SET_11, ALIEN, PILOT, WARRIOR, EPISODE_VII	ALIEN	Female Information broker and leader	[Pilot] 1. Opponent's total battle destiny is -1 here. During your turn, may reveal the top three cards of your Reserve Deck, take one alien into hand (if possible), and shuffle your Reserve Deck.
211_58	Commander Vanden Willard	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-CommanderVandenWillard.gif	Light	CHARACTER		LIGHT	UNIQUE	Virtual Set 11	V	2	2	2	2				1	4	0	A_NEW_HOPE, VIRTUAL_SET_11, REBEL, WARRIOR	REBEL	Leader of Rebel forces on Yavin 4. Formerly Suolriep sector HQ commander. As a Rebel spy, aided Princess Leia and Bail Organa in the years prior to the Senate's dissolution.	Alderaanian. Once per game, may place your just lost Alderaanian in Used Pile. Once per turn, if Stolen Data Tapes 'delivered,' a system 'liberated,' or Stardust on your spy, may place a card from hand on Used Pile to draw top card of Reserve Deck.
211_59	Ahsoka Tano	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-AhsokaTano.gif	Light	CHARACTER		LIGHT	UNIQUE	Virtual Set 11	V	1	5	5	6				1	7	0	VIRTUAL_SET_11, REBEL, PILOT, WARRIOR x2	REBEL	Female Togruta.	Subtracts 1 from opponent's battle destiny draws here. During any deploy phase, if a Padawan or a Sith character at an adjacent site, Ahsoka may move to that site (using landspeed) as a regular move. Immune to [Permanent Weapon] weapons and attrition < 5.
211_6	Sebulba	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-Sebulba.gif	Dark	CHARACTER		DARK	UNIQUE	Virtual Set 11	V	2	3	4	2				1	5	0	TATOOINE, VIRTUAL_SET_11, ALIEN, PILOT, EPISODE_I	ALIEN	Bad tempered Dug from Pixelito. He was about to turn Jar Jar into orange goo, until Anakin intervened.	[Pilot] 2. Deploys free to Mos Espa. While on Tatooine, attrition against opponent is +1 here and your Force generation is +1. When You're A Slave? places a card in your Used Pile, may draw top card of your Reserve Deck.
211_60	IG MagnaGuard	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-IGMagnaGuard.gif	Dark	CHARACTER		DARK	RESTRICTED_3	Virtual Set 11	V	2	3	3	0	4			1	4	0	VIRTUAL_SET_11, DROID, PRESENCE, WARRIOR, EPISODE_I, SEPARATIST	DROID	Assassin. Trade Federation.	Grievous is defense value +2 here.  While aboard Invisible Hand, draws one battle destiny if unable to otherwise and characters here are immune to Clash Of Sabers.
211_61	Sebulba	star-wars-ccg/virtual-set-11/StarWarsCcg-VirtualSet11-Sebulba-2.gif	Dark	CHARACTER		DARK	UNIQUE	Virtual Set 11	V	2	3	4	2				1	5	0	TATOOINE, VIRTUAL_SET_11, ALIEN, PILOT, EPISODE_I	ALIEN	Bad tempered Dug from Pixelito. He was about to turn Jar Jar into orange goo, until Anakin intervened.	[Pilot] 2. Deploys free to Mos Espa. While on Tatooine, attrition against opponent is +1 here and your Force generation is +1. When You're A Slave? places a card in your Used Pile, may draw top card of your Reserve Deck.
