databaseId	name	imageUrl	cardBack	type	cardsubtype	cost	deckbuilderQuantity	defense	destiny	energy	faction	lore	numberInPack	packName	power	setUuid	supportcost	tactics	text
9763e62a-4aad-4373-a929-43fd709b1fd6	Ancestral Garden	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-AncestralGarden-2.jpg	normal	ORDER	ORDER (Lost)	0	4		4		Gongen	"The past, properly nurtured, gives strength."	1R57	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Gongen		Play target character from your lost pile at full cost who has tactics < your target kizen�s tactics.
979d0ac6-abc7-408f-bffb-3ef480aeb2ff	?Inquiry	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-Inquiry.jpg	normal	ASSET	ASSET � Evidence	0	4		1		Maverick	�There�s got to be something down here. Why else would so many Gongs have died to defend it?� � Flameout Jackson	2U73	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	1 Maverick		"Each time your total battle destiny is exactly 3 at the end of the battle destiny step, you may draw a card from your reserve for each of your evidence assets. � Pay 0 energy ? Put this asset on top of your reserve."
9873219f-bb97-4113-a961-6ae1f9026297	Gongen Bot	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-GongenBot.jpg	normal	CHARACTER	CHARACTER � Bot � Unit	2	4	1	6		Independent	Sumo bots are programmed both for entertainment and more practical purposes. Their high utility and low maintenance make them perfect worker bots.	1U281	Incursion	1	d49b7fa3-163b-4e9c-9e32-69f47d4363d4		1	Put this character on top of its owner's used pile ? Your side of target location gains a [Gongen] support icon until end of turn. You may use this ability only during your deploy phase.
99456a8b-8d3b-4891-a61f-5b8aa982948e	Top Pair	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-TopPair.jpg	normal	ASSET	ASSET	1	4		2		Maverick	The vast territory of the Rim conceals many strange secrets. The Gambler makes it his business to uncover them and make them his own.	1R159	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Maverick		"Pay 0 energy ? If there are five or fewer cards stacked on this asset, stack the top card of your reserve face up on this asset. � Put two cards stacked on this asset in your lost pile ? If those cards each have the same destiny, your opponent can�t reveal any cards for battle destiny until end of turn."
999bcf2e-529f-4978-ae18-b4a5866609b2	�Syndicate Interference	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-SyndicateInterference.jpg	normal	INTERRUPT	INTERRUPT (Used)	2	4		4		Earther	Ivan McCarr�s services are expensive � but some things are worth the price.	1R49	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Earther		"For each of your opponent�s units at the site of target pending drain, he or she chooses to pay 1 energy or dismiss that unit."
99c55678-106b-4d68-9224-f88d6447ec9b	?Chan Whitmer	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-ChanWhitmer.jpg	normal	CHARACTER	CHARACTER � CISyn � Infiltrator � Unit	1	4	3	4		Earther	"A former FedGrav technician, Whitmer is the ideal candidate to head CISyn�s sabotage operations."	1R8	Incursion	1	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Earther	3	� Lose 1 energy ? Choose target vehicle in a site battle here. Damage target if its defense < [D]
99f41848-e810-4185-bb56-47c0f8877728	Controlling	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Controlling.jpg	normal	ASSET	ASSET	0	4		6		Shi	"�When dealing with the Shi, what�s yours is theirs and what is theirs.� � Starhawk"	1R174	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	3 Shi		"As long as you have a ship at a sector and a unit at a site, each player can drain at no more than two locations during each of his or her turns."
9acf2973-e28c-467e-955f-c02e093daf32	?Alnak Station/Launch Bay	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-AlnakStationLaunchBay.jpg	normal	SITE	LOCATION (Site) � Port	0	4		0	1/0			1C295	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Quay		Pay 2 energy ? Move target unit you have here to another site. You may use this ability only during your move phase. Your opponent may use this ability during his or her move phase.
9ae1653b-b554-441e-b358-d1b2c99e70c0	?Dhanake-Tilak	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-DhanakeTilak-2.jpg	normal	CHARACTER	CHARACTER � Kizen � Crown � Tilak � Unit	2	4	4	7		Shi	�First task: recovery of agents. Second task: extinguish evidence.�	2R96	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	3 Shi	5	"This character is power +1 for each of your [Shi] support icons. As long as this character is at a site, your opponent causes attrition �1 here for each of your [Shi] support icons."
9b544397-3be5-4c02-bd1b-9c2a84484881	Mercurial	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Mercurial.jpg	normal	ASSET	ASSET (Kizen)	2	4		2		Maverick	"A kizen in motion begs the question, are they that fast or is everyone else that slow?"	1R137	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Maverick		You can�t play more than one of this asset beneath the same kizen. � Pay 4 energy ? Put target unit you have here on top of its owner�s reserve.
9b93b78d-e6a2-4cdb-9745-6f50473066ec	Sidearm	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Sidearm.jpg	normal	WEAPON	WEAPON (Character) � Ranged	0	4		4		Earther	Earther troops are well-trained in firing small weapons. James Howler is among the best of the Earther marksmen.	1R44	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Earther		"As long as this character is at a site, you cause attrition +1 here. � Pay 3 energy ? Choose target unit your opponent has in a site battle here. Damage target if its defense < [D] + this character�s tactics."
9be2beef-d21a-45eb-a235-5574672ba809	Headlong Rush	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-HeadlongRush.jpg	normal	INTERRUPT	INTERRUPT (Lost)	1	4		4		Earther	The Blades fight with everything they have. Even when there�s a NoBot on the other side.	2U7	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Earther		Move your target vehicle at a site to an adjacent site where a battle is taking place.
9be49bbd-7382-4fc1-8f34-82bcca033d33	Lifeseeker - Starter Deck	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-LifeseekerStarterDeck.jpg	normal	CHARACTER	CHARACTER � Tilak � Tech � Unit	1	4	3	3		Shi	"When a patriarch is missing or captured, Asendar and its crew are called upon."	2F7	Nowhere to Hide	2	f503fc45-3379-4d7d-907c-106b7fcf7e08	1 Shi	1	� Pay 5 energy ? Put target other damaged unit here in its owner�s hand.
9be6fe1d-335c-46c0-b33e-28e86823638c	?Hannya	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-Hannya-3.jpg	multi_sided	NOBOT	NOBOT � Deigan � Inverter � Bot � Unit	5	4	10/5	4		Gongen	Serpent demon Hannya and noble lady Deigan are two sides of the same personality in No theatre.	2RF7	Nowhere to Hide	4/10	f503fc45-3379-4d7d-907c-106b7fcf7e08	3 Gongen	3/2	"Lose 3 energy ? Invert this NoBot/ When you invert this NoBot in a site battle here, you cause attrition + [D] here."
9be6fe1d-335c-46c0-b33e-28e86823638c	?Hannya	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-TorridKatal-2.jpg	multi_sided	NOBOT	NOBOT � Deigan � Inverter � Bot � Unit	5	4	10/5	4		Gongen	Serpent demon Hannya and noble lady Deigan are two sides of the same personality in No theatre.	2RF7	Nowhere to Hide	4/10	f503fc45-3379-4d7d-907c-106b7fcf7e08	3 Gongen	3/2	"Lose 3 energy ? Invert this NoBot/ When you invert this NoBot in a site battle here, you cause attrition + [D] here."
9be6fe1d-335c-46c0-b33e-28e86823638c	?Hannya	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-Hannya-4.jpg	multi_sided	NOBOT	NOBOT � Deigan � Inverter � Bot � Unit	5	4	10/5	4		Gongen	Serpent demon Hannya and noble lady Deigan are two sides of the same personality in No theatre.	2RF7	Nowhere to Hide	4/10	f503fc45-3379-4d7d-907c-106b7fcf7e08	3 Gongen	3/2	"Lose 3 energy ? Invert this NoBot/ When you invert this NoBot in a site battle here, you cause attrition + [D] here."
9c185b0c-b94d-475b-86e8-532511eff118	Disruption	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Disruption.jpg	normal	INTERRUPT	INTERRUPT (Lost)	1	4		5		Earther	Stress and danger often reveal the changes wrought by proximity to the rift.	1R16	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Earther		You can�t play this interrupt unless you have a kizen at a location. Cancel target pending activated ability.
9def2125-6452-49f8-9d63-000b2c3f468f	Reconnoiterer	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Reconnoiterer.jpg	normal	CHARACTER	CHARACTER � Kizen � Sudeva � Warrior � Unit	3	4	4	1		Shi	"Through the advancement of their rift technology, the Seyalshi are able to refine their reconnaissance skills."	1R199	Incursion	3	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Shi	3	"Scouting (You may play this character at a site that has no energy icons on your side.) Each time your opponent drains at an adjacent site, you may put this character on top of its owner�s used pile. If you do, cancel that drain."
9e4cfa1a-a621-4133-8e29-85447204a42c	Armored	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Armored.jpg	normal	ASSET	ASSET (Site)	1	4		4		Quay	�Their shell is not just for looks. It can make your best shot as effective as a spitball. Aim for the eyes.� � Unknown Earther sergeant	1U224	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Quay		"You may play this asset beneath one of your opponent�s sites. Each time a unit is lost from here, its owner may pay 3 energy. If he or she does, put that unit in that player�s hand."
9e763c5f-d1bf-4fba-bfa5-c218e5169a60	Close Support Pilot	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-CloseSupportPilot.jpg	normal	CHARACTER	CHARACTER � iCom � Unit	2	4	3	3		Earther	"Hank Cates, much like most of his fellow Earther pilots, will go into battle anywhere with the feeling his cause is righteous and just."	1C10	Incursion	1	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Earther	2	"Piloting 1 (As long as this character is aboard a ship, that ship is power +1 and tactics +1.) Each time a ship moves from here, if this character is aboard a fighter, you may move that fighter to the same location."
9f6f9c43-ee5d-465d-8011-05b836b2dfcb	Patch Job	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-PatchJob.jpg	normal	INTERRUPT	INTERRUPT (Lost)	0	4		6		Earther	�Prepare for a visit to a bar in the Outer Rim as you would a battle. Medical training is recommended.� � Ranger Manual	2C15	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Earther		"The next time your target unit would be destroyed this turn, prevent that and, if it is damaged, undamage it."
9fe08de9-56de-4a89-85ce-5b960932259c	?Pavel Royerk	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-PavelRoyerk.jpg	normal	CHARACTER	CHARACTER � CISyn � Infiltrator � Unit	1	4	3	1		Earther	"Royerk is always the one for the job, no matter the odds."	1U42	Incursion	2	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Earther	3	The first movement targeting this character each turn costs 1 less energy to perform.
a074fd66-7084-44bb-af32-0944774f9327	Kucha	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Kucha.jpg	normal	CHARACTER	CHARACTER � Makal � Predator � Unit	3	4	4	3		Quay	"Renowned in Makal legends, the Kucha are martial shamans who can call upon bottomless reserves of strength."	1U240	Incursion	0	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Quay	2	"This character is power +X, where X is the power of the highest power character here."
a17cc79d-55ec-44e3-a9fc-063f420d5290	Tamon Interceptor	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-TamonInterceptor.jpg	normal	SHIP	SHIP (Capacity 0) � Tenno � Fighter	2	4	2	3		Gongen	The new Gongen fighters are designed to combat technology from the other side of the rift.	2C50	Nowhere to Hide	1	f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Gongen	3	"When this ship is destroyed, you may put it on top of its owner�s used pile."
a2c3d9f2-2a28-4a41-b6e8-291c4fc25ae4	Blockade	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Blockade.jpg	normal	ASSET	ASSET (Site)	3	4		2		Earther	�In a couple weeks they�ll be eating rats.� � Horatio Hicks	1U6	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	3 Earther		You may play this asset beneath one of your opponent�s sites. Each unit your opponent plays here costs 1 more energy to play for each ship you have at each related sector.
a312676c-3c04-43f6-8bdf-70883938ac87	Selsyn Maneuver	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-SelsynManeuver.jpg	normal	ASSET	ASSET (Weapon)	0	4		3		Shi	"Over many years, stability within squadrons has bred an awareness akin to telepathy."	2U107	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	1 Shi		"Each time an ability on the weapon this asset is beneath damages a ship or unit, the owner of that ship or unit loses 1 energy."
a4eb35e2-4c5d-4cf7-8fac-24508a3a3acf	Gongen Katana	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-GongenKatana.jpg	normal	WEAPON	WEAPON (Character) � Melee	0	4		2		Gongen	"Each katana is crafted to its bearer, named, then blessed by the master artisan that created it. The warrior�s mind resides at peace within the blade."	1U68	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Gongen		This character is defense +2. � Pay 1 energy ? Choose target unit your opponent has in a site battle here. Damage target if its defense < [D]. Pay 3 energy ? Put this weapon in its owner�s hand.
a4f09c5f-cd5d-41ea-afa0-c8d1c530d689	Luhus Spearhead	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-LuhusSpearhead.jpg	multi_sided	CHARACTER	CHARACTER � Luhus � Inverter � Unit	0	4	1/3	2		Quay	Wahkat uses the searing potency of hiskundanaka to terrify his enemies.	2C134	Nowhere to Hide	1/3	f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Quay	1/3	Pay 2 energy ? Invert this character. You may use this ability only when this character is at the same location as target character who has quickdraw.
a4f09c5f-cd5d-41ea-afa0-c8d1c530d689	Luhus Spearhead	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-TorridKatal-2.jpg	multi_sided	CHARACTER	CHARACTER � Luhus � Inverter � Unit	0	4	1/3	2		Quay	Wahkat uses the searing potency of hiskundanaka to terrify his enemies.	2C134	Nowhere to Hide	1/3	f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Quay	1/3	Pay 2 energy ? Invert this character. You may use this ability only when this character is at the same location as target character who has quickdraw.
a4f09c5f-cd5d-41ea-afa0-c8d1c530d689	Luhus Spearhead	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-LuhusSpearhead-2.jpg	multi_sided	CHARACTER	CHARACTER � Luhus � Inverter � Unit	0	4	1/3	2		Quay	Wahkat uses the searing potency of hiskundanaka to terrify his enemies.	2C134	Nowhere to Hide	1/3	f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Quay	1/3	Pay 2 energy ? Invert this character. You may use this ability only when this character is at the same location as target character who has quickdraw.
a5143007-c287-485d-b49d-abdb7ee8799b	?Earth/Humanity's Home	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-EarthHumanitysHome.jpg	normal	SECTOR	LOCATION (Sector) � Planet	0	4		0	2/1			1C298	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Earther		"As long as you have a ship here, your side of this location gains an [Earther] support icon."
a6bcb17f-538d-48d3-87e6-14b7b05ab934	Long Odds	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-LongOdds.jpg	normal	INTERRUPT	INTERRUPT (Lost)	1	4		3		Maverick	"When the threat level goes red, that�s when you begin to feel alive."	2RF16	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Maverick		"Reveal the bottom card of your reserve, note its destiny and put it on top of your used pile. Reveal the top X cards of your opponent�s used pile, where X is that destiny. Put target revealed card in its owner�s lost pile, and put the other cards on top of your opponent�s used pile an any order."
a6eba5c4-7948-4b03-9089-c519e30c1dd1	Rally Cry - Starter Deck	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-RallyCryStarterDeck.jpg	normal	ASSET	ASSET	1	4		2		Quay	"Tribal calls are used in victory, and in need. It is honorable to call for reinforcements, as long as your enemy does not live to talk about it."	1F21	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Quay		"Pay 3 energy ? Reveal the top card of your used pile. If it�s a Quay unit, put it in your hand."
a70a4b84-9fed-4ad0-a5b4-3587eefc87ac	?Tennaru Hari	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-TennaruHari-2.jpg	normal	CHARACTER	CHARACTER � Kizen � Ikazuchi � Unit	4	4	4	4		Gongen	"�A fallen comrade at your back only strengthens your footing. A fallen army behind you makes you invincible.�- Sido, Gongen Philosopher"	2R52	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	3 Gongen	4	"Quickdraw 2 (Add two � to each activated ability on a weapon beneath this character that already has one.) As long as this character has a weapon beneath him, he can�t be damaged."
