databaseId	name	imageUrl	cardBack	type	set	legal	rarity	keywords	alignment	affiliation	cost	asset	attack	armor	structure	speed	mass	armament	text	loadGroupId
afSullaB_SC_C.jpg	Sulla B	battletech-tactics-2/btt2-exp-schism/BattletechTactics2-Btt2ExpSchism-SullaB.jpg	default	Unit	btt2-exp-Schism	3	Common	Aerofighter - Omni	Clan	Clan	5+3M		0	1	7	Fast	45	LRM 40	Aerofighter (May not be attacked. May only be blocked by guarding, AeroFighter, or VTOL Units. May block non-AeroFighters, regardless of speed. Depletes after every attack or battle. If AeroFighter takes structure damage during battle, roll a die: On a 5-6, scrap AeroFighter). Missile 4. Maneuver 3: +3 attack (usable only against engaged Units) or prevent 3 damage	playerNStockpile
afSullaE_JI_C.jpg	Sulla E	battletech-tactics-2/btt2-exp-jihad/BattletechTactics2-Btt2ExpJihad-SullaE.jpg	default	Unit	btt2-exp-Jihad	3	Common	Aerofighter - Omni	Clan	Ghost Bear Wolf	5		1	1	7	Fast	45	3 Plasma Cannon	Aerofighter (May not be attacked. May only be blocked by guarding, AeroFighter, or VTOL Units. May block non-AeroFighters, regardless of speed. Depletes after every attack or battle. If AeroFighter takes structure damage during battle, roll a die: On a 5-6, scrap AeroFighter). Maneuver 3: +3 attack (usable only against engaged Units) or prevent 3 damage. Plasma Shot 3 (Sulla E deals +3 damage to any Unit or target other than a Mech, or choose one opposing Unit: that Unit gets -3 attack). Long-Range 1 (If Sulla E is blocked, it may deal 1 of its damage to the target)	playerNStockpile
aSunCobra_NA_U.jpg	Sun Cobra	battletech-tactics-2/btt2-exp-battle-of-new-avalon/BattletechTactics2-Btt2ExpBattleOfNewAvalon-SunCobra.jpg	default	Unit	btt2-exp-Battle-of-New-Avalon	3	Uncommon	Mech	Clan	Wolf	4		5	1	5	Slow	55	2 Gauss Rifle	Long-Range 2 (If Sun Cobra is blocked, it may deal 2 of its damage to the target)	playerNStockpile
aSupernova4_JI_U.jpg	Supernova 4	battletech-tactics-2/btt2-exp-jihad/BattletechTactics2-Btt2ExpJihad-Supernova4.jpg	default	Unit	btt2-exp-Jihad	3	Uncommon	Mech	Clan	Nova Cat	14+5A+5L		10	3	11	Slow	90	4 LPL, 2 HML	Overheat 6: +5 attack. Jump (-1 attack: +1 initiative)	playerNStockpile
vSvantovitMasada_SW_C_p2.jpg	Svantovit Masada	battletech-tactics-2/btt2-exp-succession-wars/BattletechTactics2-Btt2ExpSuccessionWars-SvantovitMasada.jpg	default	Unit	btt2-exp-Succession-Wars	4	Common	Vehicle	Clan	Clan	2+2L+2T		2	0	3	Fast	35	ATM 9, 2 APGR	Vehicle (If Svantovit Masada is damaged, roll a die. On a 5 or 6, scrap it). Transport (1 Battle Armor (not Assault or Quad) attacking or blocking with this Unit gains this Unit's speed). ATM 2 (-2 attack: +Missile 1). AP 2 (Svantovit Masada deals +2 damage to any target other than a Unit). You may move Svantovit Masada to your Patrol region as soon as you activate it.	playerNStockpile
aTai-ShoTSH-7S_XS_R.jpg	Tai-Sho (TSH-7S)	battletech-tactics-2/btt2-exp-xin-sheng/BattletechTactics2-Btt2ExpXinSheng-TaiShoTSH7S.jpg	default	Unit	btt2-exp-Xin-Sheng	3	Rare	Mech	Inner Sphere	Kurita	8+2T		4	3	10	Slow	85	2 ERPPC, UAC/10	Alpha Strike: +3 attack. TAG (tap one of your un-engaged Units and assign its missiles to any engaged Unit). C3 (Each Unit with C3 in a group that includes at least one other Unit with C3 gets +2 attack). Long-Range 2 (If Tai-Sho TSH-7S is blocked, it may deal 2 of its damage to the target)	playerNStockpile
aTalon5W_SC_R.jpg	Talon (TLN-5W)	battletech-tactics-2/btt2-exp-schism/BattletechTactics2-Btt2ExpSchism-TalonTLN5W.jpg	default	Unit	btt2-exp-Schism	3	Rare	Mech	Inner Sphere	Steiner	3+2A+2T		3	1	5	Fast	35	ERPPC, 2 ML		playerNStockpile
aTalon5Z_CW_C.jpg	Talon (TLN-5Z)	battletech-tactics-2/btt2-exp-civil-war/BattletechTactics2-Btt2ExpCivilWar-TalonTLN5Z.jpg	default	Unit	btt2-exp-Civil-War	3	Common	Mech	Inner Sphere	Davion Kurita Steiner	4+2A+2T		3	1	5	Fast	35	2 ERLL	C3 (Each Unit with C3 in a group that includes at least one other Unit with C3 gets +2 attack)	playerNStockpile
aTarantulaZPH-1_BU_C.jpg	Tarantula (ZPH-1)	battletech-tactics-2/btt2-exp-bulldog/BattletechTactics2-Btt2ExpBulldog-TarantulaZPH1.jpg	default	Unit	btt2-exp-Bulldog	3	Common	Mech	Inner Sphere	Inner Sphere	2		2	0	4	Fast	25	2 ML	Quad (Tarantula ZPH-1A gains +1 armor. Use this ability only during a mission where you won initiative. Counts as Omni for Battle Armor). Jump (-1 attack: +1 initiative)	playerNStockpile
aTarantulaZPH-3A_CW_C.jpg	Tarantula (ZPH-3A)	battletech-tactics-2/btt2-exp-civil-war/BattletechTactics2-Btt2ExpCivilWar-TarantulaZPH3A.jpg	default	Unit	btt2-exp-Civil-War	3	Common	Mech	Inner Sphere	Davion Marik	1+2A		1	0	5	Fast	25	2 MPL	Quad (Tarantula ZPH-3A gains +1 armor. Use this ability only during a mission where you won initiative. Counts as Omni for Battle Armor). Jump (-1 attack: +1 initiative)	playerNStockpile
AFTatsuMIK-O_SC_U.jpg	Tatsu MIK-O	battletech-tactics-2/btt2-exp-schism/BattletechTactics2-Btt2ExpSchism-TatsuMIKO.jpg	default	Unit	btt2-exp-Schism	3	Uncommon	Aerofighter - Omni	Inner Sphere	Kurita Rasalhague	8+2A		5	2	11	Slow	70	MRM 10, 2 LPL, 2 MPL	Aerofighter (May not be attacked. May only be blocked by guarding, AeroFighter, or VTOL Units. May block non-AeroFighters, regardless of speed. Depletes after every attack or battle. If AeroFighter takes structure damage during battle, roll a die: On a 5-6, scrap AeroFighter). Overheat 3: +2 attack. Maneuver 3: +3 attack (usable only against engaged Units) or prevent 3 damage. Long-Range 1 (If Tatsu MIK-0 is blocked, it may deal 1 of its damage to the target)	playerNStockpile
aTemplarTLR1-O_CW_C.jpg	Templar (TLR1-O)	battletech-tactics-2/btt2-exp-civil-war/BattletechTactics2-Btt2ExpCivilWar-TemplarTLR1O.jpg	default	Unit	btt2-exp-Civil-War	3	Common	Mech - Omni	Inner Sphere	Davion	10+4A		8	3	10	Slow	85	GR, LPL, 2 ERML	Long-Range 1 (If Templar TLR1-0 is blocked, it may deal 1 of its damage to the target)	playerNStockpile
aTemplarTLR1-OA_CW_U.jpg	Templar (TLR1-OA)	battletech-tactics-2/btt2-exp-civil-war/BattletechTactics2-Btt2ExpCivilWar-TemplarTLR1OA.jpg	default	Unit	btt2-exp-Civil-War	3	Uncommon	Mech - Omni	Inner Sphere	Davion	9+3A+3M+3T		6	3	10	Slow	85	ERPPC, UAC/10, SSRM 6	Jump (-1 attack: +1 initiative). ECM (Units in groups including any with ECM each get +1 armor). Long-Range 1 (If Templar TLR1-0A is blocked, it may deal 1 of its damage to the target)	playerNStockpile
aTemplarTLR1-OC_CW_U.jpg	Templar (TLR1-OC)	battletech-tactics-2/btt2-exp-civil-war/BattletechTactics2-Btt2ExpCivilWar-TemplarTLR1OC.jpg	default	Unit	btt2-exp-Civil-War	3	Uncommon	Mech - Omni	Inner Sphere	Davion	9+4M		5	3	10	Slow	85	LBX/10, ERPPC, 5 MPL	Overheat 2: +1 attack. Alpha Strike: +4 attack. Jump (-1 attack: +1 initiative). Long-Range 1 (If Templar TLR1-0C is blocked, it may deal 1 of its damage to the target)	playerNStockpile
auTheSpanishDancer.jpg	The Spanish Dancer MAD-1X	battletech-tactics-2/btt2-legends/BattletechTactics2-Btt2Legends-TheSpanishDancerMAD1X.jpg	default	Unit	btt2-Legends	0	N/A	Mech - Non-Canonical - Unique	Inner Sphere	Inner Sphere	16+5A+5L+5M		12	5	14	Slow	130	2 GR, 2 ERPPC, LBX/20	Alpha Strike: +2 attack. Long-Range 4 (If The Spanish Dancer MAD-1X is blocked, it may deal 4 of its damage to the target). Each opposing Unit gets -1 attack. Use this ability only during battle. The Spanish Dancer MAD-1X cannot block unless guarding	playerNStockpile
baTheresaDelVillar_LU_R.jpg	Theresa DelVillar	battletech-tactics-2/btt2-exp-luthien/BattletechTactics2-Btt2ExpLuthien-TheresaDelVillar.jpg	default	Unit	btt2-exp-Luthien	3	Rare	Battle Armor - Unique	Clan	Ghost Bear	3+4T		3	0	4	Slow			Battle Armor (cannot attack or block alone, does so at the speed of the fastest non-AF Omni Unit, if any, in the group). AP 1. Jump (-1 attack: +1 initiative). Your engaged Units gain +1 attack and +1 armor. Use this ability only during a battle. saKhan, Clan Ghost Bear	playerNStockpile
aSummonerE_HU_C.jpg	Thor E (Summoner)	battletech-tactics-2/btt2-exp-huntress/BattletechTactics2-Btt2ExpHuntress-ThorESummoner.jpg	default	Unit	btt2-exp-Huntress	3	Common	Mech - Omni	Clan	Jade Falcon Nova Cat Star Adder	10+4M		8	2	7	Moderate	70	ATM 18, ERPPC	ATM 5 (-5 attack: +Missile 4). Jump (-1 attack: +1 initiative). Long-Range 2 (If Thor E Summoner is blocked, it may deal 2 of its damage to the target)	playerNStockpile
aSummonerF_SC_U.jpg	Thor F (Summoner)	battletech-tactics-2/btt2-exp-schism/BattletechTactics2-Btt2ExpSchism-ThorFSummoner.jpg	default	Unit	btt2-exp-Schism	3	Uncommon	Mech - Omni	Clan	Jade Falcon	7+3A+2T		6	2	7	Moderate	70	2 UAC/5, 3 ERML, LRM 10	Jump (-1 attack: +1 initiative). Long-Range 2 (If Thor F Summoner is blocked, it may deal 2 of its damage to the target)	playerNStockpile
aSummonerG_JI_U.jpg	Thor G (Summoner)	battletech-tactics-2/btt2-exp-jihad/BattletechTactics2-Btt2ExpJihad-ThorGSummoner.jpg	default	Unit	btt2-exp-Jihad	3	Uncommon	Mech - Omni	Clan	Jade Falcon	10		7	2	7	Moderate	70	ERPPC, ERLL, SRM 24	Overheat 2: +2 attack. Jump (-1 attack: +1 initiative). Long-Range 2 (If Thor G Summoner is blocked, it may deal 2 of its damage to the target)	playerNStockpile
aSummonerH_SC_C.jpg	Thor H (Summoner)	battletech-tactics-2/btt2-exp-schism/BattletechTactics2-Btt2ExpSchism-ThorHSummoner.jpg	default	Unit	btt2-exp-Schism	3	Common	Mech - Omni	Clan	Diamond Shark Jade Falcon Star Adder	7+4A+4T		6	2	7	Moderate	70	2 HLL, 2 ERML	Jump (-1 attack: +1 initiative). Anti-Missile (prevent 1 damage from each missile fired at a Unit in a group that includes Thor H Summoner)	playerNStockpile
aSummonerHH_NA_C.jpg	Thor HH (Summoner)	battletech-tactics-2/btt2-exp-battle-of-new-avalon/BattletechTactics2-Btt2ExpBattleOfNewAvalon-ThorHHSummoner.jpg	default	Unit	btt2-exp-Battle-of-New-Avalon	3	Common	Mech - Omni	Clan	Diamond Shark Jade Falcon	8+3A+3M		6	2	7	Moderate	70	Plasma Cannon, HAG 20	Jump (-1 attack: +1 initiative). AP 1 (Thor HH Summoner deals +1 damage to any target other than a Unit). Plasma Shot 1 (Thor HH Summoner deals +1 damage to any Unit or target other than a Mech, or choose one opposing Unit: that Unit gets -1 attack). Long-Range 1 (If Thor HH Summoner is blocked, it may deal 1 of its damage to the target)	playerNStockpile
aThresher_SW_C.jpg	Thresher	battletech-tactics-2/btt2-exp-succession-wars/BattletechTactics2-Btt2ExpSuccessionWars-Thresher.jpg	default	Unit	btt2-exp-Succession-Wars	4	Common	Mech	Clan	Clan	8		7	2	6	Moderate	60	UAC/10, 2 MPL, SRM 12	Jump (-1 attack: +1 initiative)	playerNStockpile
AFThrushTR-7_LU_U.jpg	Thrush TR-7	battletech-tactics-2/btt2-exp-luthien/BattletechTactics2-Btt2ExpLuthien-ThrushTR7.jpg	default	Unit	btt2-exp-Luthien	3	Uncommon	Aerofighter	Inner Sphere	Liao St. Ives	1+1L		2	0	1	Fast	25	3 ML	Aerofighter (May not be attacked. May only be blocked by guarding, AeroFighter, or VTOL Units. May block non-AeroFighters, regardless of speed. Depletes after every attack or battle. If AeroFighter takes structure damage during battle, roll a die: On a 5-6, scrap AeroFighter). Maneuver 3: +3 attack (usable only against engaged Units) or prevent 3 damage. Long-Range 2 (If Thrush TR-7 is blocked, it may deal 2 of its damage to the target). You may move Thrush TR-7 to your Patrol region as soon as you activate it. You may deploy Thrush TR-7 revealed to make an additional deployment this turn.	playerNStockpile
aThugTHG-12E_SC_U.jpg	Thug (THG-12E)	battletech-tactics-2/btt2-exp-schism/BattletechTactics2-Btt2ExpSchism-ThugTHG12E.jpg	default	Unit	btt2-exp-Schism	3	Uncommon	Mech	Inner Sphere	Comstar Word of Blake	9		5	3	9	Slow	80	2 ERPPC, SRM 12	Overheat 1: +1 attack. C3i (Each Unit with C3i in a group that includes at least one other Unit with C3i gets +3 attack). Long-Range 2 (If Thug THG-12E is blocked, it may deal 2 of its damage to the target)	playerNStockpile
aThugTHG-13K_JI_C.jpg	Thug (THG-13K)	battletech-tactics-2/btt2-exp-jihad/BattletechTactics2-Btt2ExpJihad-ThugTHG13K.jpg	default	Unit	btt2-exp-Jihad	3	Common	Mech	Inner Sphere	Word of Blake	8		5	3	9	Slow	80	3 HPPC, 2 MPL	Overheat 4: +3 attack	playerNStockpile
aThunderStallion_SC_U.jpg	Thunder Stallion	battletech-tactics-2/btt2-exp-schism/BattletechTactics2-Btt2ExpSchism-ThunderStallion.jpg	default	Unit	btt2-exp-Schism	3	Uncommon	Mech	Clan	Hell's Horses	9+5M		2	3	11	Slow	85	LBX/20, LRM 60	Quad (Thunder Stallion gains +1 armor. Use this ability only during a mission where you won initiative. Counts as Omni for Battle Armor). Missile 4. Alpha Strike: +2 attack	playerNStockpile
AFThunderbirdTRB-D36_SC_C.jpg	Thunderbird TRB-D36	battletech-tactics-2/btt2-exp-schism/BattletechTactics2-Btt2ExpSchism-ThunderbirdTRBD36.jpg	default	Unit	btt2-exp-Schism	3	Common	Aerofighter	Inner Sphere	Inner Sphere	7+3M		3	3	8	Slow	100	LRM 40, 3 LL, 3 ML	Aerofighter (May not be attacked. May only be blocked by guarding, AeroFighter, or VTOL Units. May block non-AeroFighters, regardless of speed. Depletes after every attack or battle. If AeroFighter takes structure damage during battle, roll a die: On a 5-6, scrap AeroFighter). Missile 2. Overheat 4: +3 attack. Maneuver 2: +2 attack (usable only against engaged Units) or prevent 2 damage. Long-Range 1 (If Thunderbird TRB-D36 is blocked, it may deal 1 of its damage to the target)	playerNStockpile
aThunderboltTDR-5S_SW_C.jpg	Thunderbolt (TDR-5S)	battletech-tactics-2/btt2-exp-succession-wars/BattletechTactics2-Btt2ExpSuccessionWars-ThunderboltTDR5S.jpg	default	Unit	btt2-exp-Succession-Wars	4	Common	Mech	Inner Sphere	Inner Sphere	4		3	2	8	Slow	65	LL, LRM 15, 3 ML	Overheat 2: +1 attack. AP 1 (Thunderbolt TDR-5S deals +1 damage to any target other than a Unit)	playerNStockpile
aThunderboltTDR-5SS_SW_U_p2.jpg	Thunderbolt (TDR-5SS)	battletech-tactics-2/btt2-exp-succession-wars/BattletechTactics2-Btt2ExpSuccessionWars-ThunderboltTDR5SS.jpg	default	Unit	btt2-exp-Succession-Wars	4	Uncommon	Mech	Inner Sphere	Steiner	4		3	2	8	Slow	65	PPC, SRM 6, 3 ML	Overheat 1: +1 attack	playerNStockpile
aThunderboltTDR-9S_LU_C.jpg	Thunderbolt (TDR-9S)	battletech-tactics-2/btt2-exp-luthien/BattletechTactics2-Btt2ExpLuthien-ThunderboltTDR9S.jpg	default	Unit	btt2-exp-Luthien	3	Common	Mech	Inner Sphere	Davion Steiner	5+3L		4	2	8	Slow	65	ERPPC, 3 ML, SRM 6	Overheat 1: +1 attack. Anti-Missile (prevent 1 damage from each missile fired at a Unit in a group that includes Thunderbolt TDR-9S). AP 1 (Thunderbolt TDR-9S deals +1 damage to any target other than a Unit). Long-Range 1 (If Thunderbolt TDR-9S is blocked, it may deal 1 of its damage to the target)	playerNStockpile
aTiTsangTSG-9H_XS_C.jpg	Ti Ts'ang (TSG-9H)	battletech-tactics-2/btt2-exp-xin-sheng/BattletechTactics2-Btt2ExpXinSheng-TiTsangTSG9H.jpg	default	Unit	btt2-exp-Xin-Sheng	3	Common	Mech	Inner Sphere	Liao	8+2A+2T		4	2	8	Moderate	60	5 ERML, Hatchet	Overheat 1: +1 attack. Jump (-1 attack: +1 initiative). TAG (tap one of your un-engaged Units and assign its missiles to any engaged Unit). Hand-to-Hand 1 (Ti Ts'ang TSG-9H has +1 attack, only usable against Units of the same speed or slower). TSM (Overheat 1: +1 HtH attack usable against Units of the same speed or slower)	playerNStockpile
aTitanIITI-2P_NA_C.jpg	Titan II (TI-2P)	battletech-tactics-2/btt2-exp-battle-of-new-avalon/BattletechTactics2-Btt2ExpBattleOfNewAvalon-TitanIITI2P.jpg	default	Unit	btt2-exp-Battle-of-New-Avalon	3	Common	Mech	Inner Sphere	Word of Blake	10+4L+4M		6	4	11	Slow	100	PPC, 4 ERML, MML 18	Overheat 3: +3 attack. MML 2 (-2 attack: +Missile 1)	playerNStockpile
AFTomahawkTHK-63_SC_U.jpg	Tomahawk THK-63	battletech-tactics-2/btt2-exp-schism/BattletechTactics2-Btt2ExpSchism-TomahawkTHK63.jpg	default	Unit	btt2-exp-Schism	3	Uncommon	Aerofighter	Inner Sphere	Comstar Kurita Word of Blake	4		3	1	8	Moderate	45	2 LL	Aerofighter (May not be attacked. May only be blocked by guarding, AeroFighter, or VTOL Units. May block non-AeroFighters, regardless of speed. Depletes after every attack or battle. If AeroFighter takes structure damage during battle, roll a die: On a 5-6, scrap AeroFighter). Maneuver 2: +2 attack (usable only against engaged Units) or prevent 2 damage. Long-Range 2 (If Tomahawk THK-63 is blocked, it may deal 2 of its damage to the target)	playerNStockpile
aToyamaTYM-1A_SC_U.jpg	Toyama (TYM-1A)	battletech-tactics-2/btt2-exp-schism/BattletechTactics2-Btt2ExpSchism-ToyamaTYM1A.jpg	default	Unit	btt2-exp-Schism	3	Uncommon	Mech	Inner Sphere	Word of Blake	7+2A+2M		3	2	8	Slow	75	2 ERLL, LBX/10, LRM 20	Missile 1. Overheat 2: +2 attack. Alpha Strike: +3 attack. ECM (Units in groups including any with ECM each get +1 armor). Long-Range 2 (If Toyama TYM-1A is blocked, it may deal 2 of its damage to the target)	playerNStockpile
AFTransgressorTR-15_NA_U.jpg	Transgressor TR-15	battletech-tactics-2/btt2-exp-battle-of-new-avalon/BattletechTactics2-Btt2ExpBattleOfNewAvalon-TransgressorTR15.jpg	default	Unit	btt2-exp-Battle-of-New-Avalon	3	Uncommon	Aerofighter	Inner Sphere	Liao	9+2A		7	3	9	Slow	75	2 HPPC, ERLL, 2 ERML	Aerofighter (May not be attacked. May only be blocked by guarding, AeroFighter, or VTOL Units. May block non-AeroFighters, regardless of speed. Depletes after every attack or battle. If AeroFighter takes structure damage during battle, roll a die: On a 5-6, scrap AeroFighter). Overheat 1: +1 attack. Maneuver 1: +1 attack (usable only against engaged Units) or prevent 1 damage. Long-Range 2 (If Transgressor TR-15 is blocked, it may deal 2 of its damage to the target)	playerNStockpile
AFTransitTR-12_XS_R.jpg	Transit TR-12	battletech-tactics-2/btt2-exp-xin-sheng/BattletechTactics2-Btt2ExpXinSheng-TransitTR12.jpg	default	Unit	btt2-exp-Xin-Sheng	3	Rare	Aerofighter	Inner Sphere	Liao	7		6	2	7	Moderate	50	LBX/20, 4 ERML	Aerofighter (May not be attacked. May only be blocked by guarding, AeroFighter, or VTOL Units. May block non-AeroFighters, regardless of speed. Depletes after every attack or battle. If AeroFighter takes structure damage during battle, roll a die: On a 5-6, scrap AeroFighter). Maneuver 2: +2 attack (usable only against engaged Units) or prevent 2 damage. Long-Range 2 (If Transit TR-12 is blocked, it may deal 2 of its damage to the target)	playerNStockpile
AFTridentTRN-3T_LU_R.jpg	Trident TRN-3T	battletech-tactics-2/btt2-exp-luthien/BattletechTactics2-Btt2ExpLuthien-TridentTRN3T.jpg	default	Unit	btt2-exp-Luthien	3	Rare	Aerofighter	Inner Sphere	Comstar Word of Blake	1		2	0	2	Fast	20	3 ML	Aerofighter (May not be attacked. May only be blocked by guarding, AeroFighter, or VTOL Units. May block non-AeroFighters, regardless of speed. Depletes after every attack or battle. If AeroFighter takes structure damage during battle, roll a die: On a 5-6, scrap AeroFighter). Maneuver 3: +3 attack (usable only against engaged Units) or prevent 3 damage. Long-Range 2 (If Trident TRN-3T is blocked, it may deal 2 of its damage to the target). You may move Trident TRN-3T to your Patrol region as soon as you activate it.	playerNStockpile
AFTroikaCMT-3T_XS_U.jpg	Troika CMT-3T	battletech-tactics-2/btt2-exp-xin-sheng/BattletechTactics2-Btt2ExpXinSheng-TroikaCMT3T.jpg	default	Unit	btt2-exp-Xin-Sheng	3	Uncommon	Aerofighter	Inner Sphere	Liao	7+2M		4	2	9	Slow	65	LRM 20, 2 ERPPC, 2 ERML	Aerofighter (May not be attacked. May only be blocked by guarding, AeroFighter, or VTOL Units. May block non-AeroFighters, regardless of speed. Depletes after every attack or battle. If AeroFighter takes structure damage during battle, roll a die: On a 5-6, scrap AeroFighter). Missile 1. Overheat 2: +2 attack. Maneuver 1: +1 attack (usable only against engaged Units) or prevent 1 damage. Long-Range 3 (If Troika CMT-3T is blocked, it may deal 3 of its damage to the target)	playerNStockpile
afTurkD_CW_R.jpg	Turk D	battletech-tactics-2/btt2-exp-civil-war/BattletechTactics2-Btt2ExpCivilWar-TurkD.jpg	default	Unit	btt2-exp-Civil-War	3	Rare	Aerofighter - Omni	Clan	Ghost Bear	9+4A+4M		8	2	7	Moderate	50	ERLL, ATM 24	Aerofighter (May not be attacked. May only be blocked by guarding, AeroFighter, or VTOL Units. May block non-AeroFighters, regardless of speed. Depletes after every attack or battle. If AeroFighter takes structure damage during battle, roll a die: On a 5-6, scrap AeroFighter). Overheat 1: +1 attack. ATM 7 (-7 attack: +Missile 5). Maneuver 2: +2 attack (usable only against engaged Units) or prevent 2 damage. Long-Range 3 (If Turk D is blocked, it may deal 3 of its damage to the target)	playerNStockpile
