databaseId	name	subtitle	imageUrl	zoomImageUrl	cardBack	type	packName	set	loadGroupId	archetype	faction	cost	attack	defense	health	damage	level	artId	frame	flavour	text
lon-trainee-s-bokken	Trainee's Bokken		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-TraineesBokken.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-TraineesBokken.jpg	default	Item	Norrath	0	playerNDeck			5						100013561		'A warrior's power is determined by skill, not the weapon he wields.' --Timmy the Trainee	When an opposing unit is destroyed in combat involving your avatar, shift this item into Master's Katana.
lon-trakanon-s-tooth	Trakanon's Tooth		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-TrakanonsTooth.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-TrakanonsTooth.jpg	default	Item	Norrath	0	playerNDeck			12						100005724		The tooth of the mighty dragon makes a mammoth spiked weapon in the hands of a strong wielder.	When you play this item, destroy an opposing unit.
lon-transcending-helm	Transcending Helm		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-TranscendingHelm.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-TranscendingHelm.jpg	default	Item	Norrath	0	playerNDeck			2								The rewards for following the teachings of the elders are well worth the effort.	Whenever you play a priest ability card, gain 1 power.
lon-traveler-s-great-staff	Traveler's Great Staff		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-TravelersGreatStaff.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-TravelersGreatStaff.jpg	default	Item	Norrath	0	playerNDeck			12								The most valued possession of many a veteran adventurer is a simple walking stick.	For each of your neutral abilities, this item gets +2 attack and +1 damage bonus.
lon-trident-of-freed-spirits	Trident of Freed Spirits		legends-of-norrath/dragonbrood/LegendsOfNorrath-Dragonbrood-TridentOfFreedSpirits.jpg	legends-of-norrath/dragonbrood/LegendsOfNorrath-Dragonbrood-TridentOfFreedSpirits.jpg	default	Item	Dragonbrood	11	playerNDeck	Priest		15								There are spirits of the dead everywhere, and most are eager to aid anyone who provides a means to interact once more with the world they've left behind.	Whenever combat ends involving one of your animal units, heal 1 damage on a friendly animal unit combatant.
lon-truncheon-of-doom	Truncheon of Doom		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-TruncheonOfDoom.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-TruncheonOfDoom.jpg	default	Item	Norrath	0	playerNDeck			14								This massive weapon can be hard to swing, but it really only needs to hit its target once.	Whenever you win a combat involving your avatar, you may pay 1 power. If you do, take an ability card from your discard pile into your hand.
lon-tundra-wolf-claw	Tundra Wolf Claw		legends-of-norrath/oathbreaker/LegendsOfNorrath-Oathbreaker-TundraWolfClaw.jpg	legends-of-norrath/oathbreaker/LegendsOfNorrath-Oathbreaker-TundraWolfClaw.jpg	default	Item	Oathbreaker	4	playerNDeck	Scout		13								Many beastlords naturally begin to take on some of the characteristics of their warders. Some consciously embrace this connection.	[DEF] Exert this item >> Destroy an exerted opposing unit combatant.
lon-tunic-of-dark-reflection	Tunic of Dark Reflection		legends-of-norrath/forsworn/LegendsOfNorrath-Forsworn-TunicOfDarkReflection.jpg	legends-of-norrath/forsworn/LegendsOfNorrath-Forsworn-TunicOfDarkReflection.jpg	default	Item	Forsworn	2	playerNDeck	Scout	Armor	3		1				100004716		It is rare for Kobolds to find a treasure like this while digging in a mud hole.	Whenever you exert this item for defense, you may exert a unit combatant.
lon-tunic-of-echoes	Tunic of Echoes		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-TunicOfEchoes.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-TunicOfEchoes.jpg	default	Item	Norrath	0	playerNDeck			2								Foolish knights and blowhards think so much of their noisy chain and plate armor. They forget that silence and freedom of movement are also to be prized.	Whenever you exert this item for defense, take a tactic card from your discard pile into your hand.
lon-turtleshell-helm	Turtleshell Helm		legends-of-norrath/oathbound/LegendsOfNorrath-Oathbound-TurtleshellHelm.jpg	legends-of-norrath/oathbound/LegendsOfNorrath-Oathbound-TurtleshellHelm.jpg	default	Item	Oathbound	0	playerNDeck		Armor	3		1						The Ogres of West Karana and Timorous Deep learned long ago how to fashion this life-giving helm.	Whenever you complete a quest, heal 1 damage on your avatar.
lon-twisted-staff	Twisted Staff		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-TwistedStaff.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-TwistedStaff.jpg	default	Item	Norrath	0	playerNDeck			3								Those struck by the staff feel no pain, but a terrible, soul-numbing cold.	[Evil] [ATT] Set your faction to 6 shadow >> Ready this item.
lon-umbra-the-ire-of-shadow-finds-the-one-who-is-about-to-fall	Umbra	The ire of shadow finds the one who is about to fall.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Umbra.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Umbra.jpg	default	Item	Norrath	0	playerNDeck			12									Whenever you win a combat involving your avatar, you may exert this item. If you do, destroy an opposing damaged unit.
lon-v-nol-heirloom	V'Nol Heirloom		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-VNolHeirloom.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-VNolHeirloom.jpg	default	Item	Norrath	0	playerNDeck			1						100012138		Asharae suspected the heirloom drew its power from her evil stepparents.	Whenever an opposing unit takes damage in a combat involving your avatar, destroy that unit.
lon-v-nol-mantle-all-your-abilities-get-link-target-msg-14512-overwhelm-link	V'Nol Mantle	All your abilities get <link target="msg:14512">overwhelm</link>.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-VNolMantle.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-VNolMantle.jpg	default	Item	Norrath	0	playerNDeck			7						100009814		All your abilities get overwhelm.	
lon-valorium-gauntlets-alright-let-s-do-this	Valorium Gauntlets	Alright. Let's do this.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-ValoriumGauntlets.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-ValoriumGauntlets.jpg	default	Item	Norrath	0	playerNDeck			9									When you play this item, heal 3 damage on a friendly avatar.
lon-vampire-fang-necklace	Vampire Fang Necklace		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-VampireFangNecklace.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-VampireFangNecklace.jpg	default	Item	Norrath	0	playerNDeck			0								At the end of your turn, deal 1 damage to the linked unit. If it's a guardian unit, deal 2 damage to it instead.	[ATT][DEF] Exert this item >> Link it to an opposing unit combatant.
lon-veeshan-prayer-beads	Veeshan Prayer Beads		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-VeeshanPrayerBeads.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-VeeshanPrayerBeads.jpg	default	Item	Norrath	0	playerNDeck			15								'Goddess of Crystal, Mother of All Wyrms, protect your children on Norrath.' --an old prayer	[MAIN] Exert this item >> Look at the top card of your deck. Take that card into your hand or put it on the bottom of your deck.
lon-veeshan-s-wrath	Veeshan's Wrath		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-VeeshansWrath.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-VeeshansWrath.jpg	default	Item	Norrath	0	playerNDeck			0								Even the tiniest fragment of a scale from the Mother of All Wurms contains unimaginable power.	[MAIN] Exert this item >> Begin combat against an opposing avatar. You get +1 total attack in the combat for each of your abilities.
lon-vengeance-blade-of-the-dead	Vengeance Blade of the Dead		legends-of-norrath/oathbound/LegendsOfNorrath-Oathbound-VengeanceBladeOfTheDead.jpg	legends-of-norrath/oathbound/LegendsOfNorrath-Oathbound-VengeanceBladeOfTheDead.jpg	default	Item	Oathbound	0	playerNDeck	Fighter	Weapon	5	2			2		100004347		'Ki thok gar luk izza izza' --Sarnak inscription, translated as 'Death is too late for vengeance'	[MAIN] Exert this item >> Take a unit card from your discard pile into your hand.
lon-venomstone-necklace	Venomstone Necklace		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-VenomstoneNecklace.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-VenomstoneNecklace.jpg	default	Item	Norrath	0	playerNDeck			2								The poisonous powers held in these magical gems can kill an enemy with a single scratch.	Whenever you win a combat involving your avatar, you may exert this item. If you do, you assign damage from that combat.
lon-vessel-of-suffering-fill-it-with-tears-until-you-have-no-more	Vessel of Suffering	Fill it with tears until you have no more.	legends-of-norrath/doom-of-the-ancient-ones/LegendsOfNorrath-DoomOfTheAncientOnes-VesselOfSuffering.jpg	legends-of-norrath/doom-of-the-ancient-ones/LegendsOfNorrath-DoomOfTheAncientOnes-VesselOfSuffering.jpg	default	Item	Doom of the Ancient Ones	10	playerNDeck	Mage		7						100013316		When an opposing unit combatant is destroyed, shift this item into Chalice of Torment.	[ATT][DEF] Exert this item >> Deal 1 damage to an opposing unit combatant.
lon-vial-of-the-genie	Vial of the Genie		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-VialOfTheGenie.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-VialOfTheGenie.jpg	default	Item	Norrath	0	playerNDeck			4						100020342		'The oubliette contains many forgotten magical creations, most of which are dangerous, unstable or, quite simply, not meant to see the light of day.' --Arkahn	[MAIN] Pay 3 power and exert this item >> Shift this item into Escaped Genie and put it at a quest.
lon-void-bomb-this-item-can-t-leave-play	Void Bomb	This item can't leave play.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-VoidBomb.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-VoidBomb.jpg	default	Item	Norrath	0	playerNDeck			9						100004346		At the end of each turn, remove a token from this item.	When you play this item, put 20 tokens on it.
lon-void-crystal	Void Crystal		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-VoidCrystal.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-VoidCrystal.jpg	default	Item	Norrath	0	playerNDeck			5								When a Void beast is killed, a crystal remains that can be used to defeat other such beasts.	[MAIN] Destroy this item >> Deal 4 damage to a card named Void Annihilator.
lon-void-etched-blade	Void-Etched Blade		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-VoidEtchedBlade.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-VoidEtchedBlade.jpg	default	Item	Norrath	0	playerNDeck			9								The inscription is visible only for a short time after the blade tastes blood.	[ATT][DEF] Pay 1 power and exert this item >> Destroy an opposing damaged unit combatant. Then choose a player. That player gains 2 shadow faction.
lon-voodoo-wand-a-drachnid-ritual-wand	Voodoo Wand	A drachnid ritual wand.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-VoodooWand.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-VoodooWand.jpg	default	Item	Norrath	0	playerNDeck			6									This item gets +1 damage bonus for each of your nature abilities.
lon-wailing-bone-mace	Wailing Bone Mace		legends-of-norrath/doom-of-the-ancient-ones/LegendsOfNorrath-DoomOfTheAncientOnes-WailingBoneMace.jpg	legends-of-norrath/doom-of-the-ancient-ones/LegendsOfNorrath-DoomOfTheAncientOnes-WailingBoneMace.jpg	default	Item	Doom of the Ancient Ones	10	playerNDeck	Priest		8								With just one enchantment of durability, the brawler continued to butt heads with enemies long after his death.	Whenever you apply an ability at a quest, draw a card. If you have influence, draw two cards and discard a card instead.
lon-wand-of-memory-sometimes-you-lose-your-train-of-thought-other-times-it-is-stolen	Wand of Memory	Sometimes you lose your train of thought. Other times, it is stolen.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WandOfMemory.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WandOfMemory.jpg	default	Item	Norrath	0	playerNDeck			15									[ATT][DEF] Exert this item and discard a card >> You get +1 total damage.
lon-wand-of-second-life	Wand of Second Life		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WandOfSecondLife.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WandOfSecondLife.jpg	default	Item	Norrath	0	playerNDeck			11								For centuries, the staff had been simply an ornamentation hung on the wall. A chance accident revealed that mighty forces were contained within, released through a hairline crack.	[ATT][DEF] Destroy this item >> Gain 1 power for each card in your hand.
lon-wand-of-souls	Wand of Souls		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WandOfSouls.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WandOfSouls.jpg	default	Item	Norrath	0	playerNDeck			8						100020249		The volatile, tormented souls were not easily contained within the wand...	Whenever you exert this item for attack, shift it into Servile Soul and put it at a quest.
lon-wand-of-the-sun	Wand of the Sun		legends-of-norrath/oathbreaker/LegendsOfNorrath-Oathbreaker-WandOfTheSun.jpg	legends-of-norrath/oathbreaker/LegendsOfNorrath-Oathbreaker-WandOfTheSun.jpg	default	Item	Oathbreaker	4	playerNDeck	Mage	Weapon	2	2			1				This powerful wand was once owned by Sunlord Wedazi, scourge of the Scarlet Desert.	Whenever you play a tactic, you may exert this item. If you do, gain 1 power. [Good] Gain 2 power instead.
lon-wand-of-the-war-wizard-minions-die-with-a-little-help-from-my-friends	Wand of the War Wizard	Minions die with a little help from my friends.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WandOfTheWarWizard.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WandOfTheWarWizard.jpg	default	Item	Norrath	0	playerNDeck			10									Whenever you play a unit, ready this item.
lon-wand-of-the-wicked	Wand of the Wicked		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WandOfTheWicked.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WandOfTheWicked.jpg	default	Item	Norrath	0	playerNDeck			4								Wands of this sort are favored by practitioners of dark magic. Dangerously sharp, they eliminate the need for a second implement to draw blood.	Whenever you play a tactic, you may exert this item. If you do, an opponent loses 1 power. [Evil] He loses 2 power instead.
lon-wand-of-turmoil-churning-of-the-magical-ether-is-not-something-done-lightly	Wand of Turmoil	Churning of the magical ether is not something done lightly.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WandOfTurmoil.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WandOfTurmoil.jpg	default	Item	Norrath	0	playerNDeck			13									[MAIN] Exert one of your pet units >> Begin combat against an opposing avatar.
lon-wand-of-twisted-fate-the-hand-is-quicker-than-the-eye	Wand of Twisted Fate	The hand is quicker than the eye.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WandOfTwistedFate.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WandOfTwistedFate.jpg	default	Item	Norrath	0	playerNDeck			6									[MAIN] Pay 1 power and exert this item >> Choose an exerted opposing unit that has a cost equal to or less than the number of cards in your hand. Put it in its owner's hand.
lon-wanderer-s-sword-this-item-gets-1-attack-for-each-quest-where-you-have-a-level-token	Wanderer's Sword	This item gets +1 attack for each quest where you have a level token.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WanderersSword.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WanderersSword.jpg	default	Item	Norrath	0	playerNDeck			10						100013404		When you complete a quest, shift this item into Explorer's Sword.	This item gets +1 attack for each quest where you have a level token.
lon-war-banner-you-may-raid-from-the-linked-quest-a-second-time-each-turn	War Banner	You may raid from the linked quest a second time each turn.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WarBanner.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WarBanner.jpg	default	Item	Norrath	0	playerNDeck			14								A rally point, an inspiration for your allies, and a defiant challenge to the enemy. There are some soldiers who could stand to be as versatile.	Whenever you win a raid at a quest, you may exert this item. If you do, link this item to that quest.
