databaseId	name	imageUrl	cardBack	type	AWA	FIT	FOC	SPI	UncommonWisdom	conflict	conflict_number	connectedLocations	connectedPaths	connection	connection_number	cost	deck_limit	equip_value	exploration	exploration_number	flavor	generic_token	harm	harm_threshold	illustrator	packName	pack_code	pack_name	pivotal	position	presence	progress	progress_threshold	quantity	reason	reason_number	reveal	scaleGenericTokenPerPlayer	scaleHarmThresholdPerPlayer	scaleProgressThresholdPerPlayer	set	sphere_code	sphere_cost	sphere_name	text	traits	type_code	white_large_square	white_square_button
01410	Alluvial Ruins	earthborne-rangers/core/EarthborneRangers-Core-AlluvialRuins-2.jpg	multi_sided	Location					FALSE			["archaeological_outpost", "rings_of_the_moon", "stoneweaver_bridge", "the_frowning_gate", "bowl_of_the_sun", "tumbledown"]	["mountain_pass", "river", "river", "ravine", "ravine", "river"]													Location	Core	Core Set	0	34 of 37	2	progress	4[perranger]							TRUE	Location				[guide] 36\n<b>Path Deck Assembly</b>\nShuffle the Grassland, Lakeshore, and Old-Growth sets together and set them next to the path deck. This is the detritus deck.\n<b>Arrival Setup</b>\n<b>Lead Ranger:</b> Draw 1 card from the detritus deck.\n<b>Next Ranger:</b> Draw 1 card from the detritus deck.	Ruin / Trail	location		
01411	Bowl of the Sun	earthborne-rangers/core/EarthborneRangers-Core-BowlOfTheSun.jpg	multi_sided	Location					FALSE			["the_frowning_gate", "alluvial_ruins", "tumbledown"]	["mountain_pass", "ravine", "mountain_pass"]												Jajang Sopandi	Location	Core	Core Set	0	35 of 37	1	progress	3[perranger]							TRUE	Location				<b>[FOC] + [connection]: Meditate</b> <f>in the cultivated garden to</f> soothe fatigue equal to your effort.	Mountain / Trail	location		
01411	Bowl of the Sun	earthborne-rangers/core/EarthborneRangers-Core-BowlOfTheSun-2.jpg	multi_sided	Location					FALSE			["the_frowning_gate", "alluvial_ruins", "tumbledown"]	["mountain_pass", "ravine", "mountain_pass"]													Location	Core	Core Set	0	35 of 37	1	progress	3[perranger]							TRUE	Location				[guide] 37\n<b>Path Deck Assembly</b>\n1 of the 3 cards added from the Valley set must be The Fundamentalist.\n<b>Arrival Setup</b>\n<b>Lead Ranger:</b> Draw 2 path cards.	Mountain / Trail	location		
01412	Watcher's Rock	earthborne-rangers/core/EarthborneRangers-Core-WatchersRock.jpg	multi_sided	Location					FALSE			["archaeological_outpost", "tumbledown"]	["ravine", "mountain_pass"]												Jajang Sopandi	Location	Core	Core Set	0	36 of 37	2	progress	4[perranger]							TRUE	Location				<b>[AWA] + [conflict]: Watch [3]</b> <f>for approaching threats to</f> shuffle each predator in play into the path deck.	Mountain / Trail	location		
01412	Watcher's Rock	earthborne-rangers/core/EarthborneRangers-Core-WatchersRock-2.jpg	multi_sided	Location					FALSE			["archaeological_outpost", "tumbledown"]	["ravine", "mountain_pass"]													Location	Core	Core Set	0	36 of 37	2	progress	4[perranger]							TRUE	Location				[guide] 38\n<b>Arrival Setup</b>\n<b>Lead Ranger:</b> Draw 1 path card.\n<b>Next Ranger:</b> Draw 1 path card.	Mountain / Trail	location		
01413	Tumbledown	earthborne-rangers/core/EarthborneRangers-Core-Tumbledown.jpg	multi_sided	Location					FALSE			["watchers_rock", "alluvial_ruins", "bowl_of_the_sun"]	["mountain_pass", "river", "mountain_pass"]												Rob Laskey	Location	Core	Core Set	1	37 of 37	1	progress	4[perranger]							TRUE	Location				<b>[AWA] + [connection]: Explore</b> <f>the cliffside community to</f> scout path cards equal to your effort, then draw 1 path card.	Pivotal / Mountain / Water / Trail	location		
01413	Tumbledown	earthborne-rangers/core/EarthborneRangers-Core-Tumbledown-2.jpg	multi_sided	Location					FALSE			["watchers_rock", "alluvial_ruins", "bowl_of_the_sun"]	["mountain_pass", "river", "mountain_pass"]													Location	Core	Core Set	1	37 of 37	1	progress	4[perranger]							TRUE	Location				[guide] 10\n<b>Arrival Setup</b>\n<b>Lead Ranger:</b> Draw 1 path card.	Pivotal / Mountain / Water / Trail	location		
01414	Journey	earthborne-rangers/core/EarthborneRangers-Core-Journey.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		1 of 34											Mission				<f>You have to venture to a different location for the next step in your journey.</f>\nArrive at the attached location: [guide]1.50	Interlude	mission		
01414	Journey	earthborne-rangers/core/EarthborneRangers-Core-Journey-2.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		2 of 34											Mission				<f>You have to venture to a different location for the next step in your journey.</f>\nArrive at the attached location: [guide]1.50	Interlude	mission		
01415	Helping Hand	earthborne-rangers/core/EarthborneRangers-Core-HelpingHand.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		3 of 34											Mission				<f>You have agreed to help this person with a task around the Valley.</f>\nDo not add this mission to the campaign tracker. If you do not help this person before the end of the day, the opportunity is lost for now.\nThe attached being gains Persistent.	Side	mission		
01415	Helping Hand	earthborne-rangers/core/EarthborneRangers-Core-HelpingHand-2.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		4 of 34											Mission				<f>You have agreed to help this person with a task around the Valley.</f>\nDo not add this mission to the campaign tracker. If you do not help this person before the end of the day, the opportunity is lost for now.\nThe attached being gains Persistent.	Side	mission		
01416	Helping Hand	earthborne-rangers/core/EarthborneRangers-Core-HelpingHand-3.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		5 of 34											Mission				<f>You have agreed to help this person with a task around the Valley.</f>\nDo not add this mission to the campaign tracker. If you do not help this person before the end of the day, the opportunity is lost for now.\nThe attached being gains Persistent.	Side	mission		
01416	Helping Hand	earthborne-rangers/core/EarthborneRangers-Core-HelpingHand-4.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		6 of 34											Mission				<f>You have agreed to help this person with a task around the Valley.</f>\nDo not add this mission to the campaign tracker. If you do not help this person before the end of the day, the opportunity is lost for now.\nThe attached being gains Persistent.	Side	mission		
01417	Biscuit Delivery / Biscuit Basket	earthborne-rangers/core/EarthborneRangers-Core-BiscuitDeliveryBiscuitBasket.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		7 of 34											Mission				<f>Continuing a time-honored Ranger tradition, Calypsa has tasked you with delivering biscuits to the People of White Sky as your first mission.</f>\n<f>Find Hy Pimpot at Lone Tree Station. He'll give you the biscuits and send you on your way.</f>\nDuring this mission, use [guide]91 instead of the normal entries for Hy impot, Kordo, Nal, and Quisi Vos.\nTravel away from Lone Tree Station while Hy Pimpot is in play: [guide]1.01\n[sun]If Quisi Vos is not in the path discard, <f>she is drawn by baked goods.</f> [conditional] Search the Valley set for Quisi and put her into play.	Story	mission		
01417	Biscuit Delivery / Biscuit Basket	earthborne-rangers/core/EarthborneRangers-Core-BiscuitDeliveryBiscuitBasket-2.jpg	multi_sided	Gear					FALSE									2				3 Biscuits			Evan Simonet	Mission	Core	Core Set		8 of 34											Mission	awareness		AWA	<b>[SPI] + [connection]: Give [2]</b> <f>a biscuit to</f> move 1 biscuit to a human that does not have a biscuit on them and add 4[progress] to them.\n<b>[AWA] + [reason]: Sneak</b> <f>a biscuit to</f> soothe 3 fatigue and move 1 biscuit to your role.\n<b>Have 0 biscuits on this gear: [guide] 1.02</b>	Food	gear		
01418	Accommodation / Intervention	earthborne-rangers/core/EarthborneRangers-Core-AccommodationIntervention.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		9 of 34											Mission				<f>You've agreed to help Spiritspeaker Nal investigate the Caustic Mulcher's purpose in the ecosystem.</f>\n<f>Explore the woodlands of the Valley, where Caustic Mulchers can be found.</f>\nWhen a [ranger] is removed from a Caustic Mulcher, place it on this card. It cannot be moved from here by the Mulcher's effects.\nAt any point, the group can choose to change their mind and help Kordo instead. If they do, remove all [ranger] from this card and flip it. Replace Accommodation with Intervention on the campaign tracker.\nHave all [ranger] on this card: [guide]1.40		mission		
01418	Accommodation / Intervention	earthborne-rangers/core/EarthborneRangers-Core-AccommodationIntervention-2.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		10 of 34											Mission				<f>You've agreed to help Kordo remove the unnatural biomeld Caustic Mulcher from the ecosystem.</f>\n<f>Explore the woodlands of the Valley, where Caustic Mulchers can be found.</f>\nAt any point, the group can choose to change their mind and help Nal instead. If they do, flip this card. Replace Intervention with Accommodation on the campaign tracker.\nClear a Caustic Mulcher with [harm]: [guide]1.41		mission		
01419	Rising Waters / Watcher in the Brush	earthborne-rangers/core/EarthborneRangers-Core-RisingWatersWatcherInTheBrush.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		11 of 34											Mission					Story	mission		
01419	Rising Waters / Watcher in the Brush	earthborne-rangers/core/EarthborneRangers-Core-RisingWatersWatcherInTheBrush-2.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		12 of 34											Mission					Story	mission		
01420	Sensor Network / Secret Invasion	earthborne-rangers/core/EarthborneRangers-Core-SensorNetworkSecretInvasion.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		13 of 34											Mission					Story	mission		
01420	Sensor Network / Secret Invasion	earthborne-rangers/core/EarthborneRangers-Core-SensorNetworkSecretInvasion-2.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		14 of 34											Mission					Story	mission		
01421	Trail of Vines / Deeper Motives	earthborne-rangers/core/EarthborneRangers-Core-TrailOfVinesDeeperMotives.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		15 of 34											Mission					Story	mission		
01421	Trail of Vines / Deeper Motives	earthborne-rangers/core/EarthborneRangers-Core-TrailOfVinesDeeperMotives-2.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		16 of 34											Mission					Story	mission		
01422	Find the Nest / Into the Nest	earthborne-rangers/core/EarthborneRangers-Core-FindTheNestIntoTheNest.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		17 of 34											Mission					Story	mission		
01422	Find the Nest / Into the Nest	earthborne-rangers/core/EarthborneRangers-Core-FindTheNestIntoTheNest-2.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		18 of 34											Mission					Story	mission		
01423	Remove the Reclaimers / The Valley’s Secrets	earthborne-rangers/core/EarthborneRangers-Core-RemoveTheReclaimersTheValleysSecrets.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		19 of 34											Mission					Story	mission		
01423	Remove the Reclaimers / The Valley’s Secrets	earthborne-rangers/core/EarthborneRangers-Core-RemoveTheReclaimersTheValleysSecrets-2.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		20 of 34											Mission					Epilogue	mission		
01424	Lost Brother / Washed away	earthborne-rangers/core/EarthborneRangers-Core-LostBrotherWashedAway.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		21 of 34											Mission					Story	mission		
01424	Lost Brother / Washed away	earthborne-rangers/core/EarthborneRangers-Core-LostBrotherWashedAway-2.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		22 of 34											Mission					Story	mission		
01425	Worm Food / Gruesome Feast	earthborne-rangers/core/EarthborneRangers-Core-WormFoodGruesomeFeast.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		23 of 34											Mission					Story	mission		
01425	Worm Food / Gruesome Feast	earthborne-rangers/core/EarthborneRangers-Core-WormFoodGruesomeFeast-2.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		24 of 34											Mission					Story	mission		
01426	Invasion - Stage 1 / Invasion - Stage 2	earthborne-rangers/core/EarthborneRangers-Core-InvasionStage1InvasionStage2.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		25 of 34											Mission					Story	mission		
01426	Invasion - Stage 1 / Invasion - Stage 2	earthborne-rangers/core/EarthborneRangers-Core-InvasionStage1InvasionStage2-2.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		26 of 34											Mission					Story	mission		
01427	Spire Under Attack! / The Fall of Spire	earthborne-rangers/core/EarthborneRangers-Core-SpireUnderAttackTheFallOfSpire.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		27 of 34											Mission					Story	mission		
01427	Spire Under Attack! / The Fall of Spire	earthborne-rangers/core/EarthborneRangers-Core-SpireUnderAttackTheFallOfSpire-2.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		28 of 34											Mission						mission		
01428	Lure / Confront	earthborne-rangers/core/EarthborneRangers-Core-LureConfront.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		29 of 34											Mission					Side	mission		
01428	Lure / Confront	earthborne-rangers/core/EarthborneRangers-Core-LureConfront-2.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		30 of 34											Mission					Side	mission		
01429	Search / Rescue	earthborne-rangers/core/EarthborneRangers-Core-SearchRescue.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		31 of 34											Mission					Side	mission		
01429	Search / Rescue	earthborne-rangers/core/EarthborneRangers-Core-SearchRescue-2.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		32 of 34											Mission					Side	mission		
01430	Arcology Archaeology	earthborne-rangers/core/EarthborneRangers-Core-ArcologyArchaeology.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		33 of 34											Mission					Side	mission		
01430	Arcology Archaeology	earthborne-rangers/core/EarthborneRangers-Core-ArcologyArchaeology-2.jpg	multi_sided	Mission					FALSE																	Mission	Core	Core Set		33 of 34											Mission					Side	mission		
01431	Reference1	earthborne-rangers/core/EarthborneRangers-Core-Reference1.jpg	multi_sided	Reference					FALSE																	Reference	Core	Core Set		1 of 2											Reference						reference		
01431	Reference2	earthborne-rangers/core/EarthborneRangers-Core-Reference2.jpg	multi_sided	Reference					FALSE																	Reference	Core	Core Set		2 of 2											Reference						reference		
01432	CoreMap1	earthborne-rangers/core/EarthborneRangers-Core-CoreMap1.jpg	multi_sided	Map					FALSE																	Map	Core	Core Set		1 of 2											Map						map		
01432	CoreMap1	earthborne-rangers/core/EarthborneRangers-Core-CoreMap1-2.jpg	multi_sided	Map					FALSE																	Map	Core	Core Set		1 of 2											Map						map		
01433	CoreMap2	earthborne-rangers/core/EarthborneRangers-Core-CoreMap2.jpg	multi_sided	Map					FALSE																	Map	Core	Core Set		2 of 2											Map						map		
01433	CoreMap2	earthborne-rangers/core/EarthborneRangers-Core-CoreMap2-2.jpg	multi_sided	Map					FALSE																	Map	Core	Core Set		2 of 2											Map						map		
01434	Animal Rescue	earthborne-rangers/one-day/EarthborneRangers-OneDay-AnimalRescue.jpg	multi_sided	Mission					FALSE																	Mission	One-Day	One-Day Mission		1 of 2											Mission						mission		
01434	Emergency Aid	earthborne-rangers/one-day/EarthborneRangers-OneDay-EmergencyAid.jpg	multi_sided	Mission					FALSE																	Mission	One-Day	One-Day Mission		2 of 2											Mission						mission		
02201	Lambance Rig	earthborne-rangers/loa/EarthborneRangers-LoA-LambanceRig.jpg	player	Gear					FALSE	conflict	1			connection	1	1	2	1	exploration	0		3 Flashes	harm		Evan Simonet	Reward	LoA	Legacy of the Ancestors		1 of 29		progress			reason	0					Reward	awareness	1	AWA	<b>Exhaust (use 1 flash):</b> Choose a path card. That card gains illumination until the end of the turn. <b>FOC +  (use 1 flash):</b> Distract with a brilliant flash of light to exhaust a being.	Tech	gear	white_large_square	white_square_button
