databaseId	name	imageUrl	cardBack	type	missionType	affiliation	classification	integrity	cunning	strength	points	span	quadrant	region	icons	uniqueness	keywords	text	lore	rarity	property	packName	set	printing	loadGroupId
Ge_HF6_24	Cellular Peptide Cake 2E (Genesis)	star-trek-ccg-1e/ge/StarTrekCcg1e-Ge-CellularPeptideCake2EGenesis.jpg	default	Event														Plays on table. At any time, you may return an opponent's Event to hand (except if [Ref], a Treaty, or immune to {Kevin Uxbridge}). Then return this card to hand and discard an Event OR Discard event.	With mint frosting.	9 P	TNG	Ge	Ge	Physical	playerNDeck
Ge_50_08V	Khan! 2E (Genesis)	star-trek-ccg-1e/ge/StarTrekCcg1e-Ge-Khan2EGenesis.jpg	default	Interrupt														Just after an opponent scores bonus points, nullify those points. OR Nullifies {The Genesis Effect}.	"...KHAN!"	13 P	TWOK	Ge	Ge	Physical	playerNDeck
Ge_HMF4_12	Genesis Planet 2E (Genesis)	star-trek-ccg-1e/ge/StarTrekCcg1e-Ge-GenesisPlanet2EGenesis.jpg	default	Mission	[P]	Federation/Romulan/Klingon					35	4	Alpha	Mutara Region			Mutara Region;	Geology + CUNNING>42 + (Biology + Exobiology + SCIENCE OR SECURITY + Transporter Skill + Treachery)	Study final collapse of unstable and formerly forbidden planet.	14 P		Ge	Ge	Physical	playerNMissions
Ge_st2e-en11015	Kira Nerys 2E (Outspoken Major)	star-trek-ccg-1e/ge/StarTrekCcg1e-Ge-KiraNerys2EOutspokenMajor.jpg	default	Personnel		Bajoran		6	6	6					[2eDS9][Cmd]		Bajoran; Female;	Diplomacy Honor Leadership SECURITY While this personnel is facing a dilemma, each [Baj] personnel present is attributes +1 and gains Honor.	"...I have the bad habit of telling the truth ... even when people don't want to hear it."	15 P		Ge	Ge	Physical	playerNDeck
Ge_st2e-en11005	Subterranean Barrier 2E	star-trek-ccg-1e/ge/StarTrekCcg1e-Ge-SubterraneanBarrier2E.jpg	default	Dilemma	[P]													Unless you have Biology + Exobiology + Geology + INTEGRITY>25 OR Diplomacy + Leadership + OFFICER + CUNNING>32, all your personnel are stopped and this dilemma returns to its owner's dilemma pile.	"Occasionally, some of them do find their way to the surface. We don't know how. But the Ocampa seal the tunnels afterwards."	5 P		Ge	Ge	Physical	playerNSeed
Ge_21-VP_thecaretakersguests	The Caretaker's "Guests" 2E (Genesis)	star-trek-ccg-1e/ge/StarTrekCcg1e-Ge-TheCaretakersGuests2EGenesis.jpg	default	Dilemma	[S/P]													One personnel present (opponent's choice) is placed atop draw deck. You may place a different personnel of the same affiliation from your discard pile with this crew or Away Team.	Harry Kim and B'Elanna Torres were abducted by the Caretaker and exiled to the subterranean Ocampan society.	6 P		Ge	Ge	Physical	playerNSeed
Ge_maquis_14V	Learning Curve 2E (Genesis)	star-trek-ccg-1e/ge/StarTrekCcg1e-Ge-LearningCurve2EGenesis.jpg	default	Incident														Plays on table. At the end of each of your turns, if you played two or more [Maq] personnel this turn, you may place two cards from the top of your draw deck face down on this incident. You may play [Maq] cards from this incident as though they were in your hand. At any time, you may place this card and each card atop it beneath your draw deck to draw that many cards. (Unique.)		10 P	VOY	Ge	Ge	Physical	playerNSeed
Ge_st2e-en11011	No-win Situation 2E	star-trek-ccg-1e/ge/StarTrekCcg1e-Ge-NoWinSituation2E.jpg	default	Event														Plays in your core. When your dilemma is prevented or its requirements are met, randomly select an opponent's personnel that was facing that dilemma to be stopped.	"How we deal with death is at least as important as how we deal with life, wouldn't you say?"	11 P		Ge	Ge	Physical	playerNDeck
Ge_TheGenesisEffect	The Genesis Effect 2E (Genesis)	star-trek-ccg-1e/ge/StarTrekCcg1e-Ge-TheGenesisEffect2EGenesis.jpg	default	Incident														Plays on your unexamined mission. When you play this incident, name a dilemma. When attempting this mission with >2 and <8 personnel and your personnel face that dilemma at this mission, prevent and discard it. (Unique.)		12 P	TWOK	Ge	Ge	Physical	playerNSeed
Ge_LFL_30V	Admiral Kirk 2E (Life From Lifelessness)	star-trek-ccg-1e/ge/StarTrekCcg1e-Ge-AdmiralKirk2ELifeFromLifelessness.jpg	default	Personnel		Federation	OFFICER	9	8	7					(K>[AU][Cmd][Films]		Human; Admiral; Captain; Male;	OFFICER Honor x 2 Diplomacy Leadership DL/ {Khan!} DL/ {The Genesis Effect}	An original thinker, Captain Kirk took command of the Starship Enterprise as an admiral. He felt young.	17 P	TWOK	Ge	Ge	Physical	playerNDeck
Ge_TSTL_28	Captain Spock 2E (The Sky's the Limit)	star-trek-ccg-1e/ge/StarTrekCcg1e-Ge-CaptainSpock2ETheSkysTheLimit.jpg	default	Personnel		Federation	OFFICER	9	10	8					[AU][Cmd][Films]		Vulcan/Human; Male;	OFFICER Biology Honor Leadership Physics SCIENCE Mindmeld DL/ {The Needs of the Many}	Trainee instructor at Starfleet Academy, Mr. Spock supervised the Kobayashi Maru scenario. 1/2 Vulcan, 1/2 human mentor of Saavik.	18 P		Ge	Ge	Physical	playerNDeck
Ge_maquis_33V	Tom Paris 2E (The Maquis)	star-trek-ccg-1e/ge/StarTrekCcg1e-Ge-TomParis2ETheMaquis.jpg	default	Personnel		Federation	SCIENCE	5	7	7					[Maq][Stf]		Human; Male;	SCIENCE Navigation x 2 Geology Biology Draw a card if stopped by an opponent's dilemma.	"Starfleet observer" who helped U.S.S. Voyager track his former Maquis comrades in the Badlands. Talented pilot. Has a mercenary spirit.	19 P	VOY	Ge	Ge	Physical	playerNDeck
Ge_maquis_34V	Tuvok 2E (The Maquis)	star-trek-ccg-1e/ge/StarTrekCcg1e-Ge-Tuvok2ETheMaquis.jpg	default	Personnel		Federation	SECURITY	7	9	9					<Maq>[Cmd][Maq]		Vulcan; Infiltrator; Male; Teacher;	SECURITY SCIENCE Navigation OFFICER Mindmeld DL/ {Learning Curve}	Undercover Vulcan who infiltrated Chakotay's Maquis cell. Former archery teacher at the Vulcan Institute for Defensive Arts. Has three sons and a daughter.	20 P	VOY	Ge	Ge	Physical	playerNDeck
Ge_st2e-en11022ab	Kruge 2E (Instinctive Commander)	star-trek-ccg-1e/ge/StarTrekCcg1e-Ge-Kruge2EInstinctiveCommander.jpg	default	Personnel		Klingon		3	6	7					[AU][Cmd]		Klingon; Male;	Astrophysics OR Stellar Cartography Klingon Intelligence OFFICER Treachery Once per game, when you win an engagement involving this personnel and there are four or less personnel aboard an opponent's ship involved, you may remove a damage event from that ship to place those personnel in your brig. You now command that ship (it is now a [Kli] ship).	"I give two minutes for you and your gallant crew." Commander: I.K.S. Qel'poh.	22 P		Ge	Ge	Physical	playerNDeck
Ge_LFL_43V	David Marcus 2E (Life From Lifelessness)	star-trek-ccg-1e/ge/StarTrekCcg1e-Ge-DavidMarcus2ELifeFromLifelessness.jpg	default	Personnel		Non-Aligned	SCIENCE	5	8	7					[AU][Films]		Human; Khan-related card; Khan-related personnel; Male;	SCIENCE SCIENCE Biology x 2 Exobiology Physics Computer Skill	Young scientist involved with the creation of the Genesis Device. Son of Carol Marcus and James T. Kirk. Survived an encounter with Khan.	24 P	TWOK	Ge	Ge	Physical	playerNDeck
Ge_st2e-en11025	Khan Noonien Singh 2E (Genetically-Engineered Nemesis)	star-trek-ccg-1e/ge/StarTrekCcg1e-Ge-KhanNoonienSingh2EGeneticallyEngineeredNemesis.jpg	default	Personnel		Non-Aligned		2	8	8					[AU][Cmd]		Human; genetically enhanced; Khan-related card; Male;	Exobiology Leadership Computer Skill Treachery x 2 While present with an opponent's personnel, each of that opponent's personnel is attributes -1.	"I have done far worse than kill you. I've hurt you. And I wish to go on hurting you." Commander: U.S.S. Reliant.	25 P		Ge	Ge	Physical	playerNDeck
Ge_RIF_17V	Queen's Borg Sphere 2E (Resistance is Futile)	star-trek-ccg-1e/ge/StarTrekCcg1e-Ge-QueensBorgSphere2EResistanceIsFutile.jpg	default	Ship		Borg	Borg Sphere	6	7	6	20				[DQ]		Borg ship;	May be reported aboard, carried aboard and launched from any of your Borg cubes. DL/ {Optimize Drones}	Identification: BORG SPHERE Task: Contingency vessel. Assimilate human homeworld. Borg Queen commands.	26 P	FC	Ge	Ge	Physical	playerNDeck
Ge_st2e-en11027	U.S.S. Enterprise 2E (Earth's Savior)	star-trek-ccg-1e/ge/StarTrekCcg1e-Ge-USSEnterprise2EEarthsSavior.jpg	default	Ship		Federation	Constitution Class	8	7	7					[AU][OS] or [Films]		Federation ship; Tractor Beam;	Tractor Beam. While you command a [OS] or [Films] personnel, you may play this ship at your {Earth}. When this ship is about to move between Earth and another mission, subtract 1 from the Range required.	"'All I ask is a tall ship, and a star to steer her by.'"	27 P		Ge	Ge	Physical	playerNDeck
IMD_terran_54	Sergeant Mayweather 2E (In A Mirror Darkly)	star-trek-ccg-1e/imd/StarTrekCcg1e-IMD-SergeantMayweather2EInAMirrorDarkly.jpg	default	Personnel		Starfleet	SECURITY	5	6	7					[22][AU][MU][Stf][TE]		Human; Bodyguard; MACO; Male; Mission Specialist;	SECURITY Anthropology	Opportunistic sergeant romantically involved with Comm Officer Sato. Travis Mayweather is a MACO and bodyguard to Commander Archer.	115 U		IMD	IMD	Physical	playerNDeck
IMD_terran_48	Crewman Soval 2E (In A Mirror Darkly)	star-trek-ccg-1e/imd/StarTrekCcg1e-IMD-CrewmanSoval2EInAMirrorDarkly.jpg	default	Personnel		Starfleet/Vulcan	SCIENCE	6	8	7					[22][AU][MU][Stf][TE]		Vulcan; Dissident; Male;	SCIENCE Computer Skill Biology Exobiology Geology Anthropology	Idealist and mentor to Commander T'Pol. Soval thought he was too old to become a revolutionary. Vulcan dissident. Commanded the I.S.S. Avenger.	112 U	ENT	IMD	IMD	Physical	playerNDeck
IMD_st2e-en13044	Critical Care 2E	star-trek-ccg-1e/imd/StarTrekCcg1e-IMD-CriticalCare2E.jpg	default	Mission	[P]	Any affiliation may attempt this mission.					35	2	Delta					Honor + MEDICAL x3 + SCIENCE + CUNNING>32 When you complete this mission, you may take up to three personnel in your discard pile and place each on the bottom of his or her owner's decks.	"As soon as we get the cytoglobin, we'll be able to treat all the Level Red patients, including him."	44 U		IMD	IMD	Physical	playerNMissions
IMD_TheInnerLight	The Inner Light 2E (In A Mirror Darkly)	star-trek-ccg-1e/imd/StarTrekCcg1e-IMD-TheInnerLight2EInAMirrorDarkly.jpg	default	Objective											[AU]			Seeds or plays on {Parvenium System}; download and seed {Ressikan Flute} here. Your personnel may attempt this mission. When you acquire Ressikan Flute, choose a personnel (they are now Kamin). When Kamin helps solve a planet mission, you may download {Drought Tree} there. (If on {Kataan} or Kamin is {Jean-Luc Picard}, double Drought Tree points and they may not be nullified.) (Unique.)		36 R	TNG	IMD	IMD	Physical	playerNSeed
IMD_terran_41	Commander Archer 2E (In A Mirror Darkly)	star-trek-ccg-1e/imd/StarTrekCcg1e-IMD-CommanderArcher2EInAMirrorDarkly.jpg	default	Personnel		Starfleet	OFFICER	2	7	8					[22][AU][Cmd][MU][TE]		Human; Male;	OFFICER Treachery x 2 SECURITY Stellar Cartography Leadership Navigation DL/ {Watch Dog} DL/ {Tyranny}	Covetous commander of the Starship Defiant. A soldier all his life, Jonathan Archer was romantically involved with Comm Officer Sato.	107 R	ENT	IMD	IMD	Physical	playerNDeck
IMD_terran_39	Chief Surgeon Phlox 2E (In A Mirror Darkly)	star-trek-ccg-1e/imd/StarTrekCcg1e-IMD-ChiefSurgeonPhlox2EInAMirrorDarkly.jpg	default	Personnel		Starfleet	MEDICAL	5	7	5					[22][AU][MU][TE]		Denobulan; Dissident; Male;	MEDICAL Exobiology x 2 SCIENCE Biology Physics DL/ {Will You Kindly Die?}	Sadistic physiologist whose finesse was useful to the Empire. The Denubulan doctor Phlox was courted by the rebels and became a reluctant dissident.	111 R	ENT	IMD	IMD	Physical	playerNDeck
IMD_HMF2_7	Fractured Time 2E (In A Mirror Darkly)	star-trek-ccg-1e/imd/StarTrekCcg1e-IMD-FracturedTime2EInAMirrorDarkly.jpg	default	Dilemma	[S/P]													Nine personnel (random selection) continue. Place out-of-play all other personnel in this crew or Away Team.	In 2370, Data suggested Worf would be able to use an inverse warp field to restore the barriers between quantum realities. Thankfully, Mr. Data was correct, in every reality.	9 C	TNG	IMD	IMD	Physical	playerNSeed
IMD_31-VP_data	Data 2E (Things Past)	star-trek-ccg-1e/imd/StarTrekCcg1e-IMD-Data2EThingsPast.jpg	default	Personnel		Romulan	ENGINEER	8	12	12					[Cmd]		Android; Dissident; Inorganic; Male; Romulan underground; Soong-type android;	ENGINEER Computer Skill Exobiology Transporter Skill Cannot be killed by dilemmas ("stopped" instead).	Soong-type android in disguise as a Dissident and member of the Romulan Underground. Claimed to be from the city of Rateg.	99 R		IMD	IMD	Physical	playerNDeck
IMD_llap_07	Strange New Worlds 2E (In A Mirror Darkly)	star-trek-ccg-1e/imd/StarTrekCcg1e-IMD-StrangeNewWorlds2EInAMirrorDarkly.jpg	default	Event											[Sch]			Plays on a mission. (Unique.) Opponent's mission attempts here must use the following requirements: Anthropology + Diplomacy + Law + INTEGRITY>32	The Vulcans approached exploration of other cultures through passive observation and impassionate logic. The High Command encouraged other cultures to adopt similar policies.	34 R	ENT	IMD	IMD	Physical	playerNDeck
IMD_terran_58	I.S.S. Enterprise NX-01 2E (In A Mirror Darkly)	star-trek-ccg-1e/imd/StarTrekCcg1e-IMD-ISSEnterpriseNX012EInAMirrorDarkly.jpg	default	Ship		Starfleet	NX Class	5	5	5					[22][AU][MU][TE]		Prototype;	Attributes all +1 for each [Sta][TE] aboard (limit 4). DL/ {Suliban Cloaking Device}	Prototype Terran flagship commanded by Captain Forrest. Later captained by Commander Archer.	122 R	ENT	IMD	IMD	Physical	playerNDeck
IMD_terran_37	Captain Forrest 2E (In A Mirror Darkly)	star-trek-ccg-1e/imd/StarTrekCcg1e-IMD-CaptainForrest2EInAMirrorDarkly.jpg	default	Personnel		Starfleet	OFFICER	5	7	7					[22][AU][Cmd][MU][TE]		Human; Captain; Male;	OFFICER Treachery Leadership Law Archaeology Biology Navigation Transporter Skill	Confident captain in the Terran Empire. Maxwell Forrest has friends in high places. Romantically involved with Comm Officer Sato.	110 R	ENT	IMD	IMD	Physical	playerNDeck
IMD_HF6_06	Crew Advancement 2E (In A Mirror Darkly)	star-trek-ccg-1e/imd/StarTrekCcg1e-IMD-CrewAdvancement2EInAMirrorDarkly.jpg	default	Dilemma	[S/P]													Opponent names an attribute. Crew or Away Team members with highest printed value of that attribute are "stopped." (In case of ties, "stops" all tied personnel.)	In some cultures, such as the Terran Empire, promotions are often achieved by the forced removal of one's superiors.	5 C	ENT	IMD	IMD	Physical	playerNSeed
IMD_st2e-en13117	U.S.S. Enterprise-D 2E (Battleship)	star-trek-ccg-1e/imd/StarTrekCcg1e-IMD-USSEnterpriseD2EBattleship.jpg	default	Ship		Federation	Galaxy Class	8	8	9					[2eTNG][AU]		Federation ship; Tractor Beam;	Tractor Beam. When you win an engagement involving this ship, you may score 5 points.	"She was the first Galaxy-Class warship built by the Federation. Forty-two decks. Capable of transporting over six thousand troops."	117 C		IMD	IMD	Physical	playerNDeck
IMD_terran_43	Corporal Scott 2E (In A Mirror Darkly)	star-trek-ccg-1e/imd/StarTrekCcg1e-IMD-CorporalScott2EInAMirrorDarkly.jpg	default	Personnel		Starfleet	SECURITY	6	5	7					[22][AU][MU][Stf][TE]	univ	Human; MACO; Male;	SECURITY Honor MEDICAL Geology Astrophysics	Typical Terran MACO. Defended Commander Archer from a Gorn attack aboard the Starship Defiant.	103 C	ENT	IMD	IMD	Physical	playerNDeck
IMD_metamorphosis_43	Revised Paris 2E (In A Mirror Darkly)	star-trek-ccg-1e/imd/StarTrekCcg1e-IMD-RevisedParis2EInAMirrorDarkly.jpg	default	Personnel		Federation	OFFICER	4	6	7					[AU][DQ][Holo]		Hologram; 31st-century; Inorganic; Male;	OFFICER Astrophysics Navigation x 2 Treachery DL/ {Earn Your Rank!} OR {Space Boomer}	Ensign chaser. Tom Paris was considered the least inaccurate 31st-century recreation of U.S.S. Voyager crewmembers. He prefers a direct assault.	77 U	VOY	IMD	IMD	Physical	playerNDeck
IMD_st2e-en13015	Paranoid Escape 2E	star-trek-ccg-1e/imd/StarTrekCcg1e-IMD-ParanoidEscape2E.jpg	default	Dilemma	[P]													Place this dilemma on this mission. Randomly select a personnel to be removed from the game. You cannot play cards that have the same title as that personnel. When you complete this mission, put the personnel removed from the game in his or her owner's hand and this dilemma is overcome.	"So whatever's down there, McCoy's in the heart of it."	15 R		IMD	IMD	Physical	playerNSeed
