databaseId	name	subtitle	imageUrl	zoomImageUrl	cardBack	type	packName	set	loadGroupId	faction	rarity	cost	threshold	attack	defense	health	artist	flavour	text
hex-pappy-jasper-yeti-3	Pappy Jasper	Yeti	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-PappyJasper-2.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-PappyJasper-2.jpg	default	Troop	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck		Rare	2	Diamond	3	3		Jeff Stokely	"Zeke! I reckon you better start a'pullin the buggy, 'less yer fixin' on freezin' in this here holler!"	At the start of your turn, create a Present for each champion and put them into their hands. Flight
hex-pappy-jasper-yeti-4	Pappy Jasper	Yeti	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-PappyJasper-3.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-PappyJasper-3.jpg	default	Troop	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck		Rare	2	Diamond	3	3		Jeff Stokely	"Zeke! I reckon you better start a'pullin the buggy, 'less yer fixin' on freezin' in this here holler!"	At the start of your turn, create a Present for each champion and put them into their hands. When a Present transforms, this gets +1ATK/+1DEF.
hex-stingy-jack-spirit-2	Stingy Jack	Spirit	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-StingyJack.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-StingyJack.jpg	default	Troop	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck		Rare	4	Blood	7	1		Thomas M Baxa	"Scream all you like. Help will not arrive. Certainly not tonight, of all nights."	Deploy - Create four Harvest Tricks, and four Harvest Treats and put them into your deck. When you play a card with Harvest in its name, this gets Invincible this turn.
hex-stingy-jack-spirit-3	Stingy Jack	Spirit	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-StingyJack-2.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-StingyJack-2.jpg	default	Troop	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck		Rare	4	Blood	7	1		Thomas M Baxa	"Scream all you like. Help will not arrive. Certainly not tonight, of all nights."	Deploy - Create four Harvest Tricks, and four Harvest Treats and put them into your deck.
hex-stingy-jack-spirit-4	Stingy Jack	Spirit	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-StingyJack-3.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-StingyJack-3.jpg	default	Troop	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck		Rare	4	Blood	7	1		Thomas M Baxa	"Scream all you like. Help will not arrive. Certainly not tonight, of all nights."	Deploy - Create a Harvest Trick, and a Harvest Treat and put them into your deck. When you play a card with Harvest in its name, this gets Invincible this turn.
hex-glorious-pegasus-pegasus-2	Glorious Pegasus	Pegasus	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-GloriousPegasus.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-GloriousPegasus.jpg	default	Troop	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck		Uncommon	1	Diamond	1	1				Flight Once per turn: When you gain health, create a Valor and put it into your hand. Deploy - A random Ardent troop in your hand gets Flight. When a Valorous troop you control attacks, this gets Lifedrain this turn.
hex-glorious-pegasus-pegasus-3	Glorious Pegasus	Pegasus	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-GloriousPegasus-2.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-GloriousPegasus-2.jpg	default	Troop	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck		Uncommon	1	Diamond	1	1				Flight Once per turn: When you gain health, create a Valor and put it into your hand. Deploy - A random Ardent troop in your hand gets Flight.
hex-glorious-pegasus-pegasus-4	Glorious Pegasus	Pegasus	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-GloriousPegasus-3.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-GloriousPegasus-3.jpg	default	Troop	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck		Uncommon	1	Diamond	1	1				Flight Once per turn: When you gain health, create a Valor and put it into your hand. When a Valorous troop you control attacks, this gets Lifedrain this turn.
hex-chrome-guardian-sphinx-2	Chrome Guardian	Sphinx	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-ChromeGuardian.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-ChromeGuardian.jpg	default	Troop Artifact	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck		Rare	5		5	5		Mark Tarrisse		Play this only if you control no troops. When another troop enters play under your control, sacrifice this. [DIAMOND]: Steadfast [RUBY]: Speed [SAPPHIRE]: Flight Discard a non-resource card → Interrupt target action targeting you or a troop you control. Void this → You get "If you would lose the game, your health becomes 10 instead." this turn.
hex-chrome-guardian-sphinx-3	Chrome Guardian	Sphinx	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-ChromeGuardian-2.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-ChromeGuardian-2.jpg	default	Troop Artifact	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck		Rare	5		5	5		Mark Tarrisse		Play this only if you control no troops. When another troop enters play under your control, sacrifice this. [DIAMOND]: Steadfast [RUBY]: Speed [SAPPHIRE]: Flight Discard a non-resource card → Interrupt target action targeting you or a troop you control.
hex-chrome-guardian-sphinx-4	Chrome Guardian	Sphinx	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-ChromeGuardian-3.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-ChromeGuardian-3.jpg	default	Troop Artifact	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck		Rare	5		5	5		Mark Tarrisse		Play this only if you control no troops. When another troop enters play under your control, sacrifice this. [DIAMOND]: Steadfast [RUBY]: Speed [SAPPHIRE]: Flight Void this → You get "If you would lose the game, your health becomes 10 instead." this turn.
hex-chained-peak-yeti-yeti-2	Chained Peak Yeti	Yeti	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-ChainedPeakYeti.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-ChainedPeakYeti.jpg	default	Troop	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck		Rare	3	Ruby	3	3		Robb Mommaerts		Defensive One-Shot: When another Yeti enters play under your control, this gets "This may attack as though they didn't have Defensive."  When another Yeti enters play under your control, this gets +3ATK/+3DEF and Crush. When this deals combat damage, create a Baby Yeti and put it into your hand.
hex-chained-peak-yeti-yeti-3	Chained Peak Yeti	Yeti	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-ChainedPeakYeti-2.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-ChainedPeakYeti-2.jpg	default	Troop	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck		Rare	3	Ruby	3	3		Robb Mommaerts		Defensive One-Shot: When another Yeti enters play under your control, this gets "This may attack as though they didn't have Defensive."  When another Yeti enters play under your control, this gets +3ATK/+3DEF and Crush.
hex-chained-peak-yeti-yeti-4	Chained Peak Yeti	Yeti	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-ChainedPeakYeti-3.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-ChainedPeakYeti-3.jpg	default	Troop	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck		Rare	3	Ruby	3	3		Robb Mommaerts		Defensive One-Shot: When another Yeti enters play under your control, this gets "This may attack as though they didn't have Defensive."  When another Yeti enters play under your control, this gets +2ATK/+2DEF and Crush. When this deals combat damage, create a Baby Yeti and put it into your hand.
hex-lord-bernard-p-dunthorpe-human-ranger-2	Lord Bernard P. Dunthorpe	Human Ranger	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-LordBernardPDunthorpe.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-LordBernardPDunthorpe.jpg	default	Troop	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck	Aria	Rare	2	Sapphire	1	1		Ellis Q Clark	Lord Dunthorpe found a shin'hare runt tied to a tree. Dunthorpe nursed the shin'hare to health, named him Silas Bexley and raised him as his own.	SOCKETABLE MINOR When #SELF# deals combat damage to an opposing champion, draw a card. If the drawn card is a troop, it gets all socketed powers of this. If the drawn card is a resource, play it for free. If the drawn card is a socketed troop, it gets cost (0).
hex-lord-bernard-p-dunthorpe-human-ranger-3	Lord Bernard P. Dunthorpe	Human Ranger	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-LordBernardPDunthorpe-2.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-LordBernardPDunthorpe-2.jpg	default	Troop	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck	Aria	Rare	2	Sapphire	1	1		Ellis Q Clark	Lord Dunthorpe found a shin'hare runt tied to a tree. Dunthorpe nursed the shin'hare to health, named him Silas Bexley and raised him as his own.	SOCKETABLE MINOR When #SELF# deals combat damage to an opposing champion, draw a card. If the drawn card is a troop, it gets all socketed powers of this. If the drawn card is a resource, play it for free.
hex-lord-bernard-p-dunthorpe-human-ranger-4	Lord Bernard P. Dunthorpe	Human Ranger	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-LordBernardPDunthorpe-3.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-LordBernardPDunthorpe-3.jpg	default	Troop	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck	Aria	Rare	2	Sapphire	1	1		Ellis Q Clark	Lord Dunthorpe found a shin'hare runt tied to a tree. Dunthorpe nursed the shin'hare to health, named him Silas Bexley and raised him as his own.	SOCKETABLE MINOR When #SELF# deals combat damage to an opposing champion, draw a card. If the drawn card is a troop, it gets all socketed powers of this. If the drawn card is a socketed troop, it gets cost (0).
hex-silent-blade-sensei-shin-hare-sensei-2	Silent Blade Sensei	Shin'hare Sensei	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-SilentBladeSensei.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-SilentBladeSensei.jpg	default	Troop	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck	Underworld	Legendary	6	Wild, Blood	4	4		Jakub Kasper		SOCKETABLE MAJOR When you draw this, create two Battle Hoppers and put them into your crypt. Scrounge 4: "Deploy - Summon four random non-Unique Shin'hare. They get all socketed powers of this."
hex-silent-blade-sensei-shin-hare-sensei-3	Silent Blade Sensei	Shin'hare Sensei	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-SilentBladeSensei-2.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-SilentBladeSensei-2.jpg	default	Troop	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck	Underworld	Legendary	6	Wild, Blood	4	4		Jakub Kasper		SOCKETABLE MAJOR When you draw this, create two Battle Hoppers and put them into your crypt. Scrounge 4: "Deploy - Summon four Battle Hoppers. They get all socketed powers of this."
hex-silent-blade-sensei-shin-hare-sensei-4	Silent Blade Sensei	Shin'hare Sensei	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-SilentBladeSensei-3.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-SilentBladeSensei-3.jpg	default	Troop	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck	Underworld	Legendary	6	Wild, Blood	4	4		Jakub Kasper		SOCKETABLE MAJOR Scrounge 4: "Deploy - Summon four random non-Unique Shin'hare. They get all socketed powers of this."
hex-caribaur-antlerguard-caribaur-2	Caribaur Antlerguard	Caribaur	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-CaribaurAntlerguard.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-CaribaurAntlerguard.jpg	default	Troop	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck		Rare	8	Diamond	5	5		Kirsi Salonen		When you draw this, create a random [ARDENT] troop that you meet the threshold requirements to play and put it into your hand. Steadfast, Swiftstrike This has cost -(2) in all zones for each different [ARDENT] race among troops you control. While you control four different [ARDENT] races among troops you control, this has +3ATK/+3DEF and Crush.
hex-caribaur-antlerguard-caribaur-3	Caribaur Antlerguard	Caribaur	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-CaribaurAntlerguard-2.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-CaribaurAntlerguard-2.jpg	default	Troop	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck		Rare	8	Diamond	5	5		Kirsi Salonen		When you draw this, create a random [ARDENT] troop that you meet the threshold requirements to play and put it into your hand. Steadfast, Swiftstrike This has cost -(2) in all zones for each different [ARDENT] race among troops you control.
hex-caribaur-antlerguard-caribaur-4	Caribaur Antlerguard	Caribaur	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-CaribaurAntlerguard-3.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-CaribaurAntlerguard-3.jpg	default	Troop	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck		Rare	8	Diamond	5	5		Kirsi Salonen		Steadfast, Swiftstrike This has cost -(2) in all zones for each different [ARDENT] race among troops you control. While you control four different [ARDENT] races among troops you control, this has +3ATK/+3DEF and Crush.
hex-vampiric-nightstalker-vampire-2	Vampiric Nightstalker	Vampire	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-VampiricNightstalker.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-VampiricNightstalker.jpg	default	Troop	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck		Rare	8	Blood	4	4		Zoltan Boros		When you draw this, create a random [UNDERWORLD] troop that you meet the threshold requirements to play and put it into your hand. Lifedrain, Speed This has cost -(2) in all zones for each different [UNDERWORLD] race among troops you control. While you control four different [UNDERWORLD] races among troops you control, this has Rage 2 and Flight.
hex-vampiric-nightstalker-vampire-3	Vampiric Nightstalker	Vampire	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-VampiricNightstalker-2.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-VampiricNightstalker-2.jpg	default	Troop	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck		Rare	8	Blood	4	4		Zoltan Boros		When you draw this, create a random [UNDERWORLD] troop that you meet the threshold requirements to play and put it into your hand. Lifedrain, Speed This has cost -(2) in all zones for each different [UNDERWORLD] race among troops you control.
hex-vampiric-nightstalker-vampire-4	Vampiric Nightstalker	Vampire	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-VampiricNightstalker-3.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-VampiricNightstalker-3.jpg	default	Troop	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck		Rare	8	Blood	4	4		Zoltan Boros		Lifedrain, Speed This has cost -(2) in all zones for each different [UNDERWORLD] race among troops you control. While you control four different [UNDERWORLD] races among troops you control, this has Rage 2 and Flight.
hex-scion-of-oberon-plant-2	Scion of Oberon	Plant	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-ScionOfOberon.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-ScionOfOberon.jpg	default	Troop	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck		Rare	2	Wild	0	1		Concept Art House	Oberon's temper was always volatile, even more so after his death.	SOCKETABLE MAJOR When this enters your hand, this gets cost +(1) to +(6) at random. Deploy - This gets +ATK/+DEF each equal to its cost. While this is in your hand: (2) → This gets cost -(1). When you draw a card with the same cost as this, draw a card.
hex-scion-of-oberon-plant-3	Scion of Oberon	Plant	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-ScionOfOberon-2.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-ScionOfOberon-2.jpg	default	Troop	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck		Rare	2	Wild	0	1		Concept Art House	Oberon's temper was always volatile, even more so after his death.	SOCKETABLE MAJOR When this enters your hand, this gets cost +(1) to +(6) at random. Deploy - This gets +ATK/+DEF each equal to its cost. While this is in your hand: (2) → This gets cost -(1).
hex-scion-of-oberon-plant-4	Scion of Oberon	Plant	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-ScionOfOberon-3.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-ScionOfOberon-3.jpg	default	Troop	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck		Rare	2	Wild	0	1		Concept Art House	Oberon's temper was always volatile, even more so after his death.	SOCKETABLE MAJOR When this enters your hand, this gets cost +(1) to +(6) at random. Deploy - This gets +ATK/+DEF each equal to its cost. When you draw a card with the same cost as this, draw a card.
hex-war-spoils-2	War Spoils		hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-WarSpoils.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-WarSpoils.jpg	default	Basic Action	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck		Legendary	5	Ruby, Sapphire				Milivoj Ceran		Discard your hand. Then, draw #VAR1_1# cards. Drawn cards get "Assault - When a troop you control attacks, if this is in your hand, this gets cost -(1)." Gain #VAR1_1# resource points. Assault - When a troop you control attacks, if this is in your hand, increase the bolded number by 1.
hex-war-spoils-3	War Spoils		hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-WarSpoils-2.jpg	hex-shards-of-fate/herofall-promo-alt/HexShardsOfFate-HerofallPromoAlt-WarSpoils-2.jpg	default	Basic Action	Herofall (Promo Alt)	Herofall (Promo Alt)	playerNDeck		Legendary	5	Ruby, Sapphire				Milivoj Ceran		Discard your hand. Then, draw #VAR1_1# cards. Drawn cards get "Assault - When a troop you control attacks, if this is in your hand, this gets cost -(1)." Assault - When a troop you control attacks, if this is in your hand, increase the bolded number by 1.
