databaseId	name	imageUrl	cardBack	type	subtitle	side	culture	race	twilight	strength	vitality	site	packName	rarity	collInfo	lore	text
11_191	Isengard Siege Bow	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-IsengardSiegeBow.jpg	normal	POSSESSION		Shadow	Uruk-hai		1		1		Shadows	U	11U191	Saruman's machine works also makes formidable heavy bows for the Uruk-hai.	Bearer must be an [uruk-hai] minion. While bearer is at a battleground site, it is an <b>archer</b>.
11_192	Isengard Sword	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-IsengardSword.jpg	normal	POSSESSION		Shadow	Uruk-hai		1				Shadows	C	11C192	The heavy-backed Uruk blades hack through armor and flesh alike.	Bearer must be an [uruk-hai] minion. Each character skirmishing bearer is strength -2.
11_193	Lookout Uruk	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-LookoutUruk.jpg	normal	MINION		Shadow	Uruk-hai	Uruk-hai	3	9	2	5	Shadows	S	11S193	Choice of terrain is important when engaging the enemy.	<b>Damage +1</b>. The fellowship's current site gains <b>battleground</b>.
11_194	Lurtz, Minion of the White Wizard	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-LurtzMinionOfTheWhiteWizard.jpg	normal	MINION	Minion of the White Wizard	Shadow	Uruk-hai	Uruk-hai	7	13	3	5	Shadows	R	11R194	Saruman bred this ruthless commander, whose brutality matched his own ambition, to track the Nine Walkers.	<b>Archer</b>. <b>Damage +1</b>. <b>Muster</b>. <helper>(At the start of the regroup phase, you may discard a card from hand to draw a card.)</helper> Lurtz is strength +3 for each exhausted companion you can spot.
11_195	Murderous Uruk	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-MurderousUruk.jpg	normal	MINION		Shadow	Uruk-hai	Uruk-hai	3	8	2	5	Shadows	C	11C195	Like a machine of Saruman, his minions are created for one purpose – killing.	<b>Damage +1</b>. <b>Muster</b>. <helper>(At the start of the regroup phase, you may discard a card from hand to draw a card.)</helper>
11_196	Our Foes Are Weak	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-OurFoesAreWeak.jpg	normal	CONDITION		Shadow	Uruk-hai		2	-1			Shadows	C	11C196	Saruman's Uruk-hai are instilled with his ideas of destiny and supremacy.	To play, spot an [uruk-hai] minion. Bearer must be an unbound companion. Limit 1 per bearer.
11_197	Overpowering Uruk	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-OverpoweringUruk.jpg	normal	MINION		Shadow	Uruk-hai	Uruk-hai	3	7	2	5	Shadows	U	11U197	They make short work of the weak.	<b>Damage +1</b>. <b>Muster</b>. <helper>(At the start of the regroup phase, you may discard a card from hand to draw a card.)</helper> While this minion is skirmishing a character who has resistance 3 or less, this minion is strength +3.
11_198	Patrol of Uruk-hai	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-PatrolOfUrukHai.jpg	normal	MINION		Shadow	Uruk-hai	Uruk-hai	4	11	2	5	Shadows	C	11C198	Their toughness comes from both armor and hide.	<b>Damage +1</b>. While this minion is skirmishing a Free Peoples character who has resistance 5 or less, this minion cannot take wounds.
11_199	Relentless Uruk	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-RelentlessUruk.jpg	normal	MINION		Shadow	Uruk-hai	Uruk-hai	5	14	3	5	Shadows	C	11C199	Single-minded in purpose, the Uruk-hai are not easily swayed from their intended path.	<b>Damage +1</b>. Each time a Free Peoples event is played during a skirmish involving this minion, this minion is strength -2 until the regroup phase.
11_2	The One Ring, The Ruling Ring	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-TheOneRingTheRulingRing.jpg	normal	THE_ONE_RING	The Ruling Ring				0	1			Shadows	S	11S2	One Ring to rule them all....	<b>Response:</b> If the Ring-bearer is about to take a wound in a skirmish, he or she wears The One Ring until the regroup phase. While the Ring-bearer is wearing The One Ring, each time he or she is about to take a wound in a skirmish, add a burden instead.
11_20	The Lady's Blessing	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-TheLadysBlessing.jpg	normal	EVENT		Free Peoples	Elven		1				Shadows	S	11S20	'We have come to bid our last farewell,' she said, 'and to speed you with blessings from our land.'	Make an Elf strength +2 (or +3 at a river site).
11_200	Ruthless Uruk	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-RuthlessUruk.jpg	normal	MINION		Shadow	Uruk-hai	Uruk-hai	3	10	2	5	Shadows	C	11C200	Weapons mean little against the strength of Uruks.	Each time this minion is assigned to skirmish a character who has resistance 3 or less, you may exert this minion to discard a possession borne by that character.
11_201	Sentinel Uruk	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-SentinelUruk.jpg	normal	MINION		Shadow	Uruk-hai	Uruk-hai	4	8	3	5	Shadows	C	11C201	Uruks are trained to safeguard their commanders.	<b>Damage +1</b>. <b>Lurker</b>. <helper>(Skirmishes involving lurker minions must be resolved after any others.)</helper> <b>Response:</b> If an [uruk-hai] minion is about to take a wound in a skirmish, exert or discard this minion to prevent that.
11_202	Squad of Uruk-hai	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-SquadOfUrukHai.jpg	normal	MINION		Shadow	Uruk-hai	Uruk-hai	4	10	3	5	Shadows	C	11C202	Fighting in packs, the Uruk-hai feast on the weak.	<b>Damage +1</b>. While this minion is skirmishing a character who has resistance 4 or less, this minion is <b>damage +1</b>.
11_203	Swarming Uruk	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-SwarmingUruk.jpg	normal	MINION		Shadow	Uruk-hai	Uruk-hai	3	9	2	5	Shadows	C	11C203	Like pack animals, the Uruk-hai find strength in numbers.	<b>Damage +1</b>. While you can spot another [uruk-hai] minion assigned to a skirmish, this minion cannot take wounds.
11_204	Tyrannical Uruk	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-TyrannicalUruk.jpg	normal	MINION		Shadow	Uruk-hai	Uruk-hai	6	14	3	5	Shadows	C	11C204	Huge, terrifying Uruks become tribal leaders.	<b>Damage +1</b>. <b>Toil 1</b>. <helper>(For each [uruk-hai] character you exert when playing this, its twilight cost is -1.)</helper>
11_205	Vigilant Uruk	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-VigilantUruk.jpg	normal	MINION		Shadow	Uruk-hai	Uruk-hai	2	6	2	5	Shadows	R	11R205	Some of the Uruks watch for stragglers and make certain they don't escape alive.	<b>Damage +1</b>. <b>Lurker</b>. <helper>(Skirmishes involving lurker minions must be resolved after any others.)</helper> This minion is strength +2 for each [uruk-hai] minion not assigned to a skirmish.
11_206	Watchman Uruk	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-WatchmanUruk.jpg	normal	MINION		Shadow	Uruk-hai	Uruk-hai	3	8	2	5	Shadows	C	11C206	Advanced Uruk scouts search for enemy weaknesses.	<b>Damage +1</b>. When you play this minion at a battleground site, you may draw a card.
11_207	Dark Powers Strengthen	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-DarkPowersStrengthen.jpg	normal	EVENT		Shadow	Wraith		6				Shadows	R	11R207	The Witch-king nearly seized the Ring in Frodo's moment of weakness.	<b>Toil 2</b>. <helper>(For each [wraith] character you exert when playing this, its twilight cost is -2.)</helper> Spot a Nazgûl to draw 3 cards.
11_208	Dark Wings	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-DarkWings.jpg	normal	CONDITION		Shadow	Wraith		2				Shadows	U	11U208	The wicked, flying beasts of the Ringwraiths snatched warriors from the battlefield and flung them like leaves in the wind.	Each time your [wraith] minion wins a skirmish, you may discard this condition to discard a Free Peoples condition from play.
11_209	Drawn to Its Power	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-DrawnToItsPower.jpg	normal	CONDITION		Shadow	Wraith		2				Shadows	S	11S209	'And also the Ring drew them.'	Each time a companion is killed in a skirmish involving a Nazgûl, add a burden.
11_21	Legolas, Companion of the Ring	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-LegolasCompanionOfTheRing.jpg	normal	COMPANION	Companion of the Ring	Free Peoples	Elven	Elf	2	6	3		Shadows	S	11S21	'I am one of the Nine Companions who set out with Mithrandir from Imladris... and with this Dwarf, my friend, I came with the Lord Aragorn.'	While Legolas is at a battleground or forest site, he is strength +2 and resistance +2.
11_210	Hatred Stirred	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-HatredStirred.jpg	normal	CONDITION		Shadow	Wraith		3				Shadows	U	11U210	Suddenly the foremost Rider spurred his horse forward.	Each time a companion loses a fierce skirmish involving a [wraith] minion, you may shuffle a [wraith] card from your discard pile into your draw deck.
11_211	Keening Wail	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-KeeningWail.jpg	normal	EVENT		Shadow	Wraith		7				Shadows	R	11R211	The piercing cries of the Nazgûl paralyze their enemies with fear.	<b>Toil 2</b>. <helper>(For each [wraith] character you exert when playing this, its twilight cost is -2.)</helper> Spot a Nazgûl to add a burden.
11_212	Lost in the Woods	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-LostInTheWoods.jpg	normal	CONDITION		Shadow	Wraith		1				Shadows	U	11U212		<b>Skirmish:</b> Transfer this condition from your support area to a companion your Nazgûl is skirmishing. Limit 1 per companion. Each [wraith] minion skirmishing bearer is strength +1 for each forest site you can spot.
11_213	Moving This Way	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-MovingThisWay.jpg	normal	CONDITION		Shadow	Wraith		1				Shadows	S	11S213	'I thought there were two or three black shapes.'	<b>Shadow:</b> Spot a Nazgûl and reveal a Nazgûl from hand to place the revealed card beneath your draw deck and draw a card.
11_214	The Pale Blade, Sword of Flame	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-ThePaleBladeSwordOfFlame.jpg	normal	POSSESSION	Sword of Flame	Shadow	Wraith		2	3			Shadows	R	11R214	Die now and curse in vain!' And with that he lifted high his sword and flames ran down the blade.	Bearer must be a Nazgûl. If bearer is The Witch-king, each time he wins a skirmish, you may exert him to add a burden.
11_215	Riders in Black	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-RidersInBlack.jpg	normal	EVENT		Shadow	Wraith		0				Shadows	S	11S215	'The Nine are abroad again.'	Reveal your hand to make a [wraith] minion strength +1 for each [wraith] minion in your hand.
11_216	A Shadow Rises	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-AShadowRises.jpg	normal	CONDITION		Shadow	Wraith		0	10	3		Shadows	R	11R216		<b>Maneuver:</b> Remove (5) to make this condition a <b>fierce</b> [wraith] minion until the start of the regroup phase that has 10 strength and 3 vitality, and cannot bear other cards. This card is still a condition. At the start of the regroup phase, remove all tokens from here.
11_217	Shapes Slowly Advancing	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-ShapesSlowlyAdvancing.jpg	normal	CONDITION		Shadow	Wraith		2				Shadows	R	11R217		<b>Regroup:</b> Discard your Nazgûl from play to add a [wraith] token here. The Free Peoples player may return a companion to hand to prevent the placement of that token. When you can spot 4 [wraith] tokens on this condition, the Ring-bearer is corrupted.
11_218	Surrounded by Wraiths	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-SurroundedByWraiths.jpg	normal	CONDITION		Shadow	Wraith		1				Shadows	U	11U218	Encircled, with nowhere to retreat, Aragorn could only hope to drive back the Nazgûl.	To play, spot a Nazgûl. Each time the Free Peoples player plays a companion, that companion is exhausted unless the Free Peoples player pays its twilight cost again.
11_219	Úlairë Attëa, Second of the Nine Riders	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-LairAttASecondOfTheNineRiders.jpg	normal	MINION	Second of the Nine Riders	Shadow	Wraith	Nazgul	6	12	3	3	Shadows	R	11R219	'Hissed at me, he did. It gave me quite a shudder.'	<b>Fierce</b>. Each time Úlairë Attëa is assigned to a fierce skirmish involving a character who has resistance 4 or less, you may exert Úlairë Attëa to add a burden.
11_22	Legolas, Woodland Emissary	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-LegolasWoodlandEmissary.jpg	normal	COMPANION	Woodland Emissary	Free Peoples	Elven	Elf	2	6	3		Shadows	R	11R22	Travelling to the council at Imladris was only the beginning of a much greater journey for the Elven Prince. 'Few can foresee whither their road will lead 'them, till they come to its end.'	At the start of the archery phase, you may spot another Elf to exert a minion.
11_220	Úlairë Cantëa, Fourth of the Nine Riders	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-LairCantAFourthOfTheNineRiders.jpg	normal	MINION	Fourth of the Nine Riders	Shadow	Wraith	Nazgul	5	10	3	3	Shadows	S	11S220	'It's from Hobbiton that this here black rider comes, unless there's more than one.'	While Úlairë Cantëa is at a forest or dwelling site, he is strength +2 and <b>fierce</b>.
11_221	Úlairë Lemenya, Fifth of the Nine Riders	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-LairLemenyaFifthOfTheNineRiders.jpg	normal	MINION	Fifth of the Nine Riders	Shadow	Wraith	Nazgul	4	9	2	3	Shadows	S	11S221	Terror overcame Pippin and Merry, and they threw themselves flat on the ground.	Each character skirmishing Úlairë Lemenya who has resistance 5 or less is strength -3.
11_222	Úlairë Nelya, Third of the Nine Riders	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-LairNelyaThirdOfTheNineRiders.jpg	normal	MINION	Third of the Nine Riders	Shadow	Wraith	Nazgul	5	10	3	2	Shadows	S	11S222	'There's been a strange customer asking for Mr. Baggins of Bag End, and he's only just gone.'	<b>Fierce</b>. <b>Shadow:</b> Exert Úlairë Nelya to replace the fellowship's current site with a site from your adventure deck.
11_223	Úlairë Nertëa, Ninth of the Nine Riders	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-LairNertANinthOfTheNineRiders.jpg	normal	MINION	Ninth of the Nine Riders	Shadow	Wraith	Nazgul	4	9	2	3	Shadows	S	11S223	Sauron's servants interrogate with terror and torture.	<b>Lurker</b>. <helper>(Skirmishes involving lurker minions must be resolved after any others.)</helper> While Úlairë Nertëa is at a forest site, he is strength +2. While you can spot 6 companions, each Nazgûl is strength +2.
11_224	Úlairë Otsëa, Seventh of the Nine Riders	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-LairOtsASeventhOfTheNineRiders.jpg	normal	MINION	Seventh of the Nine Riders	Shadow	Wraith	Nazgul	4	9	3	3	Shadows	R	11R224	The riding figure sat quite still with its head bowed, as if listening.	When you play Úlairë Otsëa, you may spot a companion who has X wounds to reveal the top X cards of your draw deck. Take each [wraith] card revealed this way into hand.
11_225	Úlairë Toldëa, Eighth of the Nine Riders	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-LairToldAEighthOfTheNineRiders.jpg	normal	MINION	Eighth of the Nine Riders	Shadow	Wraith	Nazgul	6	12	3	3	Shadows	S	11S225	The terrifying pursuit of the Nazgûl on their Black Steeds drives their victims headlong into the wild.	<b>Fierce</b>. Each time Úlairë Toldëa wins a skirmish, you may play the fellowship's next site.
11_226	The Witch-king, Captain of the Nine Riders	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-TheWitchKingCaptainOfTheNineRiders.jpg	normal	MINION	Captain of the Nine Riders	Shadow	Wraith	Nazgul	8	14	4	3	Shadows	R	11R226	...a shape, black-mantled, huge and threatening.	<b>Fierce</b>. <b>Toil 2</b>. <helper>(For each [wraith] character you exert when playing this, its twilight cost is -2.)</helper> <b>Muster</b>. <helper>(At the start of the regroup phase, you may discard a card from hand to draw a card.)</helper>
11_227	Anduin Banks	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-AnduinBanks.jpg	normal	SITE		shadow			0				Shadows	U	11U227		<b>River</b>. The minion archery total is +2 for each companion in the fellowship over 4.
11_228	Anduin Confluence	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-AnduinConfluence.jpg	normal	SITE					1				Shadows	S	11S228		<b>River</b>. When the fellowship moves to this site, discard each ally from play.
11_229	Barazinbar	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-Barazinbar.jpg	normal	SITE					2				Shadows	S	11S229		<b>Mountain</b>. At the start of your fellowship phase, you may exert a Dwarf to play a [dwarven] possession from your draw deck.
11_23	Legolas' Bow	lord-of-the-rings-ccg/shadows/LordOfTheRingsTcg-Shadows-LegolasBow.jpg	normal	POSSESSION		Free Peoples	Elven		2				Shadows	R	11R23	Though not as sturdy as the bows of the Galadhrim, a Mirkwood bow is no less dangerous in skilled hands.	Bearer must be an Elf. Bearer is an <b>archer</b>. If bearer is Legolas, each time you exert him to play an [elven] condition or [elven] event, you may heal him (limit once per phase).
