databaseId	name	imageUrl	cardBack	type	category	clan	group	capacity	discipline	poolCost	bloodCost	set	rarity	text	loadGroupId
monster	Monster	vampire-the-eternal-struggle/nb3/Vtes-NB3-Monster.jpg	library	Master	Master							NB3	LotN:R, NB3:PL1, SV5:PCaine1	Archetype. Put this card on a ready vampire you control. Once each turn after a combat involving this vampire ends, this vampire can burn 1 blood to unlock if the opposing minion is not ready. A vampire can have only one archetype.	playerNLibrary
monstrousform	Monstrous Form	vampire-the-eternal-struggle/v5c/Vtes-V5C-MonstrousForm.jpg	library	Action/Combat	Action				dom & pro			V5C	V5C:PTz4	[dom][pro] Only usable before range is determined. This vampire gets +1 strength this combat. A vampire can play only one Monstrous Form each round. [DOM][PRO] +1 stealth action. Put this card on this vampire. During combat, you can lock this card to give this vampire +1 strength this round, or 1 maneuver or press.	playerNLibrary
morbidity	Morbidity	vampire-the-eternal-struggle/sv5/Vtes-SV5-Morbidity.jpg	library	Combat	Combat				obl/tha			SV5	SV5:PDeath3	Only usable before range is determined in combat with a vampire. A vampire can play only one Morbidity each round. [obl] or [tha] Put this card in play and move up to 2 blood from the opposing vampire to this card. After combat ends, move all the blood from this card to the opposing vampire and burn this card. [OBL] or [THA] As above, and combat cards cost the opposing vampire +1 blood.	playerNLibrary
morguehuntingground	Morgue Hunting Ground	vampire-the-eternal-struggle/lotn/Vtes-LotN-MorgueHuntingGround.jpg	library	Master	Master	Giovanni				2		LotN	DS:C2, FN:PG, LotN:PG, POD:DTC	Unique location. Hunting ground. During your unlock phase, a ready vampire you control can gain 1 blood. A vampire can gain blood from only one hunting ground each turn.	playerNLibrary
morpheanblow	Morphean Blow	vampire-the-eternal-struggle/httbr/Vtes-HttBR-MorpheanBlow.jpg	library	Combat	Combat				val/cel		1	HttBR	HttB:C/B2	Only usable at close range. [cel] Strike: combat ends. [val] Strike: combat ends, and put this card on the opposing minion. The attached minion cannot act or block. Burn this card at the end of the turn. [VAL] As [val] above, and if this vampire was blocked while performing a non-bleed action, the action continues as if unblocked.	playerNLibrary
mouthpiece	Mouthpiece	vampire-the-eternal-struggle/kotr/Vtes-KoTR-Mouthpiece.jpg	library	Action Modifier	Action Modifier				dom			KoTR	KoT:C/B2	[dom] Only usable during a bleed action. +1 bleed (limited). [DOM] Only usable by a ready vampire other than the acting minion. The acting minion can play cards requiring basic Dominate [dom] as a vampire until the end of this action.	playerNLibrary
movementofthemind	Movement of the Mind	vampire-the-eternal-struggle/vtes/Vtes-VTES-MovementOfTheMind.jpg	library	Combat	Combat				tha			VTES	Jyhad:C, VTES:C	[tha] Press, only usable to end combat. [THA] Maneuver.	playerNLibrary
movementoftheslowbody	Movement of the Slow Body	vampire-the-eternal-struggle/kot/Vtes-KoT-MovementOfTheSlowBody.jpg	library	Action	Action				pro			KoT	Jyhad:U, Anarchs:U2, KoT:U	+2 stealth action. Only usable by a locked vampire in torpor. [pro] The acting vampire unlocks. If this action is blocked, there is no combat. If the blocking minion is a vampire, he or she gets the opportunity to diablerize this acting vampire. [PRO] As above, and this vampire also gains 1 blood from the blood bank.	playerNLibrary
mozambiqueallure	Mozambique Allure	vampire-the-eternal-struggle/lob/Vtes-LoB-MozambiqueAllure.jpg	library	Action	Action							LoB	LoB:C, POD:DTC	+1 stealth action. Requires a Laibon or non-titled vampire. If this vampire is Laibon, draw 1 card from your crypt. Otherwise, this vampire becomes Laibon, and they unlock if they are Akunanse, Guruhi, Ishtarri, Osebo, Assamite, Follower of Set, Ravnos, Lasombra, Tzimisce, Harbinger of Skulls, or Salubri antitribu.	playerNLibrary
mrwinthrop	Mr. Winthrop	vampire-the-eternal-struggle/v5a/Vtes-V5A-MrWinthrop.jpg	library	Retainer	Retainer							V5A	Jyhad:R2, VTES:R, SW:PB, CE:R2, HttB:PKia, V5A:PBh1	Unique mortal with 1 life. The employer gets +1 intercept.	playerNLibrary
muddledvampirehunter	Muddled Vampire Hunter	vampire-the-eternal-struggle/kot/Vtes-KoT-MuddledVampireHunter.jpg	library	Ally	Ally	Malkavian				2		KoT	Jyhad:U, VTES:U, CE:U/PM, KoT:U	Unique mortal with 1 life. 4 strength, 0 bleed. The Muddled Vampire Hunter strikes with first strike. He may enter combat with a ready vampire controlled by another Methuselah as a (D) action.	playerNLibrary
mummify	Mummify	vampire-the-eternal-struggle/ah/Vtes-AH-Mummify.jpg	library	Combat	Combat				ser			AH	AH:U5	[ser] Strike: combat ends. This vampire unlocks and goes into torpor; put this card on the vampire. This vampire cannot attempt a leave torpor action. Burn this card if the vampire leaves torpor. [SER] As above, but this vampire may attempt a leave torpor action.	playerNLibrary
mummystongue	Mummy's Tongue	vampire-the-eternal-struggle/fn/Vtes-FN-MummysTongue.jpg	library	Equipment	Equipment	Ministry				1		FN	AH:V3, FN:PS, POD:DTC	Unique. This vampire can burn this card during your master phase to lock any vampire. The locked vampire does not unlock as normal during their next unlock phase.	playerNLibrary
mundane	Mundane	vampire-the-eternal-struggle/ek/Vtes-EK-Mundane.jpg	library	Master	Master							EK	EK:C	Master. Put this card on a Laibon with no Orun and no Mundane. Cards that require Disciplines cost this vampire 1 additional blood. Burn this card if this vampire gets an Orun. Alternatively, when a minion with no Orun plays an action card requiring a Discipline or Virtue, play this card to your ash heap as an out-of-turn master to cancel that card as it is played.	playerNLibrary
murderofcrows	Murder of Crows	vampire-the-eternal-struggle/nb/Vtes-NB-MurderOfCrows.jpg	library	Retainer	Retainer				ani		1	NB	Jyhad:R2, VTES:R, CE:R, V5:PN2, V5A:PG2, NB:PN1	Animal with 1 life. [ani] Murder of Crows inflicts 1R damage on the opposing minion each round of combat during normal strike resolution. [ANI] As above, but Murder of Crows has 2 life.	playerNLibrary
muriciascall	Muricia's Call	vampire-the-eternal-struggle/lob/Vtes-LoB-MuriciasCall.jpg	library	Action	Action				ani & spi			LoB	BL:R1, LoB:R	+1 stealth employ retainer action. [ani] Search your library for a retainer that requires Animalism. This vampire employs that retainer (pay cost as normal). Shuffle your library afterward. [ani][spi] As [ani] above, and the retainer has an additional life. [ANI][SPI] As [ani][spi] above, and unlock this acting vampire at the end of the turn.	playerNLibrary
murmurofthefalsewill	Murmur of the False Will	vampire-the-eternal-struggle/promo/Vtes-Promo-MurmurOfTheFalseWill.jpg	library	Action Modifier/Reaction	Action Modifier				dom			Promo	LotN:C/PG4, KoT:C/PV5, HttB:PKia4, 25th:2, Promo-20200511	[dom] [ACTION MODIFIER] Only usable during a bleed action. +1 bleed (limited). [DOM] [REACTION] Only usable if a younger vampire is bleeding you, after blocks are declined. Lock this reacting vampire. Change the target of the bleed to another Methuselah other than the acting vampire's controller (that Methuselah can attempt to block).	playerNLibrary
museofflame	Muse of Flame	vampire-the-eternal-struggle/nor/Vtes-NoR-MuseOfFlame.jpg	library	Action	Action				ven			NoR	NoR:C	+2 stealth action. (D) If this action is successful, choose a monster controlled by your prey at random. This imbued enters combat with the chosen monster.	playerNLibrary
mustajib	Mustajib	vampire-the-eternal-struggle/soc/Vtes-SoC-Mustajib.jpg	library	Action	Action							SoC	SoC:C	+1 stealth action. Requires a ready Black Hand vampire. Put this card on a younger non-Black Hand Sabbat vampire who has performed a successful action this turn, and unlock that vampire. The Sabbat vampire with this card is Black Hand.	playerNLibrary
myenemysenemy	My Enemy's Enemy	vampire-the-eternal-struggle/nb3/Vtes-NB3-MyEnemysEnemy.jpg	library	Reaction	Reaction				aus			NB3	Sabbat:R, SW:R, Anarchs:PAG, LoB:PO2, Third:U, V5C:PSal2, 30th:2, NB3:PH2, NB3C:PS2, SV5:PCathari2	[aus] +1 intercept. [AUS] Only usable if a minion controlled by your predator is bleeding you, after blocks are declined. Not usable if there are only two Methuselahs left. Lock this reacting vampire. Change the target of the bleed to your predator's predator (that Methuselah can attempt to block).	playerNLibrary
mykinagainsttheworld	My Kin Against the World	vampire-the-eternal-struggle/ek/Vtes-EK-MyKinAgainstTheWorld.jpg	library	Political Action	Political Action						X	EK	EK:C	Choose X younger vampires of the same clan as this acting vampire. If this vampire is Laibon, you may choose younger Laibon regardless of clan. If this referendum passes, unlock this acting vampire and the chosen vampires. Only one My Kin Against the World can be called each turn.	playerNLibrary
mylanhorseed	Mylan Horseed	vampire-the-eternal-struggle/sp/Vtes-SP-MylanHorseed.jpg	library	Ally	Ally					1		SP	Gehenna:R, KMW:PB, Third:R, SP:PoS1	Unique changeling with 1 life. 0 strength, 1 bleed. Once each combat, Mylan can strike: dodge. He can unlock a ready non-Camarilla vampire with capacity 8 or more as a +1 stealth action. Mylan cannot block vampires.	playerNLibrary
mythicform	Mythic Form	vampire-the-eternal-struggle/fn/Vtes-FN-MythicForm.jpg	library	Combat	Combat				pro		3	FN	FN:R, Promo:202402291	Only usable before range is determined during the first round. A vampire can play only one Mythic Form each combat. [pro] This combat, this vampire gets +1 strength and can prevent 1 non-aggravated damage each round. [PRO] As above, but with 1 optional maneuver this round, and this vampire can strike: 2R aggravated damage once each round this combat.	playerNLibrary
nameforgottenthe	Name Forgotten, The	vampire-the-eternal-struggle/kmw/Vtes-KMW-NameForgottenThe.jpg	library	Action	Action				tha			KMW	KMW:R	[tha] (D) Put this card on a ready unique vampire. If the vampire with this card is burned, he or she is removed from the game instead, and all Methuselahs remove all other vampires with the same name in their crypts, uncontrolled regions and ash heaps from the game as well (shuffle all crypts afterward). [THA] As above, but this action is at +1 stealth.	playerNLibrary
narsheptha	Nar-Sheptha	vampire-the-eternal-struggle/tu/Vtes-TU-NarSheptha.jpg	library	Retainer	Retainer	Banu Haqim				1		TU	TU:C/B1	Unique wraith with 1 life. While this vampire is in combat, you get +2 hand size, and the opposing minion is considered the acting minion.	playerNLibrary
narrowminds	Narrow Minds	vampire-the-eternal-struggle/eog/Vtes-EoG-NarrowMinds.jpg	library	Event	Event							EoG	LotN:R, EoG:1	Inconnu. Do not replace until your next unlock phase. Minion cards that change the target of a bleed action cost +1 blood or life.	playerNLibrary
nationalguardsupport	National Guard Support	vampire-the-eternal-struggle/kot/Vtes-KoT-NationalGuardSupport.jpg	library	Political Action	Political Action							KoT	FN:R2, KoT:PV2	Requires a titled vampire. You may not play this card if another National Guard Support is in play. If this referendum is successful, put this card in play. Minions get -1 stealth on directed actions. During your unlock phase, put a counter on this card. Any vampire can call a referendum to burn this card as a +1 stealth political action; in that referendum, each counter represents a vote in favor of burning the card.	playerNLibrary
necromancy	Necromancy	vampire-the-eternal-struggle/lotn/Vtes-LotN-Necromancy.jpg	library	Master	Master							LotN	DS:C2, FN:PG2, LotN:PG, POD:DTC	Discipline. Put this card on a vampire. This vampire gets +1 level of Necromancy [nec] and +1 capacity. Cannot be put on a vampire with superior Necromancy [NEC].	playerNLibrary
necrosis	Necrosis	vampire-the-eternal-struggle/lk/Vtes-LK-Necrosis.jpg	library	Combat	Combat				thn/pot			LK	LK:4	[pot] Strike: hand strike at +1 damage. [thn] Strike: hand strike at +2 damage. [THN] As [thn] above, and the opposing vampire takes 1 unpreventable environmental damage during the press step this round (only effective if this strike was made at close range).	playerNLibrary
neebi	Neebi	vampire-the-eternal-struggle/ek/Vtes-EK-Neebi.jpg	library	Combat	Combat							EK	EK:C	Requires a Laibon with three or more Aye. Only usable before range is determined. Set the range for this round. Skip the determine range step this round.	playerNLibrary
neighborhoodwatchcommander	Neighborhood Watch Commander	vampire-the-eternal-struggle/third/Vtes-Third-NeighborhoodWatchCommander.jpg	library	Ally	Ally						2	Third	Gehenna:C, Third:PTz	Mortal with 1 life. 1 strength, 0 bleed. Lock after resolution of an unsuccessful action to inflict 1 damage on the acting vampire. Only one Neighborhood Watch Commander can lock to inflict damage each action.	playerNLibrary
neonatebreach	Neonate Breach	vampire-the-eternal-struggle/nb2/Vtes-NB2-NeonateBreach.jpg	library	Political Action	Political Action							NB2	KoT:C/A2, SP:PoS1, 25th:1, NB2:PB1	Choose one or more Methuselahs. Successful referendum means each chosen Methuselah burns 1 pool, plus 3 additional pool if they control a ready vampire with capacity 4 or less.	playerNLibrary
nephandus	Nephandus	vampire-the-eternal-struggle/sp/Vtes-SP-Nephandus.jpg	library	Ally	Ally	Tremere antitribu				2		SP	Sabbat:R, Tenth:A, Third:R, SP:PwN8	Mage with 2 life. 0 strength, 1 bleed. Nephandus can strike: 1R damage. Nephandus gets 1 optional press each combat. Nephandus can burn a vampire in torpor to gain 1 life as a (D) action. Each strike or damaging effect made by the opposing minion against Nephandus in combat inflicts 1 less damage.	playerNLibrary
nephrenka	Nephren-Ka	vampire-the-eternal-struggle/lotn/Vtes-LotN-NephrenKa.jpg	library	Ally	Ally	Ministry				3		LotN	LotN:R, POD:DTC	Unique mummy with 5 life. 2 strength, 0 bleed. Nephren-Ka can prevent 1 non-aggravated damage each combat. He can play cards requiring basic Necromancy [nec] as a vampire. He can enter combat with a minion as a (D) action. If he is burned, shuffle him into his owner's library.	playerNLibrary
nestofeagles	Nest of Eagles	vampire-the-eternal-struggle/lotn/Vtes-LotN-NestOfEagles.jpg	library	Reaction	Reaction	Banu Haqim						LotN	LotN:C/PA2, POD:DTC	Not usable if the acting minion is an Assamite or wraith or has flight [FLIGHT]. Reduce a bleed against you by 1. If the acting minion is an ally or vampire with capacity 5 or less, reduce the bleed amount by 3 instead.	playerNLibrary
