databaseId	name	imageUrl	cardBack	type	set	culture	element	traits	initiative	life	speed	experience	damage	setNumbers	text	loadGroupId
set6_06-006	Lu Bu	anachronism/set6/Anachronism-Set6-LuBu.jpg	default	Warrior	set6	chinese	metal	warrior/male	0	7	3	6	1	6	Fei jiang: While you have a ranged weapon, you may use another one-handed weapon.  You may ignore hand requirements for this extra weapon.  Jun xie ku: Wen you attack with a ranged weapon, you may use your basic attack grid for that attack.	playerNWarrior
set6_06-007	Diao Chan	anachronism/set6/Anachronism-Set6-DiaoChan.jpg	default	Inspiration	set6	chinese	wood	inspiration/ally/female	1	0	0	0	0	7	Nu yi - Reveal: Deal 2 damage to your warrior.  While this card is in play, your attacks deal +1 damage.	playerNPool
set6_06-008	Ji	anachronism/set6/Anachronism-Set6-Ji.jpg	default	Weapon	set6	chinese		weapon/polearm(2 hands)	5	0	0	0	2	8	Zhi ming yi ji: At the end of each opponent's turn, if that player did not move that turn, make an immediate attack against them with this weapon at +2.	playerNPool
set6_06-009	Shi Tou Kou	anachronism/set6/Anachronism-Set6-ShiTouKou.jpg	default	Armor	set6	chinese		armor/torso	5	0	0	0	0	9	Zhen zhuo jing shen - Reveal: Roll a die.  Place that number of counters on this card.  Ke fang yu de: When you are dealt damage, you may remove one or more counter form this card to reduce the damage by 1 for each counter removed, to a minimum of 1.	playerNPool
set6_06-010	Chi Tu Ma	anachronism/set6/Anachronism-Set6-ChiTuMa.jpg	default	Special	set6	chinese		special/cavalry	8	0	0	0	0	10	Chun zhui zhi zhi zhua huo: At the end of each round, if you have a rival, or if your initiative for this round is even, you may move one space.  Then you may immediately attack a rival, if possible.  For this attack, the defense roll can not be modified.	playerNPool
set6_06-011	Ma Chao	anachronism/set6/Anachronism-Set6-MaChao.jpg	default	Warrior	set6	chinese	wood	warrior/male	0	7	3	3	1	11	Chu si: When you hit, if any of the dice in the attack roll is a 6, you may discard one of the defender's allies.  He Zuo: While there is an ally in play, your attacks deal +1 damage.	playerNWarrior
set6_06-012	Wu Hu	anachronism/set6/Anachronism-Set6-WuHu.jpg	default	Inspiration	set6	chinese	wood	inspiration/ally	3	0	0	0	0	12	Zu ai: Once each turn, after an opposing warrior with an earth card moves, they get -2 the their next roll.  Chuan you: When you make a basic attack, if you are a wood warrior and if any die of the defense roll is a 1, the attack deals +1 damage.	playerNPool
set6_06-013	Shan Dian Mao	anachronism/set6/Anachronism-Set6-ShanDianMao.jpg	default	Weapon	set6	chinese		weapon/polearm(2 hands)	1	0	0	0	2	13	Zhou yun: When you attack a rival with this weapon, you may re-roll the attack roll, and the attack deals +1 damage.	playerNPool
set6_06-014	Yin Tou Hui	anachronism/set6/Anachronism-Set6-YinTouHui.jpg	default	Armor	set6	chinese		armor/head	2	0	0	0	0	14	Jing ti: When an opponent rolls a 6 on an attack roll, they become your rival until the end of the next round.  Fang fan: When you are attacked, if your defense roll is less than the attacker's experience, the attack deals -1 damage, to a minimum of 1.	playerNPool
set6_06-015	Biao Qi Jiangjun	anachronism/set6/Anachronism-Set6-BiaoQiJiangjun.jpg	default	Special	set6	chinese		special/ally/cavalry	5	0	0	0	0	15	Tong da: If you take more than one damage from basic attacks from the same warrior in a single turn, that warrior is your rival.  Zhong ji - Action: Once each round, make a basic attack if possible.  For each cavalry card you have in play, the attack roll gets -1 and deals +1 damage.	playerNPool
set6_06-016	Zhang Fei	anachronism/set6/Anachronism-Set6-ZhangFei.jpg	default	Warrior	set6	chinese	wind	warrior/male	0	8	3	6	1	16	Kuai shu: Your support cards gain +2 initiative.  Kuai shu fan ying: After an opponent damages you, if you have less than 3 life, your next attack roll is considered doubles.	playerNWarrior
set6_06-017	Chang Ban Po	anachronism/set6/Anachronism-Set6-ChangBanPo.jpg	default	Inspiration	set6	chinese	earth	inspiration/location	3	0	0	0	0	17	Chao nong: If you lost initiative for the current round, warriors that are not adjacent to your warrior are your rivals.  Bei zhan: When an opponent moves into a space adjacent to you, you may immediately make a basic attack against them at +0.	playerNPool
set6_06-018	Ba Bian She Mao	anachronism/set6/Anachronism-Set6-BaBianSheMao.jpg	default	Weapon	set6	chinese		weapon/polearm(2 hands)	6	0	0	0	2	18	Ju Shang: If you have 4 or less life, attack rolls with this weapon gain +2. Hou zhuo li: After you take damage, if you have 4 or less life, you may move one space.	playerNPool
set6_06-019	Tie Xia Bi Hu Jia	anachronism/set6/Anachronism-Set6-TieXiaBiHuJia.jpg	default	Armor	set6	chinese		armor/arms	6	0	0	0	0	19	Wan qiang de ren: Opponents can not re-roll your dice or modify your experience.  Jiao liu da: After  you are hit by a rival's weapon attack, deal 2 damage to the attacker.  You take no damage from your rivals' critical hits.	playerNPool
set6_06-020	Lu Wei	anachronism/set6/Anachronism-Set6-LuWei.jpg	default	Special	set6	chinese		special/location	8	0	0	0	0	20	Mai fu: Opponents with wood or earth cards get -1 to all of their rolls.  Chong zheng: Once each round, when you make a roll, if you are a wind warrior, you may re-roll up to two dice of that roll.	playerNPool
set6_06-021	Zhang Jiao	anachronism/set6/Anachronism-Set6-ZhangJiao.jpg	default	Warrior	set6	chinese	fire	warrior/male/mystic	0	7	3	3	1	21	Xin lin de: You may have 2 inspirations in play.  You dong ji de: At the start of each round, if an inspiration was revealed that round, you may move one space and then immediately make a basic attack, if possible.	playerNWarrior
set6_06-022	Huang Lao Jun	anachronism/set6/Anachronism-Set6-HuangLaoJun.jpg	default	Inspiration	set6	chinese	aether	inspiration/deity	2	0	0	0	0	22	Tai Ping Yao Shu: After you make a roll, if the difference between any two of the dice was greater than 3, your next successful attack deals +1 damage.	playerNPool
set6_06-023	Tai Chi Gun	anachronism/set6/Anachronism-Set6-TaiChiGun.jpg	default	Weapon	set6	chinese		weapon/polearm/bludgeon(2 hands)	0	0	0	0	2	23	Nei bu de he ping: At the start of each round, roll two dice.  Once each turn this round, after you make an attack or defense roll, you may set the roll to the value of this roll.	playerNPool
set6_06-024	Tie Chen Shan Qi Gong	anachronism/set6/Anachronism-Set6-TieChenShanQiGong.jpg	default	Armor	set6	chinese		armor/ability	7	0	0	0	0	24	Min xiang: Players may not make attacks outside of their turn.  Gang de pi fu: After you hit an opponent, your next defense roll gains +2.	playerNPool
set6_06-025	Huang Jin Zhi Luan	anachronism/set6/Anachronism-Set6-HuangJinZhiLuan.jpg	default	Special	set6	chinese		special/quest	8	0	0	0	0	25	Gu dong: Abilities on armor cards played by warriors with a metal card in play have no effect.  Chong zhu: Once this game, after you are attacked by a weapon, if you are a fire warrior, gain +1 speed for the rest of the game.	playerNPool
set6_06-026	Anne Bonny	anachronism/set6/Anachronism-Set6-AnneBonny.jpg	default	Warrior	set6	pirate/irish	wind	warrior/female/male	0	8	3	6	1	26	Straiteis Glic: At the start of each round, if you revealed a special, choose a warrior.  The chosen warrior's next roll is set to the initiative of the special card you revealed that round.	playerNWarrior
set6_06-027	Calico Jack Rackham	anachronism/set6/Anachronism-Set6-CalicoJackRackham.jpg	default	Inspiration	set6	pirate/irish	water	inspiration/ally/male	7	0	0	0	0	27	Fealltach: When you hit, if any die of the attack roll was less than the defender's life and the defender has less than 2 experience, deal 1 damage to them.  Otherwise, the defender gets -2 experience.	playerNPool
set6_06-028	Flintlock Pistol	anachronism/set6/Anachronism-Set6-FlintlockPistol.jpg	default	Weapon	set6	pirate/irish		weapon/ranged(1 hand)	9	0	0	0	0	28	Urchar Maith - Reveal: Choose an opponent.  You and the chosen opponent each roll two dice and add the total initiative of your respective cards to your rolls.  If your total is higher, discard this card and deal 2 damage to the opponent.	playerNPool
set6_06-029	Pleading The Belly	anachronism/set6/Anachronism-Set6-PleadingTheBelly.jpg	default	Armor	set6	pirate/irish		armor/ability	4	0	0	0	0	29	Tearmann: Before an opponent uses a card ability, if you have a female warrior, you may discard this card and allow that opponent to examine your face-down support cards.  If you do, that use of the card ability has no effect.	playerNPool
set6_06-030	Ye Dirty Swabs!	anachronism/set6/Anachronism-Set6-YeDirtySwabs.jpg	default	Special	set6	pirate/irish		special/quest	7	0	0	0	0	30	Misneach: At the start of each of your turns, if you have less life than each opponent, you gain +1 speed and your attack rolls gain +1 that turn.  Calmacht: You may use another special card.	playerNPool
set6_06-031	Black Bart	anachronism/set6/Anachronism-Set6-BlackBart.jpg	default	Warrior	set6	pirate/welsh	fire	warrior/male	0	7	3	6	1	31	Gwedduster: Dice in attack or defense rolls can not be modified.  Dspar: At the start of each round, if you revealed an Armor card that round, your defense roll gain +1 that round.	playerNWarrior
set6_06-032	Davy Jones' Locker	anachronism/set6/Anachronism-Set6-DavyJonesLocker.jpg	default	Inspiration	set6	pirate/welsh	water	inspiration/quest	7	0	0	0	0	32	yfndra: Players can not use abilities on cards in discard piles. Cards in discard piles can not come into play.  Ebwch: At the star of each of your turns, if you have less than 4 life, gain +1 speed that turn.	playerNPool
set6_06-033	Small Sword	anachronism/set6/Anachronism-Set6-SmallSword.jpg	default	Weapon	set6	pirate/welsh		weapon/sword(1 hand)	5	0	0	0	1	33	Diball: Twice each round, after you roll doubles on an attack roll, gain +1 speed for the rest of the game.  Ebrwydd: You may use another weapon.	playerNPool
set6_06-034	Plumed Hat	anachronism/set6/Anachronism-Set6-PlumedHat.jpg	default	Armor	set6	pirate/welsh		armor/head	6	0	0	0	0	34	Ymafael: Your rivals' attacks can not gain bonuses larger than +0 from their attack grids.  Coegjalch: If you are a Pirate, your rolls gain +1. You may use another armor card.	playerNPool
set6_06-035	A Straight Ship	anachronism/set6/Anachronism-Set6-AStraightShip.jpg	default	Special	set6	pirate/welsh		special/code	3	0	0	0	0	35	Herian - Reveal: Choose an opponent.  They may choose to set their experience to 0.  If they do not, they are your rival.  Sicrwydd - Reveal: You may move your warrior up to two spaces.	playerNPool
set6_06-036	Blackbeard	anachronism/set6/Anachronism-Set6-Blackbeard.jpg	default	Warrior	set6	pirate/briton	water	warrior/male	0	6	3	8	1	36	Opportunist: At the end of each round, if you revealed a weapon that round and it is still in play, you may immediately make and attack with that weapon at +0.	playerNWarrior
set6_06-037	Blackbeard's Jolly Roger	anachronism/set6/Anachronism-Set6-BlackbeardsJollyRoger.jpg	default	Inspiration	set6	pirate/briton	water	inspiration/item	4	0	0	0	0	37	Douse - Reveal: set the experience of all opponents with a fire card to 0.  Replenish: At the end of each round, if you are a water warrior, gain 1 life.  You can not gain life from other card abilities.	playerNPool
set6_06-038	Pair O' Cutlasses	anachronism/set6/Anachronism-Set6-PairOCutlasses.jpg	default	Weapon	set6	pirate/briton		weapon/sword(2 hands)	5	0	0	0	2	38	Beratile Stance: At the start of each round, you may choose to have your attack rolls with this weapon gain +2.  Otherwise, your fefense rolls this round gain +1. Barrage - Action: Attack a rival with this weapon, if possible.	playerNPool
set6_06-039	Fearsome Reputation	anachronism/set6/Anachronism-Set6-FearsomeReputation.jpg	default	Armor	set6	pirate/briton		armor/ability	6	0	0	0	0	39	Strike Fear: At the start of each round, each of your opponents rolls two dice.  If the result is less than their life or if they are your rival, their rolls this round get -2.	playerNPool
set6_06-040	Pieces of Eight	anachronism/set6/Anachronism-Set6-PiecesOfEight.jpg	default	Special	set6	pirate/briton		special/item/quest	1	0	0	0	0	40	Treasure Hunt: Each time you tie a roll with an opponent, place a counter on this card.  While this card has any counter, y our attack rolls gain +1.  Greed: At the star of any round, you may remove a counter from this card.  If you do an opponent of your choice is your rival for that round.	playerNPool
set6_06-041	Grainne Ni Mhaille	anachronism/set6/Anachronism-Set6-GrainneNiMhaille.jpg	default	Warrior	set6	pirate/irish	metal	warrior/female	0	8	3	4	1	41	Rud a Fhail: After an opposing card is discarded, you may discard one of your face-up support cards and put the opposing card into play in its place.	playerNWarrior
set6_06-042	Pirate Legacy	anachronism/set6/Anachronism-Set6-PirateLegacy.jpg	default	Inspiration	set6	pirate/irish	wind	inspiration/ability	6	0	0	0	0	42	Stoirm: If an opponent with a fire or water card rolls doubles, your next attack roll is considered doubles.	playerNPool
set6_06-043	Boarding Axe	anachronism/set6/Anachronism-Set6-BoardingAxe.jpg	default	Weapon	set6	pirate/irish		weapon/axe(1 hand)	3	0	0	0	2	43	Mionghearr: Attacks with this weapon deal +1 damage against warriors with a wood card.  Stop: When you are attacked with a weapon, if you are a metal warrior, you may re-roll your defense roll.	playerNPool
set6_06-044	Articles of Interrogatory	anachronism/set6/Anachronism-Set6-ArticlesOfInterrogatory.jpg	default	Armor	set6	pirate/irish		armor/code	9	0	0	0	0	44	Taispeain Meon: If the total initiative of your cards is less than 18, your rolls gain +1.  At the star of any round, if the total initiative of your cards is 18 discard this card and gain +2 speed that round.	playerNPool
set6_06-045	Pirate Stronghold	anachronism/set6/Anachronism-Set6-PirateStronghold.jpg	default	Special	set6	pirate/irish		special/location	6	0	0	0	0	45	Farraige Fiain: After an opponent re-rolls one or more dice of one of their rolls, that roll get -2.  Baile - Reveal: Gain 2 life.  If this card leaves play, deal 3 damage to your warrior.	playerNPool
set6_06-046	Sir Francis Drake	anachronism/set6/Anachronism-Set6-SirFrancisDrake.jpg	default	Warrior	set6	pirate/briton	earth	warrior/male	0	7	3	5	1	46	Ocean Hunter - Action: Choose an opponent and roll two dice.  If your total is less than the opponent's life, you may move to any unoccupied space adjacent to them.  Otherwise, you may immediately make an attack against them, if possible.	playerNWarrior
set6_06-047	Good Queen Bess	anachronism/set6/Anachronism-Set6-GoodQueenBess.jpg	default	Inspiration	set6	pirate/briton	wind	inspiration/ally/female	5	0	0	0	0	47	Royal Favor - Reveal: All of your rolls this round gain +1.  Dire Need: if you have less than 4 life, all of your non-defense rolls gain +2.	playerNPool
set6_06-048	Swept-Hilt Rapier	anachronism/set6/Anachronism-Set6-SweptHiltRapier.jpg	default	Weapon	set6	pirate/briton		weapon/sword(1 hand)	4	0	0	0	0	48	Parry: When you are attacked, if you have another weapon and your defense roll is greater than the attacker's experience, the attack can not deal more than base damage.	playerNPool
set6_06-049	El Draco	anachronism/set6/Anachronism-Set6-ElDraco.jpg	default	Armor	set6	pirate/briton		armor/title	0	0	0	0	0	49	Imposing Visage: You do not take damage from opponents with a water card until the end of the round that the damage was dealt.  Incur Wrath: After you lose an initiative tie or a tied roll, if you are an earth warrior, you may immediately make and attack with one of your weapons, if possible.	playerNPool
