databaseId	name	imageUrl	cardBack	type	set	faction	cost	costType	cancel	cancelType	wealth	attack	parry	cannon	sailing	adventuring	influence	swashbuckling	crewMax	moveCost	rarity	text	loadGroupId
0cfb3430-a8ee-4e35-a6c8-6884f702d9d6	Percis d'Cassell	7th-sea/iron-shadow/7thSea-IronShadow-PercisDCassell.jpg	default	Crew	Iron Shadow	Montaigne	5	In				P	c,t	0	0	0	3	1			F	Act: Tack this Crew to target one of your Ally cards up to 2 Seas away. Move your Ship to the same Sea as the Ally card.	playerNDeck
0d1ac8ad-da3a-4bfa-bcf8-d85cfbfdf0a8	Persuasion	7th-sea/iron-shadow/7thSea-IronShadow-Persuasion.jpg	default	Attachment	Iron Shadow		0					C	d,s								R	CREW ATTACHMENT Glamour 1 Knack React: Tack this card when you tack a Crew to produce Influence. That Crew produces 1 extra Influence.	playerNDeck
ca21c01a-2e86-4f22-b506-10e61cb087c0	Pertruccio Garibaldi	7th-sea/iron-shadow/7thSea-IronShadow-PertruccioGaribaldi.jpg	default	Crew	Iron Shadow	Explorer's Society	6	In				P	c,t	0	3	3	0	2			U	React: Once per turn, after you have completed an Artifact Adventure, you may untack this Crew.	playerNDeck
1bc4b14d-a299-4886-9bd0-8214ee0a8b76	Pete “Gang“ Green	7th-sea/iron-shadow/7thSea-IronShadow-PeteGangGreen.jpg	default	Crew	Iron Shadow	Black Freighter	2	In				P	c,t	0	0	0	0	2			F	Loyal • No Attachments • Skeletal This Crew may tack to absorb Hits.	playerNDeck
8f94b3d9-2c20-4fcb-8eb4-cbc4c095b4de	Peter Silver	7th-sea/iron-shadow/7thSea-IronShadow-PeterSilver.jpg	default	Crew	Iron Shadow	Gosse's Gentlemen	5	In				P	c,t	2	3	0	1	2			U	Swordsman +1	playerNDeck
52228ad3-2550-453e-bb83-b063ca7da922	Petro Angelina	7th-sea/iron-shadow/7thSea-IronShadow-PetroAngelina.jpg	default	Crew	Iron Shadow	Corsairs	4	In				P	c,t	0	2	0	1	2			C	Captive • Holy • Rower Act: Tack this Crew to give all of your other Rower cards +1 Sailing until the end of the turn.	playerNDeck
b50832b9-9ae5-49d0-924d-2c9f33a84ace	Phantom Topman	7th-sea/iron-shadow/7thSea-IronShadow-PhantomTopman.jpg	default	Attachment	Iron Shadow		5	Ad				C	d,s								R	SHIP ATTACHMENT Unique React: When you are paying a Sailing cost, tack this card and discard 1 card from your hand to produce Sailing equal to your Ship's Move Cost.	playerNDeck
aa51d9de-f6ca-48cf-9c11-c33a6bb69801	Phelan Cole	7th-sea/iron-shadow/7thSea-IronShadow-PhelanCole.jpg	default	Crew	Iron Shadow	Sea Dogs	5	In				P	c,t	2	3	0	1	2			U	Topman React: Tack this Crew after you suffer Hits in a Boarding to end the Boarding. The other player in the Boarding may pay 4 Swashbuckling to cancel this effect.	playerNDeck
9e0d42e5-b55e-4b89-aa9b-4252a860e6ac	Phelan Cole	7th-sea/iron-shadow/7thSea-IronShadow-PhelanCole-2.jpg	default	Crew	Iron Shadow	Sea Dogs	7	In				P	c,t	2	3	1	2	3			R	Experienced • Unique • Loyal • Topman React: Tack this Crew instead of performing a Boarding Attack to end the Boarding. Then inflict a 3 Hit Cannon Attack on the other Ship that was in the Boarding.	playerNDeck
1036a1ca-7f44-44fe-9eb0-df2cd47b35a3	Philip Gosse	7th-sea/iron-shadow/7thSea-IronShadow-PhilipGosse.jpg	default	Captain	Iron Shadow	Gosse's Gentlemen					9			2	3	3	4	3			F	*Knights of the Rose and Cross* Start: Frothing Sea Heroic • Swordsman +2 While you have 4 or more other Gosse Crew on your Ship, the Swashbuckling skill of your Gosse Crew is increased by 1.	playerNCaptain
1c1fe119-a1fb-4456-99d0-239be9055771	Phineas Flynn	7th-sea/iron-shadow/7thSea-IronShadow-PhineasFlynn.jpg	default	Crew	Iron Shadow	unaligned	3	In				P	c,t	0	0	0	0	2			U	Glamour 1	playerNDeck
e6a5c411-9a54-492f-8b5e-feab0174853c	Piles of Skulls	7th-sea/iron-shadow/7thSea-IronShadow-PilesOfSkulls.jpg	default	Action	Iron Shadow		5	Sw	2	Ad		D	p,t								R	React: Play when a player completes an Adventure to target that Adventure. The target Adventure is discarded without effect. React: Play when an Attachment produces Adventuring or Influence. That Attachment produces no skill points and is discarded. When playing this effect, you may tack one of your completed Adventures that provides an Adventuring bonus of 3 or more instead of paying the skill cost.	playerNDeck
06dfad0c-f906-4c41-846c-9456ad9dec3c	Piotr the Badger	7th-sea/iron-shadow/7thSea-IronShadow-PiotrTheBadger.jpg	default	Crew	Iron Shadow	Explorer's Society	3	In				P	c,t	0	0	3	0	1			C	*Ussura* Pyeryem 1 React: Discard this Crew when paying Adventuring to produce 3 Adventuring.	playerNDeck
8bf1dfa8-6a17-4e02-8e35-8f90a94e5e86	Pistol	7th-sea/iron-shadow/7thSea-IronShadow-Pistol.jpg	default	Attachment	Iron Shadow		4	Ad				C	d,s								C	CREW ATTACHMENT Item React: Tack this card instead of performing a Boarding Attack, to inflict 1 Hit on the other Ship in the Boarding.	playerNDeck
492f5799-ac55-410b-a6c9-36f3dad4b9e2	Pistol Hand	7th-sea/iron-shadow/7thSea-IronShadow-PistolHand.jpg	default	Action	Iron Shadow		2	In				S	d,p								C	React: Play when you are suffering Hits. Attach this card to one of your Crew without a Hand attachment to absorb 2 Hits. This card has the Hand trait, and gives the attached Crew +2 Cannon. A Crew may not have more than 1 Hand attachment.	playerNDeck
6df0a73a-a3e2-4150-b088-84bb8f202a43	Pitching Deck	7th-sea/iron-shadow/7thSea-IronShadow-PitchingDeck.jpg	default	Chantey	Iron Shadow		6	Sw				S	d,p								C	All Swordsman bonuses are reduced to zero.	playerNDeck
8deaf142-dcdc-4369-bfcd-2b19e5bde8a7	Pocket Money	7th-sea/iron-shadow/7thSea-IronShadow-PocketMoney.jpg	default	Attachment	Iron Shadow		3	Ad				C	d,s								C	CREW ATTACHMENT Item • Cheap React: Discard Pocket Money when you are paying an Influence cost to produce 2 Influence.	playerNDeck
02212785-b04d-483e-85ce-8ac80f779abd	Poor Jack	7th-sea/iron-shadow/7thSea-IronShadow-PoorJack.jpg	default	Action	Iron Shadow		0		0			S	d,p								C	React: Play when one of your Crew is sunk. You may attach all of that Crew's Item Attachments to one of your Crew which may attach them. Tack the Crew (if untacked) receiving the Items.	playerNDeck
f3272e72-13de-4b8a-9e79-25e2e2ca303d	Posh Quarters	7th-sea/iron-shadow/7thSea-IronShadow-PoshQuarters.jpg	default	Attachment	Iron Shadow		1	In				C	d,s								R	SHIP ATTACHMENT Unique This card counts as one Crew against your Crew Maximum. The Influence cost of all of your Crew is reduced by 2 (minimum 1).	playerNDeck
59c2f84b-6b4a-48e2-a58c-b55ad9d38498	Powder Keg Tavern	7th-sea/iron-shadow/7thSea-IronShadow-PowderKegTavern.jpg	default	Attachment	Iron Shadow		2	Ad				C	d,s								R	SEA ATTACHMENT Any player in this Sea may sink this card by paying 3 Cannon as an Action. Act: Tack while your Ship is in this Sea to inflict 2 Hits on all Ships in this Sea, beginning with the player on your left. React: Discard this Attachment when you are hiring a Gunner Crew to reduce the cost of that Crew by 4 (minimum 0).	playerNDeck
0f3dd306-1aee-4ab4-9f3a-caa68ba02a5c	Prayer	7th-sea/iron-shadow/7thSea-IronShadow-Prayer.jpg	default	Action	Iron Shadow		0					D	p,t								U	React: Play when one of your Holy Crew is tacking to pay a skill cost. The Crew produces 2 extra points of the skill.	playerNDeck
60a03be4-10af-4025-a648-9eec4d3ef3a1	Press Gang	7th-sea/iron-shadow/7thSea-IronShadow-PressGang.jpg	default	Action	Iron Shadow		2	Ad	0			D	p,t								C	Act: Hire a Crew from your hand with an Influence cost less than 3 at no cost. React: Play when you are hiring a Crew. Tack one of your completed Adventures that provides an Adventuring bonus of 3 or more to reduce the cost of that Crew by 4 (minimum 0).	playerNDeck
72f72806-df84-4259-89d8-900cfe423a88	Purple Heaves	7th-sea/iron-shadow/7thSea-IronShadow-PurpleHeaves.jpg	default	Action	Iron Shadow		3	Ad				D	p,t								R	React: Play when another player untacks one of their Crew during the Actions phase to target the untacked Crew. If that Crew is not a Captain, the Crew is discarded. If the Crew is a Captain, inflict 5 Hits on that player's Ship.	playerNDeck
18ee71e9-179b-4afc-85b9-3a6d77535391	Queen of the Sea	7th-sea/iron-shadow/7thSea-IronShadow-QueenOfTheSea.jpg	default	Action	Iron Shadow		6	Ad	2	Sa		D	p,t								R	Monster Act: Target a Ship. Inflict 3 Hits on that Ship. Act: Target a Ship in this or an adjacent Sea. Inflict 8 Hits on the target Ship. You may only play this effect if you have a Crew with an Adventuring skill of 7 or more. The cancel cost of this card is increased by 4 when using this effect.	playerNDeck
828e07d5-d29a-4fdf-8902-447973e55d70	Ramford Riddick	7th-sea/iron-shadow/7thSea-IronShadow-RamfordRiddick.jpg	default	Crew	Iron Shadow	Crimson Rogers	6	In				P	c,t	3	0	2	1	2			U	Experienced • Unique • Loyal The title of this card is “Red Scarves” for Experienced purposes. All of your other Crew cards with the title “Red Scarves” have +2 Cannon and +1 Adventuring.	playerNDeck
ad5207f8-490b-4f17-b636-a1ec735d0f65	Reaper's Grip	7th-sea/iron-shadow/7thSea-IronShadow-ReapersGrip.jpg	default	Attachment	Iron Shadow																R	CREW ATTACHMENT Fear 1 Knack • Hand (A Crew may not have more than 1 Hand attachment.) This Crew inflicts 3 extra Hits during Boarding Attacks.	playerNDeck
1734a62b-501b-497d-a44b-325e645ff275	Reclusive Backers	7th-sea/iron-shadow/7thSea-IronShadow-ReclusiveBackers.jpg	default	Attachment	Iron Shadow		3	Ad				C	d,s								C	THIS SEA ATTACHMENT Patron Any player may sink this card by paying 3 Influence as an action. React: Tack this card when you are in this Sea and paying an Influence cost to produce 2 Influence. Act: Tack this card to target and untack one of your Ally Attachments.	playerNDeck
57302d5b-bbd8-48b6-90b2-219dd3d68e28	Red	7th-sea/iron-shadow/7thSea-IronShadow-Red.jpg	default	Attachment	Iron Shadow		3	In				C	d,s								C	CREW ATTACHMENT Henchman +1 Adventuring React: Tack this card when you are paying the Adventuring cost of an Action card (including a cancel cost) to reduce that cost by 2 (minimum 0).	playerNDeck
89e8c442-ab33-4a4e-a343-e9bb8dacaefe	Red Fox	7th-sea/iron-shadow/7thSea-IronShadow-RedFox.jpg	default	Attachment	Iron Shadow							C	d,s								U	CREW ATTACHMENT Pyeryem 1 Knack +2 Adventuring	playerNDeck
4b5a96af-b10a-4883-8844-9d9f5e1842bb	Red Thorfild	7th-sea/iron-shadow/7thSea-IronShadow-RedThorfild.jpg	default	Crew	Iron Shadow	Vesten	8	In				P	c,t	1	3	3	2	3			R	Unique • Loyal • Villainous First Mate • Swordsman +2 After this Crew tacks to absorb Hits during Boarding, the other Ship in the Boarding suffers 3 Hits.	playerNDeck
df7ea788-3673-43af-9e16-4c6ea8bcb850	Reinheart the Ripper	7th-sea/iron-shadow/7thSea-IronShadow-ReinheartTheRipper.jpg	default	Crew	Iron Shadow	Black Freighter	7	In				P	c,t	0	4	0	1	2			F	Unique • Loyal • Topman • Fear 1 Act: Tack this Crew and your Ship to move your Ship to a Sea that contains another Ship.	playerNDeck
95147959-ea15-4ce2-adad-9e20b672e442	Reis	7th-sea/iron-shadow/7thSea-IronShadow-Reis.jpg	default	Captain	Iron Shadow	Crimson Rogers					8			4	3	3	2	4			F	Start: Forbidden Sea Villainous • Swordsman +2 While you have 4 or more other Crimson Roger Crew on your Ship, all of  your Crew have a +1 Cannon skill.	playerNCaptain
b49209d5-5465-447f-8d63-bed3a61e584b	Reis' Scythe	7th-sea/iron-shadow/7thSea-IronShadow-ReisScythe.jpg	default	Attachment	Iron Shadow		6	Sw				C	d,s								F	CRIMSON ROGER CAPTAIN ATTACHMENT Unique • Signature Item Act: Sink this card to untack your Captain. Act: Tack this card to target one of your other Crimson Roger Crew to give that Crew +2 to all of that Crew's skills that are greater than 1. React: Tack this card when you are paying a Cannon cost for an action to play, discard or sink a Control card to give your Captain +4 Cannon until after the action.	playerNDeck
5dc5b828-2d5d-4309-af39-97299b742571	Reporting Drunk	7th-sea/iron-shadow/7thSea-IronShadow-ReportingDrunk.jpg	default	Action	Iron Shadow		0		0			D	p,t								C	React: Play when another player hires a Crew card to target and tack the target Crew.	playerNDeck
f9ebf49f-d66e-4668-b5fc-43f672f30ba9	Respect of your Men	7th-sea/iron-shadow/7thSea-IronShadow-RespectOfYourMen.jpg	default	Attachment	Iron Shadow		2	Ad				C	d,s								R	HEROIC CAPTAIN ATTACHMENT Unique Act: Tack to target one of your Crew. That Crew gains +1 to all of their skills until the end of the turn.	playerNDeck
f8811754-8e25-4ffa-9932-bd0d2dd72e05	Responsive Helm	7th-sea/iron-shadow/7thSea-IronShadow-ResponsiveHelm.jpg	default	Attachment	Iron Shadow		0					C	d,s								R	SHIP ATTACHMENT Unique This card may only be attached to a Ship with a printed Move Cost of 2 or less. React: When you suffer Hits, except during Boarding, tack this card to reduce the Hits suffered by 2 (minimum 0).	playerNDeck
39c1ef8e-69f2-448e-99b8-591602c610ad	Retribution	7th-sea/iron-shadow/7thSea-IronShadow-Retribution.jpg	default	Action	Iron Shadow							D	p,t								C	React: Play when you are suffering 4 or more Hits. Target the Ship that inflicted those Hits. Inflict 2 Hits on the target Ship.	playerNDeck
79cc4066-1a40-4ac8-ba58-b0f5b29ba823	Reynaldo Pasado	7th-sea/iron-shadow/7thSea-IronShadow-ReynaldoPasado.jpg	default	Crew	Iron Shadow	Crimson Rogers	4	In				P	c,t	1	4	0	0	1			U	Unique • Villainous This Crew may not be placed on a Heroic Captain's Ship, unless that Captain is a Crimson Rogers Captain. Your hand size is increased by 1 while there is a Heroic Captain in play.	playerNDeck
d9b886b4-75db-4636-9003-b7d60595710b	Riant Gaucher	7th-sea/iron-shadow/7thSea-IronShadow-RiantGaucher.jpg	default	Crew	Iron Shadow	Crimson Rogers	6	In				P	c,t	1	2	2	2	2			R	Unique • Loyal • Villainous React: When you are paying an Influence cost, tack this Crew and sink another of your Crew to produce 5 Influence.	playerNDeck
e71f3dc0-c8ca-4a35-8633-5525abda0464	Riggers	7th-sea/iron-shadow/7thSea-IronShadow-Riggers.jpg	default	Crew	Iron Shadow	unaligned	2	In				P	c,t	0	2	0	0	1			C	No Attachments When this Crew tacks to absorb Hits, it absorbs 1 extra Hit, unless your Ship is in a Boarding.	playerNDeck
aedd10f3-29da-4453-a9b5-c9ea97bf6d82	Riposte	7th-sea/iron-shadow/7thSea-IronShadow-Riposte.jpg	default	Action	Iron Shadow							D	p,t								C	Riposte can be played as a Boarding Attack, reversing any type of Boarding Attack played by your opponent. This card produces a Dagger Boarding Attack.	playerNDeck
67ba87df-b3a5-45c5-bb64-a13da77bddf2	Rita Del Zepeda	7th-sea/iron-shadow/7thSea-IronShadow-RitaDelZepeda.jpg	default	Crew	Iron Shadow	Castille	3	In				P	c,t	0	0	1	0	2			F	*Invisible College* Act: Tack to attach a card with the title “Musket” to this Crew from your hand (without cost) if she does not have a Musket attached.	playerNDeck
5d40a879-52aa-4a4d-b219-d432dbfe2521	Romantic Captive	7th-sea/iron-shadow/7thSea-IronShadow-RomanticCaptive.jpg	default	Attachment	Iron Shadow		0					C	d,s								R	CAPTAIN ATTACHMENT Unique You must tack your Captain to attach this card. +1 Swashbuckling React: Tack this card when another Ship moves into this Sea to draw 1 card .	playerNDeck
2100307b-10a8-4a94-b925-3d7f822574bc	Rosa Maria de Barcino	7th-sea/iron-shadow/7thSea-IronShadow-RosaMariaDeBarcino.jpg	default	Crew	Iron Shadow	Castille	4	In				P	c,t	0	0	3	2	3			U	Rosa has +1 Influence while in La Boca.	playerNDeck
16e19cfa-9f3c-4c57-8450-ef51046874a1	Rosamonde du Montaigne	7th-sea/iron-shadow/7thSea-IronShadow-RosamondeDuMontaigne.jpg	default	Crew	Iron Shadow	Montaigne	3	In				P	c,t	0	0	0	1	1			C	Loyal • No Attachments React: Tack this Crew when you tack another of your Crew to produce Influence. That Crew produces 3 extra Influence.	playerNDeck
f9d4d375-6ad2-4c43-af97-53607b9e5c3c	Rose & Cross Apprentice	7th-sea/iron-shadow/7thSea-IronShadow-RoseCrossApprentice.jpg	default	Adventure	Iron Shadow							T	c,s								C	1 Sea Away • Henchman To complete: Pay 3 Adventuring (2 if completed in Frothing Sea). Crew Attachment: +1 Swashbuckling. This Crew inflicts 1 extra Hit during Boarding Attacks.	playerNDeck
822b2eb3-91b9-407d-bfca-c42b13d8ea8d	Ruby Earring	7th-sea/iron-shadow/7thSea-IronShadow-RubyEarring.jpg	default	Attachment	Iron Shadow		4	Ad				C	d,s								C	CREW ATTACHMENT Item • +1 Swashbuckling React: Discard this card when you are paying a Swashbuckling cost to produce 1 Swashbuckling.	playerNDeck
8f2eb4c3-49d9-4758-abff-4dde4a9910ba	Rum Runners	7th-sea/iron-shadow/7thSea-IronShadow-RumRunners.jpg	default	Attachment	Iron Shadow		1	Sw				C	d,s								C	SEA ATTACHMENT Ally When this card enters play, attach it to La Boca. Act: Tack this card to attach it to an adjacent Sea. Act: Tack this card while it is in the Trade Sea to give all of your Crew currently in play +1 Swashbuckling until the end of the turn. Attach this card to La Boca. Act: Tack this card while it is in The Mirror to give all of your Crew currently in play +2 Adventuring until the end of the turn. Attach this card to La Boca.	playerNDeck
953c7c4b-90c1-43dd-a970-c3a3041ad12a	Sabotaged Sails	7th-sea/iron-shadow/7thSea-IronShadow-SabotagedSails.jpg	default	Action	Iron Shadow		1	Ad	2	Sw		D	p,t								U	React: Target a Crew when it tacks to produce Sailing. The target Crew produces no Sailing.	playerNDeck
75cb73e1-b710-4890-b2bd-99bef29b85bc	Safe Path	7th-sea/iron-shadow/7thSea-IronShadow-SafePath.jpg	default	Attachment	Iron Shadow							C	d,s								U	CREW ATTACHMENT Fate 1 Knack React: Tack this card when you are paying a cancel cost to produce 4 points toward its cost.	playerNDeck
88a1546b-684c-4a8e-acd5-b575707e2f31	Sailing Under the Jolly Roger	7th-sea/iron-shadow/7thSea-IronShadow-SailingUnderTheJollyRoger.jpg	default	Action	Iron Shadow		2	Sa	0			D	p,t								U	Act: Search your deck and discard pile for any one Adventure card. Show it to your opponents, then place it in your hand. Shuffle your deck.	playerNDeck
dc68b8b7-709d-486c-bf31-fb96b01c4ddf	Samuel Sanderson	7th-sea/iron-shadow/7thSea-IronShadow-SamuelSanderson.jpg	default	Crew	Iron Shadow	Explorer's Society	3	In				P	c,t	0	0	1	1	2			C	When this Crew tacks to absorb Hits, he absorbs 2 extra Hits.	playerNDeck
